chrom	start	end	P1_1	P1_2	P1_3	P2_1	P2_2	P2_3	HYB_1_P1	HYB_2_P1	HYB_3_P1	HYB_1_P2	HYB_2_P2	HYB_3_P2	class
chr2L	1215616	1216616	68	50	58	72	36	85	50	14	24	42	12	21	inter
chr2L	1217872	1218872	77	47	160	33	28	84	61	19	26	19	8	6	inter
chr2L	1230352	1231352	83	29	68	52	66	69	48	21	45	50	26	19	inter
chr2L	1236018	1237018	113	62	138	25	23	40	68	25	26	19	6	6	inter
chr2L	1243689	1244689	71	30	51	38	51	67	42	19	39	42	13	24	inter
chr2L	1244463	1245463	82	31	78	38	54	80	52	12	37	52	12	31	inter
chr2L	1245433	1246433	98	41	134	52	54	77	75	21	42	33	14	25	inter
chr2L	1248417	1249417	55	21	72	33	54	58	38	32	16	33	8	20	inter
chr2L	1249054	1250054	77	32	75	43	41	89	59	23	22	38	13	14	inter
chr2L	1249773	1250773	72	37	109	43	44	78	46	12	20	22	9	14	inter
chr2L	1251034	1252034	47	34	65	52	55	66	39	14	14	35	6	17	inter
chr2L	1253080	1254080	56	36	55	56	60	57	50	17	31	38	14	19	inter
chr2L	1298981	1299981	237	67	118	109	99	307	137	59	48	83	31	27	inter
chr2L	1303327	1304327	100	56	104	131	111	156	49	30	20	68	44	41	inter
chr2L	1307508	1308508	84	41	88	65	54	89	47	17	27	54	17	37	inter
chr2L	1308328	1309328	57	37	52	61	49	59	31	10	12	66	18	33	inter
chr2L	1309422	1310422	70	26	48	27	22	37	42	18	17	24	9	12	inter
chr2L	1311691	1312691	108	43	86	75	72	109	33	18	28	45	22	22	inter
chr2L	1315036	1316036	36	38	104	35	20	31	52	18	18	19	6	6	inter
chr2L	1324166	1325166	41	35	82	48	29	70	33	16	25	36	4	22	inter
chr2L	1332395	1333395	106	47	81	56	61	139	65	24	31	41	27	26	inter
chr2L	1333033	1334033	92	44	70	51	59	113	53	20	29	27	25	18	inter
chr2L	1335743	1336743	46	32	82	47	28	68	47	18	18	34	9	31	inter
chr2L	1339099	1340099	99	49	111	56	62	88	63	30	27	56	19	19	inter
chr2L	1347635	1348635	43	36	67	44	59	58	38	20	22	27	13	16	inter
chr2L	1348485	1349485	48	20	48	40	38	60	46	13	20	14	9	20	inter
chr2L	1349438	1350438	40	38	58	33	46	41	43	26	15	22	21	13	inter
chr2L	1356038	1357038	65	49	75	20	23	38	45	17	28	16	10	26	inter
chr2L	1356748	1357748	48	24	63	31	42	53	48	11	27	38	16	24	inter
chr2L	1363787	1364787	66	35	54	37	52	80	50	14	17	19	8	14	inter
chr2L	1372992	1373992	58	48	109	55	60	105	61	20	14	46	8	12	inter
chr2L	1374582	1375582	35	43	80	49	26	50	41	15	25	30	6	21	inter
chr2L	1375660	1376660	115	96	160	105	95	129	51	20	60	62	19	51	inter
chr2L	1376581	1377581	80	34	86	83	80	124	49	15	19	40	30	23	inter
chr2L	1377701	1378701	106	50	122	68	82	99	68	15	25	42	11	18	inter
chr2L	1424720	1425720	671	428	846	478	313	966	471	201	201	427	162	215	inter
chr2L	1426418	1427418	2481	1118	2770	993	795	1638	996	551	406	853	358	265	inter
chr2L	1433507	1434507	704	430	1004	272	225	475	335	146	136	282	135	113	inter
chr2L	1439513	1440513	666	394	1134	236	116	294	521	203	211	238	77	48	inter
chr2L	1440907	1441907	132	44	110	86	60	77	72	17	21	52	15	35	inter
chr2L	1445989	1446989	153	63	177	162	109	246	67	23	34	123	46	52	inter
chr2L	1450972	1451972	89	55	104	110	88	158	47	22	30	54	25	39	inter
chr2L	1452868	1453868	90	43	108	36	39	89	65	14	18	52	22	17	inter
chr2L	1455889	1456889	665	200	335	540	647	756	251	176	108	228	196	123	inter
chr2L	1458444	1459444	2217	517	1204	1078	1035	1691	738	406	253	700	361	215	inter
chr2L	1460987	1461987	909	295	680	165	169	317	352	150	117	136	74	77	inter
chr2L	1464040	1465040	113	46	133	60	67	100	45	14	33	32	22	17	inter
chr2L	1466200	1467200	85	60	116	54	46	71	37	18	37	32	20	34	inter
chr2L	1468748	1469748	94	49	110	71	42	95	61	20	33	53	23	13	inter
chr2L	1470092	1471092	739	450	1186	415	219	494	601	163	198	327	85	81	inter
chr2L	1472195	1473195	284	85	322	194	178	395	114	56	45	165	66	71	inter
chr2L	1473328	1474328	517	240	603	616	467	1066	304	128	151	450	236	240	inter
chr2L	1475427	1476427	263	128	232	179	130	303	138	52	89	141	69	69	inter
chr2L	1476383	1477383	822	300	564	460	437	757	330	184	175	294	186	149	inter
chr2L	1478006	1479006	278	86	255	103	73	155	100	40	35	59	26	31	inter
chr2L	1479361	1480361	59	28	98	53	45	60	35	16	9	56	6	15	inter
chr2L	1480443	1481443	147	92	252	150	91	198	95	23	29	78	31	30	inter
chr2L	1481912	1482912	80	39	107	99	55	219	60	18	21	62	17	25	inter
chr2L	1485414	1486414	675	296	720	544	366	802	347	138	100	423	165	116	inter
chr2L	1486722	1487722	587	275	645	470	441	693	266	127	87	324	148	114	inter
chr2L	1491651	1492651	334	150	297	238	177	305	115	67	65	113	82	61	inter
chr2L	1507362	1508362	47	37	58	46	38	39	43	21	20	38	16	18	inter
chr2L	1509050	1510050	93	34	105	93	68	145	42	30	22	34	25	27	inter
chr2L	1512260	1513260	70	30	51	74	41	73	46	10	20	19	20	15	inter
chr2L	1513346	1514346	73	37	90	54	38	97	57	22	21	24	15	17	inter
chr2L	1526952	1527952	144	50	153	109	101	117	115	29	36	65	28	27	inter
chr2L	1528616	1529616	76	55	108	20	23	28	77	49	38	21	7	16	inter
chr2L	1534029	1535029	54	30	62	56	52	36	32	22	22	20	8	10	inter
chr2L	1536269	1537269	95	54	130	55	38	63	26	24	16	17	11	13	inter
chr2L	1537784	1538784	281	204	504	317	228	274	161	64	41	87	55	55	inter
chr2L	1543500	1544500	86	51	106	45	36	100	54	29	47	40	9	18	inter
chr2L	1550167	1551167	48	21	51	31	32	26	29	16	18	15	10	14	inter
chr2L	1550896	1551896	49	25	68	43	48	43	34	18	21	26	18	26	inter
chr2L	1617240	1618240	78	28	67	43	27	54	28	13	17	19	10	18	inter
chr2L	1632403	1633403	212	139	272	98	89	164	124	75	44	67	32	37	inter
chr2L	1635863	1636863	93	49	114	57	34	51	69	30	22	37	16	15	inter
chr2L	1638670	1639670	277	94	215	231	166	354	117	39	37	106	50	57	inter
chr2L	1648475	1649475	636	306	579	147	92	281	286	119	103	126	65	47	inter
chr2L	1757096	1758096	102	42	120	73	64	96	70	19	32	68	43	26	inter
chr2L	1771080	1772080	73	42	88	108	55	122	32	11	23	42	14	36	inter
chr2L	1776205	1777205	49	30	43	23	29	36	61	20	17	19	4	17	inter
chr2L	1782622	1783622	35	36	47	37	37	47	35	16	24	15	4	16	inter
chr2L	1808286	1809286	28	26	41	35	26	36	17	10	18	19	16	4	inter
chr2L	1819962	1820962	61	42	88	60	39	87	63	25	57	52	19	46	inter
chr2L	1820508	1821508	97	46	116	97	81	159	74	34	59	75	31	55	inter
chr2L	1829297	1830297	34	23	39	57	30	57	28	10	14	25	11	18	inter
chr2L	1830201	1831201	50	40	53	28	25	50	37	10	20	13	12	13	inter
chr2L	1972562	1973562	2147	998	1700	1402	1339	1916	909	489	436	898	528	477	inter
chr2L	2031093	2032093	726	353	878	597	517	950	404	178	168	343	165	197	inter
chr2L	2048928	2049928	101	46	95	56	29	66	67	20	28	25	8	20	inter
chr2L	2052485	2053485	47	43	55	29	57	44	47	22	23	28	13	24	inter
chr2L	2120839	2121839	68	38	65	60	57	81	34	23	24	48	26	13	inter
chr2L	2200250	2201250	3194	1476	2921	2289	1920	2671	1249	699	707	1106	652	578	inter
chr2L	2260279	2261279	27	33	57	35	49	80	44	11	10	39	10	29	inter
chr2L	2261831	2262831	56	24	60	42	49	51	48	11	30	25	9	12	inter
chr2L	2279782	2280782	54	24	77	94	67	132	43	13	20	51	22	39	inter
chr2L	2305884	2306884	61	33	70	33	28	65	68	19	43	21	10	14	inter
chr2L	2387709	2388709	68	39	78	47	44	69	37	18	19	50	14	10	inter
chr2L	2461375	2462375	384	283	465	413	272	650	271	137	110	247	127	104	inter
chr2L	2464061	2465061	143	56	129	103	65	181	66	37	45	70	35	28	inter
chr2L	2466876	2467876	2748	904	2046	1910	1867	2627	1032	598	537	897	467	406	inter
chr2L	2469637	2470637	392	278	615	222	240	707	259	144	81	242	88	65	inter
chr2L	2473341	2474341	177	55	143	120	115	333	72	31	30	99	53	30	inter
chr2L	2475807	2476807	151	48	121	174	140	307	76	50	48	80	41	37	inter
chr2L	2477633	2478633	112	58	138	113	89	103	58	19	12	38	10	12	inter
chr2L	2479084	2480084	110	80	115	67	54	136	89	23	18	66	17	11	inter
chr2L	2483400	2484400	673	165	375	248	307	602	230	107	78	192	98	84	inter
chr2L	2519386	2520386	44	46	34	51	38	67	35	12	27	22	12	22	inter
chr2L	2524632	2525632	38	20	56	41	42	75	48	14	16	28	12	26	inter
chr2L	2526054	2527054	56	31	77	76	54	88	48	8	17	34	19	26	inter
chr2L	2560026	2561026	110	58	98	32	42	78	94	48	29	41	14	16	inter
chr2L	2585862	2586862	65	35	77	32	46	67	44	19	13	20	9	18	inter
chr2L	2587093	2588093	58	31	65	49	33	65	51	10	21	22	17	16	inter
chr2L	2587924	2588924	32	24	57	41	23	53	33	18	22	19	15	19	inter
chr2L	2589098	2590098	57	47	53	63	47	76	49	14	35	21	14	17	inter
chr2L	2589897	2590897	24	28	61	23	33	54	30	9	16	18	19	10	inter
chr2L	2595024	2596024	77	31	76	45	47	100	59	13	22	32	20	17	inter
chr2L	2604222	2605222	42	46	73	48	32	44	34	10	23	44	15	7	inter
chr2L	2606330	2607330	306	218	511	141	99	203	250	47	85	154	36	44	inter
chr2L	2608315	2609315	78	34	104	45	69	84	54	13	24	31	9	10	inter
chr2L	2612506	2613506	56	31	71	36	34	70	49	13	14	18	10	18	inter
chr2L	2617051	2618051	51	40	56	29	47	76	49	19	21	29	13	6	inter
chr2L	2624413	2625413	35	20	37	39	29	39	43	22	16	32	6	13	inter
chr2L	2628787	2629787	65	59	46	58	39	52	31	14	22	40	7	11	inter
chr2L	2631019	2632019	90	21	104	70	61	73	52	14	31	33	16	22	inter
chr2L	2639198	2640198	42	30	49	33	25	44	35	10	18	29	16	12	inter
chr2L	2641720	2642720	46	29	69	51	59	76	45	14	24	27	12	25	inter
chr2L	2663662	2664662	98	34	74	60	38	86	49	12	32	31	11	14	inter
chr2L	2675357	2676357	39	26	56	30	35	41	38	10	20	25	10	7	inter
chr2L	2802011	2803011	245	128	225	105	72	129	102	68	59	51	14	37	inter
chr2L	3212776	3213776	58	36	81	23	21	39	44	21	17	25	4	7	inter
chr2L	3213665	3214665	51	34	49	35	26	43	25	23	14	10	2	10	inter
chr2L	3217491	3218491	67	37	75	57	29	80	62	10	29	30	18	14	inter
chr2L	3220488	3221488	131	54	114	87	88	162	70	23	33	70	33	39	inter
chr2L	3224009	3225009	50	24	57	25	24	50	43	17	27	31	3	16	inter
chr2L	3231036	3232036	105	54	111	106	108	163	78	27	39	78	20	19	inter
chr2L	3237311	3238311	41	30	37	36	27	35	43	18	19	16	7	3	inter
chr2L	3240542	3241542	30	20	37	25	31	65	42	9	14	35	20	14	inter
chr2L	3243488	3244488	50	28	62	61	39	50	34	20	33	33	15	16	inter
chr2L	3245091	3246091	38	34	43	96	44	78	28	20	24	31	15	20	inter
chr2L	3247467	3248467	20	32	29	37	36	50	44	13	15	21	7	18	inter
chr2L	3248752	3249752	66	58	77	44	63	93	68	26	38	46	8	15	inter
chr2L	3281398	3282398	40	31	57	75	46	114	45	16	16	47	10	18	inter
chr2L	3283284	3284284	43	43	59	41	30	62	78	14	22	27	12	10	inter
chr2L	3285869	3286869	34	25	68	31	20	49	29	13	7	46	10	14	inter
chr2L	3380767	3381767	45	30	54	23	29	49	38	12	27	30	8	16	inter
chr2L	3381633	3382633	47	25	57	34	39	49	31	10	17	11	15	12	inter
chr2L	3395204	3396204	81	34	91	70	22	41	68	26	16	34	9	15	inter
chr2L	3428488	3429488	117	33	64	107	85	162	66	34	27	59	27	16	inter
chr2L	3441913	3442913	119	64	148	71	63	123	65	20	18	29	13	19	inter
chr2L	3536582	3537582	158	110	220	102	87	171	87	46	72	84	34	34	inter
chr2L	3548246	3549246	53	32	82	42	32	54	44	19	23	21	12	17	inter
chr2L	3552672	3553672	845	318	739	599	478	845	313	206	177	385	227	156	inter
chr2L	3558770	3559770	900	522	1191	545	390	1002	633	266	225	362	151	160	inter
chr2L	3571781	3572781	123	98	219	56	47	162	64	23	28	49	20	34	inter
chr2L	3583682	3584682	74	39	113	83	48	92	60	21	25	46	22	20	inter
chr2L	3585016	3586016	661	237	556	462	391	685	261	107	137	283	100	122	inter
chr2L	3591439	3592439	184	101	143	118	145	181	74	34	44	73	34	44	inter
chr2L	3593957	3594957	854	506	940	269	202	365	345	175	101	161	92	48	inter
chr2L	3596655	3597655	566	293	535	280	277	427	203	108	96	144	139	91	inter
chr2L	3599350	3600350	299	137	267	165	106	226	141	48	42	86	50	40	inter
chr2L	3602591	3603591	81	39	54	61	34	90	37	11	15	51	17	18	inter
chr2L	3607042	3608042	440	349	452	326	238	329	183	141	104	141	104	58	inter
chr2L	3609796	3610796	43	34	61	38	29	55	37	19	24	25	15	11	inter
chr2L	3755488	3756488	68	32	94	42	41	99	31	16	22	43	12	22	inter
chr2L	3819947	3820947	52	28	59	43	32	51	43	20	20	26	6	19	inter
chr2L	3821257	3822257	92	63	84	57	59	54	42	18	30	31	18	24	inter
chr2L	3859036	3860036	34	50	86	61	32	74	64	22	23	44	19	19	inter
chr2L	3860262	3861262	93	29	83	46	30	68	59	22	18	15	23	11	inter
chr2L	3994294	3995294	62	30	59	28	27	41	36	11	32	15	12	6	inter
chr2L	4012713	4013713	73	23	94	36	29	35	49	14	21	13	8	10	inter
chr2L	4014456	4015456	37	25	55	47	22	53	21	18	17	22	20	11	inter
chr2L	4019248	4020248	145	39	170	79	36	88	83	19	42	51	25	28	inter
chr2L	4021813	4022813	343	111	336	437	359	398	111	62	49	133	93	62	inter
chr2L	4023376	4024376	98	51	79	115	92	142	37	11	30	47	20	25	inter
chr2L	4128759	4129759	655	133	190	59	47	78	239	111	92	33	15	23	inter
chr2L	4129639	4130639	77	37	71	41	34	37	51	22	18	19	5	27	inter
chr2L	4130730	4131730	109	57	91	70	22	53	37	25	37	19	5	21	inter
chr2L	4132551	4133551	142	61	189	61	45	77	80	36	44	36	12	18	inter
chr2L	4136627	4137627	29	26	48	48	22	54	21	10	15	51	14	14	inter
chr2L	4137708	4138708	49	34	52	38	25	47	46	15	21	38	13	21	inter
chr2L	4144667	4145667	80	28	54	32	29	48	50	16	18	30	13	21	inter
chr2L	4160591	4161591	136	60	139	50	37	61	96	54	33	63	15	25	inter
chr2L	4178330	4179330	112	83	175	105	79	125	71	18	48	46	25	21	inter
chr2L	4243134	4244134	60	44	97	50	39	51	34	20	19	22	9	13	inter
chr2L	4252293	4253293	380	109	240	124	105	107	153	68	83	48	29	28	inter
chr2L	4254304	4255304	87	47	98	38	24	38	52	20	29	25	2	12	inter
chr2L	4261744	4262744	80	35	87	82	59	95	54	30	22	53	22	20	inter
chr2L	4263569	4264569	73	24	88	44	48	82	57	22	28	40	17	20	inter
chr2L	4266627	4267627	80	43	73	54	43	66	52	16	28	35	12	17	inter
chr2L	4269089	4270089	34	24	54	36	26	99	50	10	30	46	12	18	inter
chr2L	4271640	4272640	65	23	57	39	39	68	44	14	18	27	23	9	inter
chr2L	4273600	4274600	59	38	86	83	88	105	65	18	23	30	26	16	inter
chr2L	4276157	4277157	52	41	46	50	30	50	46	22	23	28	18	14	inter
chr2L	4615944	4616944	76	46	74	102	65	122	50	29	33	36	12	26	inter
chr2L	4618054	4619054	82	28	67	69	65	95	30	14	34	63	19	32	inter
chr2L	4622117	4623117	238	88	221	126	117	248	111	48	60	108	41	32	inter
chr2L	4625698	4626698	61	26	54	57	57	125	45	26	23	37	37	32	inter
chr2L	4655376	4656376	126	56	168	67	72	134	76	30	26	63	32	18	inter
chr2L	4659251	4660251	223	137	264	208	195	258	171	53	57	143	71	44	inter
chr2L	4671930	4672930	51	32	92	67	36	83	44	13	25	37	8	23	inter
chr2L	4680800	4681800	37	38	64	35	22	34	43	17	26	27	11	16	inter
chr2L	4692006	4693006	48	31	61	25	26	42	34	20	18	15	8	12	inter
chr2L	4726063	4727063	152	44	95	114	90	197	90	24	22	100	32	14	inter
chr2L	4727738	4728738	39	38	47	49	42	53	44	12	18	47	16	5	inter
chr2L	4729730	4730730	64	20	68	54	40	85	50	26	21	36	13	33	inter
chr2L	4731178	4732178	80	25	94	52	28	45	59	12	29	33	8	22	inter
chr2L	4804718	4805718	102	51	106	103	47	135	76	31	23	83	25	48	inter
chr2L	4807416	4808416	1399	585	1449	1120	821	1323	850	317	226	738	369	306	inter
chr2L	4885886	4886886	221	151	301	60	76	240	242	113	73	91	62	45	inter
chr2L	4887758	4888758	1379	588	1077	497	457	723	535	408	287	333	186	153	inter
chr2L	5028757	5029757	388	279	520	315	232	417	385	177	245	347	129	151	inter
chr2L	5283061	5284061	91	50	125	33	23	53	74	26	34	25	11	14	inter
chr2L	5283779	5284779	57	23	58	62	38	66	50	24	27	53	19	26	inter
chr2L	5284708	5285708	386	148	332	262	218	332	208	102	100	155	76	94	inter
chr2L	5367932	5368932	133	56	133	95	61	102	66	27	52	56	21	28	inter
chr2L	5370604	5371604	83	38	81	46	24	62	50	14	35	30	23	19	inter
chr2L	5372500	5373500	233	90	236	205	180	259	86	58	61	80	68	51	inter
chr2L	5374157	5375157	86	50	114	111	97	115	71	18	21	72	37	41	inter
chr2L	5375873	5376873	2765	1044	2160	1542	1369	1912	1051	529	443	834	408	343	inter
chr2L	5377529	5378529	67	37	81	27	39	38	24	16	24	28	6	15	inter
chr2L	5390990	5391990	140	65	177	52	26	56	64	31	52	26	28	22	inter
chr2L	5398493	5399493	135	93	138	58	48	71	92	28	24	37	18	29	inter
chr2L	5418059	5419059	42	25	54	20	22	53	30	14	14	24	11	20	inter
chr2L	5419217	5420217	65	26	62	27	21	34	40	13	17	38	8	6	inter
chr2L	5425573	5426573	84	36	93	37	32	33	58	16	37	21	6	12	inter
chr2L	5447143	5448143	54	25	76	39	29	65	38	13	10	26	15	13	inter
chr2L	5449331	5450331	102	39	67	55	48	50	51	29	30	28	22	20	inter
chr2L	5451552	5452552	97	41	70	25	25	43	47	32	34	22	5	16	inter
chr2L	5452854	5453854	77	48	122	80	60	106	45	24	30	45	28	15	inter
chr2L	5455030	5456030	85	43	66	46	30	53	38	26	16	33	13	17	inter
chr2L	5457739	5458739	249	85	218	137	119	399	104	52	64	147	49	58	inter
chr2L	5467760	5468760	138	61	130	134	78	172	70	32	31	78	32	37	inter
chr2L	5470193	5471193	85	33	87	46	21	96	39	15	14	20	29	15	inter
chr2L	5475516	5476516	227	85	154	101	52	168	119	47	52	50	34	33	inter
chr2L	5477464	5478464	92	33	101	37	23	77	59	21	20	29	10	19	inter
chr2L	5478411	5479411	288	152	263	250	181	330	121	88	60	125	69	70	inter
chr2L	5481300	5482300	76	43	96	50	40	72	47	12	24	34	20	15	inter
chr2L	5483353	5484353	66	49	192	113	53	130	44	13	23	44	10	26	inter
chr2L	5484780	5485780	522	276	603	365	272	507	304	119	116	209	88	61	inter
chr2L	5491427	5492427	136	73	172	68	43	74	67	19	29	74	6	26	inter
chr2L	5493715	5494715	149	72	223	146	81	180	61	12	34	71	26	33	inter
chr2L	5496314	5497314	62	34	99	46	49	75	48	26	23	53	23	20	inter
chr2L	5499979	5500979	219	78	209	107	62	120	140	73	69	66	24	45	inter
chr2L	5501088	5502088	195	162	337	261	178	379	166	71	145	164	70	112	inter
chr2L	5506025	5507025	710	438	757	362	241	692	412	203	122	257	171	116	inter
chr2L	5511454	5512454	130	68	118	61	53	86	84	38	24	52	20	16	inter
chr2L	5566054	5567054	40	20	77	27	37	70	31	20	16	36	11	12	inter
chr2L	5567087	5568087	77	55	106	118	65	179	51	8	27	81	20	51	inter
chr2L	5569071	5570071	90	53	89	48	23	56	75	25	44	22	16	12	inter
chr2L	5572486	5573486	174	73	180	49	41	76	104	46	64	37	7	17	inter
chr2L	5573762	5574762	62	29	61	32	25	60	40	29	26	29	15	10	inter
chr2L	5576101	5577101	76	36	70	79	63	101	54	16	20	44	21	22	inter
chr2L	5582540	5583540	49	26	60	58	25	54	51	11	29	43	11	26	inter
chr2L	5583587	5584587	69	50	69	34	25	38	66	18	46	31	9	13	inter
chr2L	5585234	5586234	75	58	83	68	83	72	60	28	34	49	13	26	inter
chr2L	5586285	5587285	51	25	86	64	51	71	41	13	14	35	16	23	inter
chr2L	5588931	5589931	114	49	109	54	38	76	68	31	35	34	10	18	inter
chr2L	5593078	5594078	41	31	65	31	43	45	52	13	15	20	12	12	inter
chr2L	5598604	5599604	35	31	53	20	28	33	37	24	16	17	2	11	inter
chr2L	5660994	5661994	27	31	54	40	20	42	50	11	28	40	12	20	inter
chr2L	5671122	5672122	100	39	68	50	49	72	58	19	38	36	16	15	inter
chr2L	5673096	5674096	60	53	104	48	36	66	73	22	36	32	24	27	inter
chr2L	5674438	5675438	210	144	404	227	116	198	192	59	73	145	42	65	inter
chr2L	5675430	5676430	81	37	105	64	38	86	65	12	32	54	16	24	inter
chr2L	5676273	5677273	126	58	140	61	64	99	62	25	26	37	14	30	inter
chr2L	5681529	5682529	65	47	126	54	42	69	51	30	38	31	11	18	inter
chr2L	5683936	5684936	171	62	236	629	505	1044	100	38	42	355	188	132	inter
chr2L	5687126	5688126	48	32	89	38	25	63	28	13	16	12	14	22	inter
chr2L	5688371	5689371	66	33	94	24	21	51	53	21	35	27	9	12	inter
chr2L	5701371	5702371	60	26	38	32	41	31	44	15	24	28	6	13	inter
chr2L	5816369	5817369	100	38	97	64	53	64	55	30	34	22	21	24	inter
chr2L	5820672	5821672	82	28	61	36	40	60	54	20	23	24	12	13	inter
chr2L	5881196	5882196	313	104	319	508	357	434	156	52	76	207	76	87	inter
chr2L	5895125	5896125	108	55	147	83	46	96	82	40	59	40	18	18	inter
chr2L	5961322	5962322	585	311	724	352	239	393	295	123	154	269	89	114	inter
chr2L	6076027	6077027	142	48	134	119	85	163	68	28	24	69	19	20	inter
chr2L	6136819	6137819	76	26	59	45	34	57	36	20	21	25	9	12	inter
chr2L	6147878	6148878	168	77	163	46	43	66	134	35	44	59	13	21	inter
chr2L	6150324	6151324	65	36	77	53	48	75	46	16	20	49	8	13	inter
chr2L	6158683	6159683	40	29	45	50	21	70	45	16	19	24	17	17	inter
chr2L	6166910	6167910	264	92	319	163	119	161	161	51	86	80	22	39	inter
chr2L	6171717	6172717	68	21	51	47	38	88	42	11	10	20	9	21	inter
chr2L	6174135	6175135	56	35	62	39	32	32	54	14	22	11	9	9	inter
chr2L	6176417	6177417	171	150	255	110	65	129	120	48	79	44	14	48	inter
chr2L	6215794	6216794	48	37	100	42	21	61	41	11	40	22	10	18	inter
chr2L	6218178	6219178	152	115	218	67	50	100	136	37	57	68	18	23	inter
chr2L	6220486	6221486	98	49	85	51	36	83	60	16	25	47	8	21	inter
chr2L	6229115	6230115	82	30	88	27	20	90	81	19	31	26	8	20	inter
chr2L	6233972	6234972	56	26	37	45	28	37	27	13	15	30	9	9	inter
chr2L	6236040	6237040	106	68	169	98	79	138	62	16	38	83	16	45	inter
chr2L	6239431	6240431	110	66	162	66	43	94	101	36	42	43	14	18	inter
chr2L	6242123	6243123	82	48	60	28	35	39	55	26	37	16	10	13	inter
chr2L	6248926	6249926	98	60	110	44	26	40	62	28	29	14	7	8	inter
chr2L	6371065	6372065	176	121	234	154	207	301	103	43	88	82	36	117	inter
chr2L	6377038	6378038	40	45	51	21	25	51	28	15	29	30	7	16	inter
chr2L	6814421	6815421	53	38	69	28	26	40	52	18	18	18	10	8	inter
chr2L	6815880	6816880	129	49	151	81	79	151	83	18	48	66	43	38	inter
chr2L	6817377	6818377	322	166	350	121	91	120	86	29	28	70	32	30	inter
chr2L	6841089	6842089	82	47	98	62	61	79	59	26	32	27	5	24	inter
chr2L	6844616	6845616	274	104	242	156	79	153	87	49	36	72	39	30	inter
chr2L	6847208	6848208	84	56	105	122	106	113	67	27	30	65	24	38	inter
chr2L	6848978	6849978	145	46	138	39	42	85	82	6	28	24	15	29	inter
chr2L	6850346	6851346	62	23	86	49	40	44	39	10	19	29	16	6	inter
chr2L	7096780	7097780	40	44	68	45	64	56	38	15	31	35	12	23	inter
chr2L	7160565	7161565	42	26	42	23	21	45	27	10	19	42	12	16	inter
chr2L	7163257	7164257	119	48	128	91	46	105	74	19	19	43	15	18	inter
chr2L	7165788	7166788	73	33	97	27	31	82	44	24	29	28	20	28	inter
chr2L	7169230	7170230	59	23	69	33	28	38	42	8	18	18	12	10	inter
chr2L	7172494	7173494	102	55	98	99	79	140	74	41	26	33	14	29	inter
