chrom	start	end	chrom_RNA	start_RNA	end_RNA	gene
chr3R	27414555	27415629	chr3R	27418242	27418525	CG31062
chr3R	27416817	27418267	chr3R	27418242	27418525	CG31062
chr3R	27419093	27425571	chr3R	27418242	27418525	CG31062
chr3R	27433586	27436102	chr3R	27418242	27418525	CG31062
chr3R	27470370	27472714	chr3R	27464188	27465037	CG13978
chr3R	27473071	27474797	chr3R	27478676	27479808	CG13977
chr3R	27491164	27496309	chr3R	27488205	27489022	CG13976
chr3R	27546962	27547962	chr3R	27546051	27546925	CG31061
chr3R	27547274	27548274	chr3R	27546051	27546925	CG31061
chr3R	27552510	27553910	chr3R	27558325	27559114	CG5658
chr3R	27558645	27559645	chr3R	27558325	27559114	CG5658
chr3R	27558878	27559878	chr3R	27558325	27559114	CG5658
chr3R	27567482	27570184	chr3R	27568278	27568591	CG5643
chr3R	27571784	27575688	chr3R	27568278	27568591	CG5643
chr3R	27579348	27580575	chr3R	27582804	27584374	CG5692
chr3R	27581043	27582043	chr3R	27582804	27584374	CG5692
chr3R	27581741	27582741	chr3R	27582804	27584374	CG5692
chr3R	27595630	27596630	chr3R	27593441	27593538	CG5639
chr3R	27598514	27602056	chr3R	27606768	27607357	CG5634
chr3R	27606896	27607896	chr3R	27606768	27607357	CG5634
chr3R	27607378	27608378	chr3R	27606768	27607357	CG5634
chr3R	27607744	27608744	chr3R	27606768	27607357	CG5634
chr3R	27616375	27620693	chr3R	27625668	27626009	CG5612
chr3R	27635560	27636560	chr3R	27635165	27636039	CG5611
chr3R	27635911	27636911	chr3R	27635165	27636039	CG5611
chr3R	27636048	27637048	chr3R	27635165	27636039	CG5611
chr3R	27636360	27637360	chr3R	27635165	27636039	CG5611
chr3R	27638595	27639595	chr3R	27639885	27640796	CG34294
chr3R	27639371	27640371	chr3R	27639885	27640796	CG34294
chr3R	27639385	27640385	chr3R	27639885	27640796	CG34294
chr3R	27676599	27677599	chr3R	27677574	27679016	CG5590
chr3R	27677021	27678021	chr3R	27677574	27679016	CG5590
chr3R	27678513	27679513	chr3R	27677574	27679016	CG5590
chr3R	27678513	27679513	chr3R	27679409	27679430	CG12883
chr3R	27678790	27679790	chr3R	27677574	27679016	CG5590
chr3R	27678790	27679790	chr3R	27679409	27679430	CG12883
chr3R	27681529	27682529	chr3R	27680652	27682024	CG5595
chr3R	27685131	27686131	chr3R	27685961	27686265	CG12880
chr3R	27685461	27686461	chr3R	27685961	27686265	CG12880
chr3R	27687634	27688634	chr3R	27686466	27686568	CG31055
chr3R	27692290	27693290	chr3R	27694147	27694440	CG12879
chr3R	27693817	27694817	chr3R	27694147	27694440	CG12879
chr3R	27694382	27695382	chr3R	27694147	27694440	CG12879
chr3R	27694382	27695382	chr3R	27694900	27695056	CG31056
chr3R	27694557	27695557	chr3R	27694900	27695056	CG31056
chr3R	27694734	27695734	chr3R	27694900	27695056	CG31056
chr3R	27699610	27700610	chr3R	27699767	27700245	CG12876
chr3R	27699610	27700610	chr3R	27700424	27700525	CG12878
chr3R	27699860	27700860	chr3R	27699767	27700245	CG12876
chr3R	27699860	27700860	chr3R	27700424	27700525	CG12878
chr3R	27699863	27700863	chr3R	27699767	27700245	CG12876
chr3R	27699863	27700863	chr3R	27700424	27700525	CG12878
chr3R	27699924	27700924	chr3R	27699767	27700245	CG12876
chr3R	27699924	27700924	chr3R	27700424	27700525	CG12878
chr3R	27705828	27706828	chr3R	27704589	27705387	CG12428
chr3R	27705904	27706904	chr3R	27704589	27705387	CG12428
chr3R	27717765	27722815	chr3R	27708856	27709367	CG12877
chr3R	27736037	27737037	chr3R	27736539	27737133	CG5583
chr3R	27764355	27767834	chr3R	27736539	27737133	CG5583
chr3R	27771679	27775557	chr3R	27736539	27737133	CG5583
chr3R	27777589	27783631	chr3R	27736539	27737133	CG5583
chr3R	27819921	27822729	chr3R	27833896	27834119	CG34353
chr3R	27828356	27832638	chr3R	27833896	27834119	CG34353
chr3R	27884629	27887156	chr3R	27872049	27872343	CG12426
chr3R	27905343	27906343	chr3R	27912446	27912800	CG5017
chr3R	27908837	27912089	chr3R	27912446	27912800	CG5017
chr3R	27916016	27917016	chr3R	27916147	27916527	CG5003
chr3R	27916016	27917016	chr3R	27916908	27918248	CG12261
chr3R	27916407	27917407	chr3R	27916147	27916527	CG5003
chr3R	27916407	27917407	chr3R	27916908	27918248	CG12261
chr3R	27917681	27918681	chr3R	27916908	27918248	CG12261
chr3R	27917681	27918681	chr3R	27918176	27919445	CG33213
chr3R	27917748	27918748	chr3R	27916908	27918248	CG12261
chr3R	27917748	27918748	chr3R	27918176	27919445	CG33213
chr3R	27919343	27920343	chr3R	27918176	27919445	CG33213
chr3R	27919343	27920343	chr3R	27919829	27921071	CG12259
chr3R	27920589	27921589	chr3R	27919829	27921071	CG12259
chr3R	27920782	27921782	chr3R	27919829	27921071	CG12259
chr3R	27921856	27922856	chr3R	27922198	27922351	CG4980
chr3R	27921856	27922856	chr3R	27922792	27922919	CG5502
chr3R	27922320	27923320	chr3R	27922198	27922351	CG4980
chr3R	27922320	27923320	chr3R	27922792	27922919	CG5502
chr3R	27924378	27925378	chr3R	27922792	27922919	CG5502
chr3R	27924388	27925388	chr3R	27922792	27922919	CG5502
chr3R	27924690	27925690	chr3R	27927354	27928174	CG31053
chr3R	27924868	27925868	chr3R	27927354	27928174	CG31053
chr3R	27925164	27926164	chr3R	27927354	27928174	CG31053
chr3R	27927674	27928674	chr3R	27927354	27928174	CG31053
chr3R	27929118	27930118	chr3R	27929980	27930145	CG5508
chr3R	27929124	27930124	chr3R	27929980	27930145	CG5508
chr3R	27937353	27938353	chr3R	27937430	27937849	CG4976
chr3R	27937353	27938353	chr3R	27938244	27938381	CG5514
chr3R	27937744	27938744	chr3R	27937430	27937849	CG4976
chr3R	27937744	27938744	chr3R	27938244	27938381	CG5514
chr3R	27938061	27939061	chr3R	27938244	27938381	CG5514
chr3R	27942278	27943278	chr3R	27938244	27938381	CG5514
chr3R	27942295	27943295	chr3R	27947193	27948009	CG4963
chr3R	27943485	27946496	chr3R	27947193	27948009	CG4963
chr3R	27948210	27949210	chr3R	27948657	27948901	CG5520
chr3R	27951550	27952550	chr3R	27953497	27953946	CG4951
chr3R	27951651	27952651	chr3R	27953497	27953946	CG4951
chr3R	27952201	27953201	chr3R	27953497	27953946	CG4951
chr3R	27953612	27954612	chr3R	27953497	27953946	CG4951
chr3R	27957646	27958646	chr3R	27957806	27958252	CG4884
chr3R	27987884	27988884	chr3R	27988098	27988367	CG4869
chr3R	27989198	27990198	chr3R	27989765	27990563	CG4815
chr3R	28010074	28013318	chr3R	27989765	27990563	CG4815
chr3R	28080171	28084058	chr3R	28075676	28075764	CG34362
chr3R	28099316	28104300	chr3R	28075676	28075764	CG34362
chr3R	28107012	28112606	chr3R	28075676	28075764	CG34362
chr3R	28114442	28119814	chr3R	28146823	28146867	CG34354
chr3R	28122932	28133249	chr3R	28146823	28146867	CG34354
chr3R	28163493	28168334	chr3R	28146823	28146867	CG34354
chr3R	28168649	28172435	chr3R	28146823	28146867	CG34354
chr3R	28223469	28229870	chr3R	28282579	28282769	CG34436
chr3R	28295903	28301430	chr3R	28294133	28294469	CG17856
chr3R	28305777	28313264	chr3R	28303664	28304540	CG12516
chr3R	28320747	28322546	chr3R	28325488	28325819	CG14066
chr3R	28325741	28326741	chr3R	28325488	28325819	CG14066
chr3R	28325764	28326764	chr3R	28325488	28325819	CG14066
chr3R	28330718	28331718	chr3R	28333672	28334518	CG14065
chr3R	28335041	28336041	chr3R	28333672	28334518	CG14065
chr3R	28335940	28336940	chr3R	28337869	28339768	CG1345
chr3R	28339265	28340265	chr3R	28337869	28339768	CG1345
chr3R	28339833	28340833	chr3R	28337869	28339768	CG1345
chr3R	28339911	28340911	chr3R	28337869	28339768	CG1345
chr3R	28340300	28341300	chr3R	28341371	28341459	CG1866
chr3R	28357415	28360708	chr3R	28352241	28352551	CG1867
chr3R	28373990	28375865	chr3R	28352241	28352551	CG1867
chr3R	28401772	28406046	chr3R	28418203	28418867	CG14064
chr3R	28408737	28409663	chr3R	28418203	28418867	CG14064
chr3R	28421117	28423649	chr3R	28418203	28418867	CG14064
chr3R	28430975	28438354	chr3R	28418203	28418867	CG14064
chr3R	28445940	28451178	chr3R	28418203	28418867	CG14064
chr3R	28475362	28478158	chr3R	28484651	28484756	CG1894
chr3R	28518898	28519898	chr3R	28520355	28520442	CG31051
chr3R	28519047	28520047	chr3R	28520355	28520442	CG31051
chr3R	28520015	28521015	chr3R	28520355	28520442	CG31051
chr3R	28531083	28538326	chr3R	28539918	28540331	CG33103
chr3R	28539824	28540824	chr3R	28539918	28540331	CG33103
chr3R	28544317	28545317	chr3R	28544578	28544802	CG12413
chr3R	28560129	28564290	chr3R	28544578	28544802	CG12413
chr3R	28567443	28568648	chr3R	28581815	28585083	CG10002
chr3R	28584612	28585612	chr3R	28581815	28585083	CG10002
chr3R	28584764	28585764	chr3R	28581815	28585083	CG10002
chr3R	28585547	28586547	chr3R	28581815	28585083	CG10002
chr3R	28590886	28591886	chr3R	28581815	28585083	CG10002
chr3R	28597558	28598558	chr3R	28598729	28599279	CG10009
chr3R	28598788	28599788	chr3R	28598729	28599279	CG10009
chr3R	28599333	28600333	chr3R	28598729	28599279	CG10009
chr3R	28599906	28600906	chr3R	28598729	28599279	CG10009
chr3R	28601028	28602028	chr3R	28602771	28602947	CG9983
chr3R	28601168	28602168	chr3R	28602771	28602947	CG9983
chr3R	28601197	28602197	chr3R	28602771	28602947	CG9983
chr3R	28601347	28602347	chr3R	28602771	28602947	CG9983
chr3R	28601376	28602376	chr3R	28602771	28602947	CG9983
chr3R	28604595	28605595	chr3R	28606136	28606354	CG9986
chr3R	28605277	28606277	chr3R	28606136	28606354	CG9986
chr3R	28605578	28606578	chr3R	28606136	28606354	CG9986
chr3R	28611730	28619714	chr3R	28606136	28606354	CG9986
chr3R	28621705	28627472	chr3R	28634375	28635063	CG10011
chr3R	28634599	28635599	chr3R	28634375	28635063	CG10011
chr3R	28668732	28669732	chr3R	28669620	28669738	CG33346
chr3R	28671521	28672521	chr3R	28670735	28670783	CG9989
chr3R	28674540	28675540	chr3R	28670735	28670783	CG9989
chr3R	28681599	28682599	chr3R	28690210	28690417	CG9990
chr3R	28681840	28682840	chr3R	28690210	28690417	CG9990
chr3R	28688092	28689143	chr3R	28690210	28690417	CG9990
chr3R	28695439	28696439	chr3R	28696241	28696405	CG9995
chr3R	28695741	28696741	chr3R	28696241	28696405	CG9995
chr3R	28701150	28703916	chr3R	28696241	28696405	CG9995
chr3R	28704375	28706810	chr3R	28696241	28696405	CG9995
chr3R	28710964	28713383	chr3R	28696241	28696405	CG9995
chr3R	28713861	28719082	chr3R	28696241	28696405	CG9995
chr3R	28780288	28783772	chr3R	28789616	28790483	CG34295
chr3R	28786216	28788919	chr3R	28789616	28790483	CG34295
chr3R	28810837	28811837	chr3R	28810069	28811338	CG1454
chr3R	28811601	28812601	chr3R	28810069	28811338	CG1454
chr3R	28811664	28812664	chr3R	28810069	28811338	CG1454
chr3R	28812067	28813067	chr3R	28813617	28813814	CG1646
chr3R	28812141	28813141	chr3R	28813617	28813814	CG1646
chr3R	28830640	28831640	chr3R	28826946	28827174	CG1520
chr3R	28830813	28831813	chr3R	28826946	28827174	CG1520
chr3R	28831524	28832524	chr3R	28826946	28827174	CG1520
chr3R	28833331	28837028	chr3R	28826946	28827174	CG1520
chr3R	28837273	28840075	chr3R	28844559	28844650	CG1451
chr3R	28844248	28845248	chr3R	28844559	28844650	CG1451
chr3R	28844769	28845769	chr3R	28844559	28844650	CG1451
chr3R	28844799	28845799	chr3R	28844559	28844650	CG1451
chr3R	28858714	28859714	chr3R	28859155	28859193	CG1448
chr3R	28858997	28859997	chr3R	28859155	28859193	CG1448
chr3R	28872404	28873404	chr3R	28872914	28874960	CG14529
chr3R	28882445	28883445	chr3R	28880802	28882905	CG14527
chr3R	28883192	28884192	chr3R	28883702	28886018	CG14526
chr3R	28885515	28886515	chr3R	28883702	28886018	CG14526
chr3R	28887209	28888209	chr3R	28888805	28889001	CG33203
chr3R	28887572	28888572	chr3R	28888805	28889001	CG33203
chr3R	28888520	28889520	chr3R	28888805	28889001	CG33203
chr3R	28891391	28892391	chr3R	28888805	28889001	CG33203
chr3R	28893624	28901994	chr3R	28888805	28889001	CG33203
chr3R	28902977	28903977	chr3R	28912886	28913160	CG33204
chr3R	28912386	28913386	chr3R	28912886	28913160	CG33204
chr3R	28916700	28918689	chr3R	28912886	28913160	CG33204
chr3R	28922272	28923272	chr3R	28923119	28923211	CG11828
chr3R	28922543	28923543	chr3R	28923119	28923211	CG11828
chr3R	28977734	28982935	chr3R	28969330	28970354	CG14521
chr3R	28984952	28990701	chr3R	28991232	28991583	CG14519
chr3R	28998336	29000315	chr3R	28991232	28991583	CG14519
chr3R	29000528	29001214	chr3R	28991232	28991583	CG14519
chr3R	29010089	29012455	chr3R	29020022	29020406	CG1443
chr3R	29025938	29026938	chr3R	29027087	29027174	CG1442
chr3R	29026674	29027674	chr3R	29027087	29027174	CG1442
chr3R	29026674	29027674	chr3R	29027225	29027469	CG1951
chr3R	29026735	29027735	chr3R	29027087	29027174	CG1442
chr3R	29026735	29027735	chr3R	29027225	29027469	CG1951
chr3R	29042276	29045051	chr3R	29039173	29039364	CG1954
chr3R	29048648	29049648	chr3R	29049510	29049657	CG11837
chr3R	29048992	29049992	chr3R	29049510	29049657	CG11837
chr3R	29052179	29053179	chr3R	29052679	29052800	CG11842
chr3R	29053842	29054842	chr3R	29054523	29054632	CG11843
chr3R	29053846	29054846	chr3R	29054523	29054632	CG11843
chr3R	29054021	29055021	chr3R	29054523	29054632	CG11843
chr3R	29055203	29056203	chr3R	29055931	29056308	CG11305
chr3R	29055337	29056337	chr3R	29055931	29056308	CG11305
chr3R	29055426	29056426	chr3R	29055931	29056308	CG11305
chr3R	29062475	29063475	chr3R	29062881	29063159	CG1401
chr3R	29062539	29063539	chr3R	29062881	29063159	CG1401
chr3R	29063327	29064327	chr3R	29064342	29064612	CG11873
chr3R	29066173	29075043	chr3R	29064342	29064612	CG11873
chr3R	29075494	29076464	chr3R	29064342	29064612	CG11873
chr3R	29076823	29079528	chr3R	29064342	29064612	CG11873
chr3R	29080662	29085605	chr3R	29064342	29064612	CG11873
chr3R	29087812	29088812	chr3R	29064342	29064612	CG11873
chr3R	29094867	29095867	chr3R	29112410	29112804	CG11874
chr3R	29095987	29096987	chr3R	29112410	29112804	CG11874
chr3R	29112322	29113322	chr3R	29112410	29112804	CG11874
chr3R	29112570	29113570	chr3R	29112410	29112804	CG11874
chr3R	29112604	29113604	chr3R	29112410	29112804	CG11874
chr3R	29112707	29113707	chr3R	29112410	29112804	CG11874
chr3R	29115697	29116697	chr3R	29116387	29116772	CG11877
chr3R	29115890	29116890	chr3R	29116387	29116772	CG11877
chr3R	29122379	29123379	chr3R	29121961	29122875	CG14513
chr3R	29122869	29123869	chr3R	29121961	29122875	CG14513
chr3R	29122915	29123915	chr3R	29121961	29122875	CG14513
chr3R	29130472	29131472	chr3R	29130029	29130929	CG11881
chr3R	29130692	29131692	chr3R	29130029	29130929	CG11881
chr3R	29130766	29131766	chr3R	29130029	29130929	CG11881
chr3R	29138073	29139073	chr3R	29137969	29138573	CG14512
chr3R	29138161	29139161	chr3R	29137969	29138573	CG14512
chr3R	29138396	29139396	chr3R	29137969	29138573	CG14512
chr3R	29138813	29139813	chr3R	29137969	29138573	CG14512
chr3R	29145287	29146287	chr3R	29145832	29146801	CG14511
chr3R	29146393	29147393	chr3R	29145832	29146801	CG14511
chr3R	29146515	29147515	chr3R	29145832	29146801	CG14511
chr3R	29147603	29148603	chr3R	29147950	29148172	CG11882
chr3R	29147672	29148672	chr3R	29147950	29148172	CG11882
chr3R	29147747	29148747	chr3R	29147950	29148172	CG11882
chr3R	29147841	29148841	chr3R	29147950	29148172	CG11882
chr3R	29147861	29148861	chr3R	29147950	29148172	CG11882
chr3R	29151294	29152294	chr3R	29151289	29151790	CG31426
chr3R	29151573	29152573	chr3R	29151289	29151790	CG31426
chr3R	29152766	29153766	chr3R	29152983	29153247	CG11886
chr3R	29152766	29153766	chr3R	29153462	29153608	CG11888
chr3R	29153023	29154023	chr3R	29152983	29153247	CG11886
chr3R	29153023	29154023	chr3R	29153462	29153608	CG11888
chr3R	29157621	29158621	chr3R	29160176	29160407	CG11897
chr3R	29178887	29182914	chr3R	29181158	29181872	CG14509
chr3R	29198711	29199711	chr3R	29197582	29198067	CG14515
chr3R	29199953	29200953	chr3R	29200451	29200565	CG11899
chr3R	29201255	29202255	chr3R	29202381	29202525	CG11900
chr3R	29201270	29202270	chr3R	29202381	29202525	CG11900
chr3R	29205675	29206446	chr3R	29204026	29204133	CG14508
chr3R	29206801	29209948	chr3R	29204026	29204133	CG14508
chr3R	29214061	29215061	chr3R	29216913	29219667	CG31044
chr3R	29216683	29217683	chr3R	29216913	29219667	CG31044
chr3R	29216780	29217780	chr3R	29216913	29219667	CG31044
chr3R	29219167	29220167	chr3R	29216913	29219667	CG31044
chr3R	29219671	29220671	chr3R	29220429	29220579	CG11901
chr3R	29219763	29220763	chr3R	29220429	29220579	CG11901
chr3R	29221609	29222609	chr3R	29223242	29223427	CG1458
chr3R	29221716	29222716	chr3R	29223242	29223427	CG1458
chr3R	29222928	29223928	chr3R	29223242	29223427	CG1458
chr3R	29222928	29223928	chr3R	29223490	29226284	CG14514
chr3R	29222984	29223984	chr3R	29223242	29223427	CG1458
chr3R	29222984	29223984	chr3R	29223490	29226284	CG14514
chr3R	29227225	29228225	chr3R	29227225	29227677	CG14507
chr3R	29228660	29229660	chr3R	29227225	29227677	CG14507
chr3R	29248404	29249404	chr3R	29247921	29248414	CG11956
chr3R	29249951	29250951	chr3R	29247921	29248414	CG11956
chr3R	29251325	29252325	chr3R	29254872	29255780	CG1395
chr3R	29251642	29252642	chr3R	29254872	29255780	CG1395
chr3R	29254825	29255825	chr3R	29254872	29255780	CG1395
chr3R	29255300	29256300	chr3R	29254872	29255780	CG1395
chr3R	29255984	29256984	chr3R	29254872	29255780	CG1395
chr3R	29256925	29257925	chr3R	29254872	29255780	CG1395
chr3R	29259717	29263234	chr3R	29254872	29255780	CG1395
chr3R	29263492	29266051	chr3R	29254872	29255780	CG1395
chr3R	29276608	29277608	chr3R	29297054	29297229	CG14506
chr3R	29295242	29296242	chr3R	29297054	29297229	CG14506
chr3R	29297585	29305298	chr3R	29297054	29297229	CG14506
chr3R	29319098	29320098	chr3R	29318273	29318612	CG11958
chr3R	29319144	29320144	chr3R	29318273	29318612	CG11958
chr3R	29326337	29330635	chr3R	29318273	29318612	CG11958
chr3R	29344541	29346662	chr3R	29318273	29318612	CG11958
chr3R	29362741	29365105	chr3R	29318273	29318612	CG11958
chr3R	29371168	29376825	chr3R	29318273	29318612	CG11958
chr3R	29384129	29386790	chr3R	29318273	29318612	CG11958
chr3R	29392237	29397454	chr3R	29318273	29318612	CG11958
chr3R	29413245	29416796	chr3R	29473159	29473440	CG11516
chr3R	29419992	29423164	chr3R	29473159	29473440	CG11516
chr3R	29457069	29458069	chr3R	29473159	29473440	CG11516
chr3R	29461371	29462371	chr3R	29473159	29473440	CG11516
chr3R	29469229	29474026	chr3R	29473159	29473440	CG11516
chr3R	29488765	29489765	chr3R	29488306	29489265	CG2321
chr3R	29488765	29489765	chr3R	29489493	29491383	CG2006
chr3R	29488967	29489967	chr3R	29488306	29489265	CG2321
chr3R	29488967	29489967	chr3R	29489493	29491383	CG2006
chr3R	29490883	29491883	chr3R	29489493	29491383	CG2006
chr3R	29490883	29491883	chr3R	29491014	29491094	CG11500
chr3R	29491023	29492023	chr3R	29489493	29491383	CG2006
chr3R	29491023	29492023	chr3R	29491014	29491094	CG11500
chr3R	29493018	29494018	chr3R	29493851	29494265	CG11501
chr3R	29493351	29494351	chr3R	29493851	29494265	CG11501
chr3R	29493767	29494767	chr3R	29493851	29494265	CG11501
chr3R	29503049	29504049	chr3R	29500718	29500893	CG2304
chr3R	29503297	29504297	chr3R	29500718	29500893	CG2304
chr3R	29504971	29509386	chr3R	29500718	29500893	CG2304
chr3R	29509713	29510719	chr3R	29515844	29516483	CG2014
chr3R	29511007	29513750	chr3R	29515844	29516483	CG2014
chr3R	29519266	29519913	chr3R	29515844	29516483	CG2014
chr3R	29520299	29520908	chr3R	29515844	29516483	CG2014
chr3R	29521311	29523417	chr3R	29515844	29516483	CG2014
chr3R	29526110	29528607	chr3R	29515844	29516483	CG2014
chr3R	29534135	29535135	chr3R	29515844	29516483	CG2014
chr3R	29534854	29535854	chr3R	29515844	29516483	CG2014
chr3R	29541647	29549222	chr3R	29556386	29557845	CG1897
chr3R	29549431	29552311	chr3R	29556386	29557845	CG1897
chr3R	29552658	29554911	chr3R	29556386	29557845	CG1897
chr3R	29555885	29556885	chr3R	29556386	29557845	CG1897
chr3R	29558160	29561631	chr3R	29556386	29557845	CG1897
chr3R	29561906	29564689	chr3R	29556386	29557845	CG1897
chr3R	29567267	29568074	chr3R	29556386	29557845	CG1897
chr3R	29569389	29571983	chr3R	29556386	29557845	CG1897
chr3R	29574208	29575856	chr3R	29587664	29588100	CG7567
chr3R	29576192	29578004	chr3R	29587664	29588100	CG7567
chr3R	29591330	29592330	chr3R	29590507	29590894	CG31041
chr3R	29593639	29595791	chr3R	29594226	29594344	CG1906
chr3R	29616657	29617657	chr3R	29619033	29619650	CG1907
chr3R	29618564	29619564	chr3R	29619033	29619650	CG1907
chr3R	29670750	29671750	chr3R	29671659	29671754	CG18111
chr3R	29670978	29671978	chr3R	29671659	29671754	CG18111
chr3R	29671785	29672785	chr3R	29672455	29673274	CG18287
chr3R	29671834	29672834	chr3R	29672455	29673274	CG18287
chr3R	29674921	29675921	chr3R	29675116	29675419	CG7581
chr3R	29674921	29675921	chr3R	29675675	29675856	CG1911
chr3R	29675150	29676150	chr3R	29675116	29675419	CG7581
chr3R	29675150	29676150	chr3R	29675675	29675856	CG1911
chr3R	29692090	29693090	chr3R	29692806	29692953	CG15504
chr3R	29716327	29717327	chr3R	29716250	29716810	CG7592
chr3R	29716396	29717396	chr3R	29716250	29716810	CG7592
chr3R	29718162	29719162	chr3R	29716250	29716810	CG7592
