chrom	txStart	txStart_plus1	paste_locus
chr3R	4381305	4381306	chr3R_4381305_4387018
chr3R	4387741	4387742	chr3R_4387741_4389813
chr3R	4390365	4390366	chr3R_4390365_4391999
chr3R	4390365	4390366	chr3R_4390365_4392111
chr3R	4391710	4391711	chr3R_4391710_4394259
chr3R	4391710	4391711	chr3R_4391710_4394259
chr3R	4393349	4393350	chr3R_4393349_4394493
chr3R	4393564	4393565	chr3R_4393564_4394259
chr3R	4395548	4395549	chr3R_4395548_4397115
chr3R	4395548	4395549	chr3R_4395548_4397548
chr3R	4395978	4395979	chr3R_4395978_4397875
chr3R	4396163	4396164	chr3R_4396163_4397875
chr3R	4398380	4398381	chr3R_4398380_4400009
chr3R	4398557	4398558	chr3R_4398557_4400009
chr3R	4398557	4398558	chr3R_4398557_4402027
chr3R	4400509	4400510	chr3R_4400509_4402017
chr3R	4402428	4402429	chr3R_4402428_4402928
chr3R	4403075	4403076	chr3R_4403075_4407182
chr3R	4407226	4407227	chr3R_4407226_4415473
chr3R	4407226	4407227	chr3R_4407226_4419578
chr3R	4416437	4416438	chr3R_4416437_4417665
chr3R	4422482	4422483	chr3R_4422482_4429335
chr3R	4422887	4422888	chr3R_4422887_4429335
chr3R	4427029	4427030	chr3R_4427029_4428200
chr3R	4429797	4429798	chr3R_4429797_4433895
chr3R	4429916	4429917	chr3R_4429916_4433895
chr3R	4433964	4433965	chr3R_4433964_4436175
chr3R	4434623	4434624	chr3R_4434623_4436101
chr3R	4436221	4436222	chr3R_4436221_4437164
chr3R	4436221	4436222	chr3R_4436221_4437329
chr3R	4436355	4436356	chr3R_4436355_4437230
chr3R	4437386	4437387	chr3R_4437386_4441328
chr3R	4441414	4441415	chr3R_4441414_4450843
chr3R	4441949	4441950	chr3R_4441949_4450843
chr3R	4441949	4441950	chr3R_4441949_4453316
chr3R	4452704	4452705	chr3R_4452704_4454295
chr3R	4452937	4452938	chr3R_4452937_4454295
chr3R	4453550	4453551	chr3R_4453550_4454295
chr3R	4465420	4465421	chr3R_4465420_4468633
chr3R	4465420	4465421	chr3R_4465420_4471279
chr3R	4465420	4465421	chr3R_4465420_4471603
chr3R	4465420	4465421	chr3R_4465420_4475426
chr3R	4465420	4465421	chr3R_4465420_4478849
chr3R	4465420	4465421	chr3R_4465420_4479106
chr3R	4465420	4465421	chr3R_4465420_4479207
chr3R	4480811	4480812	chr3R_4480811_4484215
chr3R	4485007	4485008	chr3R_4485007_4487677
chr3R	4491942	4491943	chr3R_4491942_4558067
chr3R	4492525	4492526	chr3R_4492525_4558067
chr3R	4504611	4504612	chr3R_4504611_4506365
chr3R	4514631	4514632	chr3R_4514631_4558067
chr3R	4533247	4533248	chr3R_4533247_4533940
chr3R	4541355	4541356	chr3R_4541355_4543215
chr3R	4577938	4577939	chr3R_4577938_4578644
chr3R	4596282	4596283	chr3R_4596282_4599749
chr3R	4612869	4612870	chr3R_4612869_4629062
chr3R	4612869	4612870	chr3R_4612869_4633304
chr3R	4612869	4612870	chr3R_4612869_4633304
chr3R	4619252	4619253	chr3R_4619252_4633304
chr3R	4634974	4634975	chr3R_4634974_4635655
chr3R	4638009	4638010	chr3R_4638009_4641076
chr3R	4638009	4638010	chr3R_4638009_4641579
chr3R	4638009	4638010	chr3R_4638009_4641579
chr3R	4638009	4638010	chr3R_4638009_4641838
chr3R	4641962	4641963	chr3R_4641962_4643292
chr3R	4641962	4641963	chr3R_4641962_4643292
chr3R	4641962	4641963	chr3R_4641962_4644636
chr3R	4644648	4644649	chr3R_4644648_4645655
chr3R	4645980	4645981	chr3R_4645980_4648884
chr3R	4646432	4646433	chr3R_4646432_4648242
chr3R	4649175	4649176	chr3R_4649175_4654624
chr3R	4649353	4649354	chr3R_4649353_4654624
chr3R	4654799	4654800	chr3R_4654799_4657985
chr3R	4655158	4655159	chr3R_4655158_4657985
chr3R	4659578	4659579	chr3R_4659578_4705261
chr3R	4659578	4659579	chr3R_4659578_4711945
chr3R	4659578	4659579	chr3R_4659578_4711945
chr3R	4659578	4659579	chr3R_4659578_4711945
chr3R	4659578	4659579	chr3R_4659578_4711945
chr3R	4659578	4659579	chr3R_4659578_4712193
chr3R	4660526	4660527	chr3R_4660526_4660939
chr3R	4673976	4673977	chr3R_4673976_4674610
chr3R	4689950	4689951	chr3R_4689950_4690608
chr3R	4706145	4706146	chr3R_4706145_4711945
chr3R	4706145	4706146	chr3R_4706145_4712193
chr3R	4712881	4712882	chr3R_4712881_4714182
chr3R	4719457	4719458	chr3R_4719457_4731878
chr3R	4719797	4719798	chr3R_4719797_4731878
chr3R	4733653	4733654	chr3R_4733653_4739615
chr3R	4733653	4733654	chr3R_4733653_4746414
chr3R	4734411	4734412	chr3R_4734411_4739547
chr3R	4734411	4734412	chr3R_4734411_4739615
chr3R	4734411	4734412	chr3R_4734411_4746414
chr3R	4734411	4734412	chr3R_4734411_4746414
chr3R	4734411	4734412	chr3R_4734411_4748500
chr3R	4734411	4734412	chr3R_4734411_4749056
chr3R	4734411	4734412	chr3R_4734411_4749056
chr3R	4737499	4737500	chr3R_4737499_4737908
chr3R	4748663	4748664	chr3R_4748663_4748723
chr3R	4750034	4750035	chr3R_4750034_4777490
chr3R	4750408	4750409	chr3R_4750408_4768528
chr3R	4750408	4750409	chr3R_4750408_4768790
chr3R	4750408	4750409	chr3R_4750408_4770976
chr3R	4750408	4750409	chr3R_4750408_4773197
chr3R	4774515	4774516	chr3R_4774515_4775053
chr3R	4775604	4775605	chr3R_4775604_4777490
chr3R	4777496	4777497	chr3R_4777496_4780302
chr3R	4781119	4781120	chr3R_4781119_4784722
chr3R	4786283	4786284	chr3R_4786283_4812096
chr3R	4787044	4787045	chr3R_4787044_4802842
chr3R	4787044	4787045	chr3R_4787044_4806463
chr3R	4787044	4787045	chr3R_4787044_4812096
chr3R	4808335	4808336	chr3R_4808335_4812096
chr3R	4811443	4811444	chr3R_4811443_4815812
chr3R	4813334	4813335	chr3R_4813334_4815812
chr3R	4813334	4813335	chr3R_4813334_4816025
chr3R	4813638	4813639	chr3R_4813638_4816025
chr3R	4816317	4816318	chr3R_4816317_4817776
chr3R	4817979	4817980	chr3R_4817979_4821432
chr3R	4818274	4818275	chr3R_4818274_4821432
chr3R	4818540	4818541	chr3R_4818540_4821432
chr3R	4829910	4829911	chr3R_4829910_4830513
chr3R	4830848	4830849	chr3R_4830848_4831297
chr3R	4852812	4852813	chr3R_4852812_4869979
chr3R	4876004	4876005	chr3R_4876004_4878533
chr3R	4896416	4896417	chr3R_4896416_4897287
chr3R	4906621	4906622	chr3R_4906621_4910081
chr3R	4910551	4910552	chr3R_4910551_4924161
chr3R	4910551	4910552	chr3R_4910551_4940218
chr3R	4910551	4910552	chr3R_4910551_4945576
chr3R	4946077	4946078	chr3R_4946077_4947278
chr3R	4947932	4947933	chr3R_4947932_4948096
chr3R	4948754	4948755	chr3R_4948754_4952682
chr3R	4949778	4949779	chr3R_4949778_4952682
chr3R	4953505	4953506	chr3R_4953505_4955252
chr3R	4956998	4956999	chr3R_4956998_4961351
chr3R	4956998	4956999	chr3R_4956998_4961351
chr3R	4956998	4956999	chr3R_4956998_4961351
chr3R	4965444	4965445	chr3R_4965444_4968485
chr3R	4981998	4981999	chr3R_4981998_4984232
chr3R	4982264	4982265	chr3R_4982264_4983904
chr3R	4984497	4984498	chr3R_4984497_4986120
chr3R	4986499	4986500	chr3R_4986499_5011031
chr3R	5015623	5015624	chr3R_5015623_5021474
chr3R	5045206	5045207	chr3R_5045206_5045948
chr3R	5053180	5053181	chr3R_5053180_5053738
chr3R	5077778	5077779	chr3R_5077778_5087072
chr3R	5083175	5083176	chr3R_5083175_5086712
chr3R	5083720	5083721	chr3R_5083720_5086712
chr3R	5083720	5083721	chr3R_5083720_5087072
chr3R	5084036	5084037	chr3R_5084036_5087072
chr3R	5108677	5108678	chr3R_5108677_5109178
chr3R	5128086	5128087	chr3R_5128086_5129939
chr3R	5137056	5137057	chr3R_5137056_5137573
chr3R	5137056	5137057	chr3R_5137056_5138989
chr3R	5150907	5150908	chr3R_5150907_5170121
chr3R	5159611	5159612	chr3R_5159611_5160901
chr3R	5165225	5165226	chr3R_5165225_5170121
chr3R	5170003	5170004	chr3R_5170003_5217456
chr3R	5172479	5172480	chr3R_5172479_5217456
chr3R	5173601	5173602	chr3R_5173601_5198298
chr3R	5173601	5173602	chr3R_5173601_5217456
chr3R	5173601	5173602	chr3R_5173601_5217456
chr3R	5178555	5178556	chr3R_5178555_5217456
chr3R	5195003	5195004	chr3R_5195003_5195163
chr3R	5217750	5217751	chr3R_5217750_5219528
chr3R	5219656	5219657	chr3R_5219656_5221548
chr3R	5219656	5219657	chr3R_5219656_5221548
chr3R	5221631	5221632	chr3R_5221631_5223267
chr3R	5221631	5221632	chr3R_5221631_5223365
chr3R	5221723	5221724	chr3R_5221723_5223365
chr3R	5224138	5224139	chr3R_5224138_5224498
chr3R	5224138	5224139	chr3R_5224138_5224770
chr3R	5224138	5224139	chr3R_5224138_5225542
chr3R	5226157	5226158	chr3R_5226157_5227526
chr3R	5227288	5227289	chr3R_5227288_5232209
chr3R	5232542	5232543	chr3R_5232542_5236288
chr3R	5236091	5236092	chr3R_5236091_5237315
chr3R	5240013	5240014	chr3R_5240013_5240735
chr3R	5243151	5243152	chr3R_5243151_5251745
chr3R	5253152	5253153	chr3R_5253152_5255403
chr3R	5253347	5253348	chr3R_5253347_5255403
chr3R	5255443	5255444	chr3R_5255443_5256681
chr3R	5257036	5257037	chr3R_5257036_5268371
chr3R	5257036	5257037	chr3R_5257036_5269046
chr3R	5258335	5258336	chr3R_5258335_5262692
chr3R	5263756	5263757	chr3R_5263756_5264511
chr3R	5264938	5264939	chr3R_5264938_5268598
chr3R	5264938	5264939	chr3R_5264938_5269507
chr3R	5270115	5270116	chr3R_5270115_5279908
chr3R	5270115	5270116	chr3R_5270115_5287320
chr3R	5270115	5270116	chr3R_5270115_5323847
chr3R	5272439	5272440	chr3R_5272439_5281102
chr3R	5272946	5272947	chr3R_5272946_5281102
chr3R	5272946	5272947	chr3R_5272946_5283379
chr3R	5272946	5272947	chr3R_5272946_5297516
chr3R	5272946	5272947	chr3R_5272946_5298777
chr3R	5272946	5272947	chr3R_5272946_5308089
chr3R	5272946	5272947	chr3R_5272946_5308099
chr3R	5272946	5272947	chr3R_5272946_5323847
chr3R	5272946	5272947	chr3R_5272946_5350010
chr3R	5272946	5272947	chr3R_5272946_5350010
chr3R	5272946	5272947	chr3R_5272946_5350010
chr3R	5272946	5272947	chr3R_5272946_5350443
chr3R	5275677	5275678	chr3R_5275677_5277835
chr3R	5300144	5300145	chr3R_5300144_5301186
chr3R	5353716	5353717	chr3R_5353716_5354747
chr3R	5355091	5355092	chr3R_5355091_5356748
chr3R	5355091	5355092	chr3R_5355091_5356748
chr3R	5357011	5357012	chr3R_5357011_5358175
chr3R	5357011	5357012	chr3R_5357011_5358364
chr3R	5358872	5358873	chr3R_5358872_5362066
chr3R	5358872	5358873	chr3R_5358872_5368306
chr3R	5368480	5368481	chr3R_5368480_5368806
chr3R	5369539	5369540	chr3R_5369539_5371744
chr3R	5369539	5369540	chr3R_5369539_5370430
chr3R	5369539	5369540	chr3R_5369539_5371744
chr3R	5370303	5370304	chr3R_5370303_5371744
chr3R	5371794	5371795	chr3R_5371794_5372397
chr3R	5375021	5375022	chr3R_5375021_5376460
chr3R	5376779	5376780	chr3R_5376779_5377975
chr3R	5378092	5378093	chr3R_5378092_5392866
chr3R	5386716	5386717	chr3R_5386716_5387664
chr3R	5393921	5393922	chr3R_5393921_5397188
chr3R	5393921	5393922	chr3R_5393921_5397614
chr3R	5393921	5393922	chr3R_5393921_5399510
chr3R	5397642	5397643	chr3R_5397642_5399196
chr3R	5400593	5400594	chr3R_5400593_5404135
chr3R	5407182	5407183	chr3R_5407182_5410469
chr3R	5407182	5407183	chr3R_5407182_5412406
chr3R	5414526	5414527	chr3R_5414526_5442951
chr3R	5414526	5414527	chr3R_5414526_5457600
chr3R	5414526	5414527	chr3R_5414526_5457600
chr3R	5414526	5414527	chr3R_5414526_5458394
chr3R	5425368	5425369	chr3R_5425368_5427257
chr3R	5458562	5458563	chr3R_5458562_5463120
chr3R	5458562	5458563	chr3R_5458562_5463895
chr3R	5458562	5458563	chr3R_5458562_5464753
chr3R	5465629	5465630	chr3R_5465629_5467101
chr3R	5467777	5467778	chr3R_5467777_5469539
chr3R	5467813	5467814	chr3R_5467813_5469566
chr3R	5469462	5469463	chr3R_5469462_5470636
chr3R	5470925	5470926	chr3R_5470925_5472754
chr3R	5472809	5472810	chr3R_5472809_5474600
chr3R	5472809	5472810	chr3R_5472809_5474600
chr3R	5474898	5474899	chr3R_5474898_5485393
chr3R	5478389	5478390	chr3R_5478389_5483906
chr3R	5479090	5479091	chr3R_5479090_5483906
chr3R	5480306	5480307	chr3R_5480306_5483906
chr3R	5480552	5480553	chr3R_5480552_5483906
chr3R	5485542	5485543	chr3R_5485542_5489489
chr3R	5485542	5485543	chr3R_5485542_5489489
chr3R	5485542	5485543	chr3R_5485542_5489489
chr3R	5489504	5489505	chr3R_5489504_5499014
chr3R	5489504	5489505	chr3R_5489504_5502702
chr3R	5508841	5508842	chr3R_5508841_5523328
chr3R	5517116	5517117	chr3R_5517116_5539284
chr3R	5517116	5517117	chr3R_5517116_5539411
chr3R	5522298	5522299	chr3R_5522298_5523120
chr3R	5539509	5539510	chr3R_5539509_5547775
chr3R	5548114	5548115	chr3R_5548114_5550632
chr3R	5548356	5548357	chr3R_5548356_5550632
chr3R	5548356	5548357	chr3R_5548356_5551168
chr3R	5552822	5552823	chr3R_5552822_5554316
chr3R	5552822	5552823	chr3R_5552822_5554316
chr3R	5555083	5555084	chr3R_5555083_5557786
chr3R	5557662	5557663	chr3R_5557662_5561366
chr3R	5557662	5557663	chr3R_5557662_5563652
chr3R	5559877	5559878	chr3R_5559877_5560038
chr3R	5560471	5560472	chr3R_5560471_5561573
chr3R	5563976	5563977	chr3R_5563976_5564815
chr3R	5564121	5564122	chr3R_5564121_5564815
chr3R	5564864	5564865	chr3R_5564864_5567435
chr3R	5565165	5565166	chr3R_5565165_5567435
chr3R	5567501	5567502	chr3R_5567501_5568615
chr3R	5568920	5568921	chr3R_5568920_5570491
chr3R	5571107	5571108	chr3R_5571107_5579189
chr3R	5571107	5571108	chr3R_5571107_5579189
chr3R	5579300	5579301	chr3R_5579300_5588380
chr3R	5579300	5579301	chr3R_5579300_5588380
chr3R	5588872	5588873	chr3R_5588872_5589703
chr3R	5589600	5589601	chr3R_5589600_5591459
chr3R	5591762	5591763	chr3R_5591762_5594699
chr3R	5591762	5591763	chr3R_5591762_5595356
chr3R	5595363	5595364	chr3R_5595363_5601136
chr3R	5595872	5595873	chr3R_5595872_5599573
chr3R	5595872	5595873	chr3R_5595872_5600571
chr3R	5595872	5595873	chr3R_5595872_5601136
chr3R	5596200	5596201	chr3R_5596200_5596340
chr3R	5596359	5596360	chr3R_5596359_5596509
chr3R	5596525	5596526	chr3R_5596525_5596658
chr3R	5596696	5596697	chr3R_5596696_5596831
chr3R	5597595	5597596	chr3R_5597595_5597739
chr3R	5598014	5598015	chr3R_5598014_5598157
chr3R	5598422	5598423	chr3R_5598422_5598566
chr3R	5598637	5598638	chr3R_5598637_5598777
chr3R	5601432	5601433	chr3R_5601432_5603185
chr3R	5601432	5601433	chr3R_5601432_5603185
chr3R	5601432	5601433	chr3R_5601432_5603185
chr3R	5603235	5603236	chr3R_5603235_5606543
chr3R	5607274	5607275	chr3R_5607274_5613112
chr3R	5607342	5607343	chr3R_5607342_5612810
chr3R	5607342	5607343	chr3R_5607342_5613112
chr3R	5607798	5607799	chr3R_5607798_5609320
chr3R	5613279	5613280	chr3R_5613279_5616308
chr3R	5613357	5613358	chr3R_5613357_5615939
chr3R	5616643	5616644	chr3R_5616643_5624125
chr3R	5622118	5622119	chr3R_5622118_5623151
chr3R	5622118	5622119	chr3R_5622118_5624125
chr3R	5624473	5624474	chr3R_5624473_5625947
chr3R	5624473	5624474	chr3R_5624473_5625947
chr3R	5625177	5625178	chr3R_5625177_5625254
chr3R	5625366	5625367	chr3R_5625366_5625441
chr3R	5627851	5627852	chr3R_5627851_5632033
chr3R	5632191	5632192	chr3R_5632191_5633321
chr3R	5632330	5632331	chr3R_5632330_5633321
chr3R	5633626	5633627	chr3R_5633626_5634640
chr3R	5634625	5634626	chr3R_5634625_5635624
chr3R	5637233	5637234	chr3R_5637233_5638657
chr3R	5638654	5638655	chr3R_5638654_5647910
chr3R	5639118	5639119	chr3R_5639118_5648738
chr3R	5639118	5639119	chr3R_5639118_5648738
chr3R	5649064	5649065	chr3R_5649064_5652629
chr3R	5652639	5652640	chr3R_5652639_5654861
chr3R	5652832	5652833	chr3R_5652832_5654861
chr3R	5655138	5655139	chr3R_5655138_5656336
chr3R	5656235	5656236	chr3R_5656235_5659912
chr3R	5659476	5659477	chr3R_5659476_5660570
chr3R	5660634	5660635	chr3R_5660634_5665169
chr3R	5662900	5662901	chr3R_5662900_5665032
chr3R	5665138	5665139	chr3R_5665138_5669334
chr3R	5665138	5665139	chr3R_5665138_5669334
chr3R	5669712	5669713	chr3R_5669712_5679930
chr3R	5680053	5680054	chr3R_5680053_5685434
chr3R	5685854	5685855	chr3R_5685854_5712837
chr3R	5690890	5690891	chr3R_5690890_5693286
chr3R	5691825	5691826	chr3R_5691825_5693286
chr3R	5702576	5702577	chr3R_5702576_5712837
chr3R	5706739	5706740	chr3R_5706739_5712837
chr3R	5712974	5712975	chr3R_5712974_5716805
chr3R	5724046	5724047	chr3R_5724046_5725321
chr3R	5733512	5733513	chr3R_5733512_5734702
chr3R	5734697	5734698	chr3R_5734697_5736355
chr3R	5734708	5734709	chr3R_5734708_5736355
chr3R	5736747	5736748	chr3R_5736747_5738013
chr3R	5738177	5738178	chr3R_5738177_5742476
chr3R	5742509	5742510	chr3R_5742509_5746862
chr3R	5742509	5742510	chr3R_5742509_5747138
chr3R	5753317	5753318	chr3R_5753317_5754774
chr3R	5754931	5754932	chr3R_5754931_5758997
chr3R	5779314	5779315	chr3R_5779314_5780763
chr3R	5779314	5779315	chr3R_5779314_5781308
chr3R	5781761	5781762	chr3R_5781761_5787336
chr3R	5781761	5781762	chr3R_5781761_5787465
chr3R	5783104	5783105	chr3R_5783104_5787336
chr3R	5783104	5783105	chr3R_5783104_5787465
chr3R	5787336	5787337	chr3R_5787336_5789074
chr3R	5787336	5787337	chr3R_5787336_5789384
chr3R	5789492	5789493	chr3R_5789492_5791569
chr3R	5791878	5791879	chr3R_5791878_5793383
chr3R	5793307	5793308	chr3R_5793307_5794317
chr3R	5794704	5794705	chr3R_5794704_5798749
chr3R	5794704	5794705	chr3R_5794704_5799994
chr3R	5802327	5802328	chr3R_5802327_5808777
chr3R	5802327	5802328	chr3R_5802327_5813258
chr3R	5813608	5813609	chr3R_5813608_5818820
chr3R	5814666	5814667	chr3R_5814666_5818820
chr3R	5814678	5814679	chr3R_5814678_5818820
chr3R	5816585	5816586	chr3R_5816585_5818820
chr3R	5816991	5816992	chr3R_5816991_5818820
chr3R	5818115	5818116	chr3R_5818115_5818820
chr3R	5818793	5818794	chr3R_5818793_5821440
chr3R	5821971	5821972	chr3R_5821971_5822435
chr3R	5822025	5822026	chr3R_5822025_5824504
chr3R	5823526	5823527	chr3R_5823526_5824532
chr3R	5824614	5824615	chr3R_5824614_5826576
chr3R	5824614	5824615	chr3R_5824614_5826576
chr3R	5830061	5830062	chr3R_5830061_5831785
chr3R	5831638	5831639	chr3R_5831638_5838774
chr3R	5835028	5835029	chr3R_5835028_5838782
chr3R	5835477	5835478	chr3R_5835477_5836178
chr3R	5841169	5841170	chr3R_5841169_5846568
chr3R	5841232	5841233	chr3R_5841232_5846568
chr3R	5843879	5843880	chr3R_5843879_5846568
chr3R	5847219	5847220	chr3R_5847219_5848177
chr3R	5849696	5849697	chr3R_5849696_5856311
chr3R	5853331	5853332	chr3R_5853331_5854282
chr3R	5856584	5856585	chr3R_5856584_5857914
chr3R	5858082	5858083	chr3R_5858082_5861297
chr3R	5858082	5858083	chr3R_5858082_5861304
chr3R	5858082	5858083	chr3R_5858082_5861902
chr3R	5858082	5858083	chr3R_5858082_5862405
chr3R	5858082	5858083	chr3R_5858082_5862405
chr3R	5858194	5858195	chr3R_5858194_5858894
chr3R	5890841	5890842	chr3R_5890841_5891926
chr3R	5914315	5914316	chr3R_5914315_5915335
chr3R	5960293	5960294	chr3R_5960293_5960987
chr3R	5965805	5965806	chr3R_5965805_5966411
chr3R	5969982	5969983	chr3R_5969982_5970598
chr3R	5972154	5972155	chr3R_5972154_5975098
chr3R	5972154	5972155	chr3R_5972154_5975229
chr3R	5972154	5972155	chr3R_5972154_5975245
chr3R	5976176	5976177	chr3R_5976176_5976817
chr3R	5989226	5989227	chr3R_5989226_5990341
chr3R	5994790	5994791	chr3R_5994790_5995817
chr3R	6000425	6000426	chr3R_6000425_6008573
chr3R	6000425	6000426	chr3R_6000425_6008579
chr3R	6000430	6000431	chr3R_6000430_6007728
chr3R	6000430	6000431	chr3R_6000430_6008573
chr3R	6000430	6000431	chr3R_6000430_6008573
chr3R	6000430	6000431	chr3R_6000430_6008573
chr3R	6000430	6000431	chr3R_6000430_6008579
chr3R	6000430	6000431	chr3R_6000430_6008579
chr3R	6000430	6000431	chr3R_6000430_6008579
chr3R	6000430	6000431	chr3R_6000430_6008579
chr3R	6000430	6000431	chr3R_6000430_6008579
chr3R	6000430	6000431	chr3R_6000430_6008579
chr3R	6010572	6010573	chr3R_6010572_6011932
chr3R	6025825	6025826	chr3R_6025825_6027238
chr3R	6026115	6026116	chr3R_6026115_6027238
chr3R	6037786	6037787	chr3R_6037786_6038372
chr3R	6053027	6053028	chr3R_6053027_6053528
chr3R	6054711	6054712	chr3R_6054711_6057536
chr3R	6076803	6076804	chr3R_6076803_6078283
chr3R	6088798	6088799	chr3R_6088798_6100887
chr3R	6093002	6093003	chr3R_6093002_6100887
chr3R	6101957	6101958	chr3R_6101957_6104863
chr3R	6104077	6104078	chr3R_6104077_6104863
chr3R	6108133	6108134	chr3R_6108133_6109733
chr3R	6109641	6109642	chr3R_6109641_6111034
chr3R	6111670	6111671	chr3R_6111670_6112302
chr3R	6122591	6122592	chr3R_6122591_6123422
chr3R	6122591	6122592	chr3R_6122591_6123422
chr3R	6122591	6122592	chr3R_6122591_6124405
chr3R	6126475	6126476	chr3R_6126475_6127152
chr3R	6126476	6126477	chr3R_6126476_6126876
chr3R	6127228	6127229	chr3R_6127228_6127955
chr3R	6150115	6150116	chr3R_6150115_6157235
chr3R	6167482	6167483	chr3R_6167482_6170309
chr3R	6173548	6173549	chr3R_6173548_6174971
chr3R	6187314	6187315	chr3R_6187314_6195403
chr3R	6187314	6187315	chr3R_6187314_6195403
chr3R	6187314	6187315	chr3R_6187314_6195403
chr3R	6187314	6187315	chr3R_6187314_6195403
chr3R	6198810	6198811	chr3R_6198810_6207678
chr3R	6209372	6209373	chr3R_6209372_6213493
chr3R	6210998	6210999	chr3R_6210998_6213493
chr3R	6211188	6211189	chr3R_6211188_6213493
chr3R	6215831	6215832	chr3R_6215831_6217947
chr3R	6215831	6215832	chr3R_6215831_6218199
chr3R	6218317	6218318	chr3R_6218317_6221781
chr3R	6227511	6227512	chr3R_6227511_6228828
chr3R	6234707	6234708	chr3R_6234707_6236880
chr3R	6234707	6234708	chr3R_6234707_6237181
chr3R	6248993	6248994	chr3R_6248993_6251683
