Paste_locus	class
chr3R_11773070_11774070	end
chr3R_11777216_11778216	end
chr3R_11777852_11778852	end
chr3R_11780608_11781608	end
chr3R_11786274_11787274	end
chr3R_11786514_11787514	end
chr3R_11818571_11819571	end
chr3R_11818839_11819839	end
chr3R_11821577_11822577	end
chr3R_11868960_11869960	end
chr3R_11882034_11883034	end
chr3R_11886668_11887668	end
chr3R_11962305_11963305	end
chr3R_11966957_11967957	end
chr3R_11967191_11968191	end
chr3R_11974410_11975410	end
chr3R_11979890_11980890	end
chr3R_11984041_11985041	end
chr3R_11989502_11990502	end
chr3R_11992815_11993815	end
chr3R_12016417_12017417	end
chr3R_12016531_12017531	end
chr3R_12079428_12080428	end
chr3R_12127701_12128701	end
chr3R_12220964_12221964	end
chr3R_12221130_12222130	end
chr3R_12260730_12261730	end
chr3R_12312619_12313619	end
chr3R_12350144_12351144	end
chr3R_12368768_12369768	end
chr3R_12370599_12371599	end
chr3R_12401339_12402339	end
chr3R_12407607_12408607	end
chr3R_12413055_12414055	end
chr3R_12413259_12414259	end
chr3R_12412946_12413946	end
chr3R_12428782_12429782	end
chr3R_12433322_12434322	end
chr3R_12437357_12438357	end
chr3R_12448546_12449546	end
chr3R_12627201_12628201	end
chr3R_12627329_12628329	end
chr3R_12627214_12628214	end
chr3R_12641982_12642982	end
chr3R_12694342_12695342	end
chr3R_12704375_12705375	end
chr3R_12705318_12706318	end
chr3R_12711799_12712799	end
chr3R_12961143_12962143	end
chr3R_12973950_12974950	end
chr3R_13010810_13011810	end
chr3R_13010586_13011586	end
chr3R_13030159_13031159	end
chr3R_13213965_13214965	end
chr3R_13269538_13270538	end
chr3R_13271511_13272511	end
chr3R_13286029_13287029	end
chr3R_13333666_13334666	end
chr3R_13364088_13365088	end
chr3R_13366410_13367410	end
chr3R_13379275_13380275	end
chr3R_13401362_13402362	end
chr3R_13402551_13403551	end
chr3R_13406498_13407498	end
chr3R_13414786_13415786	end
chr3R_13427875_13428875	end
chr3R_13434484_13435484	end
chr3R_13465606_13466606	end
chr3R_13544900_13545900	end
chr3R_13645804_13646804	end
chr3R_13645529_13646529	end
chr3R_13645533_13646533	end
chr3R_13660031_13661031	end
chr3R_13699045_13700045	end
chr3R_13710323_13711323	end
chr3R_13766603_13767603	end
chr3R_13778817_13779817	end
chr3R_13780295_13781295	end
chr3R_13781582_13782582	end
chr3R_13786083_13787083	end
chr3R_13816627_13817627	end
chr3R_13827186_13828186	end
chr3R_13827508_13828508	end
chr3R_13837491_13838491	end
chr3R_13839434_13840434	end
chr3R_13874416_13875416	end
chr3R_13948830_13949830	end
chr3R_13982863_13983863	end
chr3R_14030983_14031983	end
chr3R_14035518_14036518	end
chr3R_14035898_14036898	end
chr3R_14087478_14088478	end
chr3R_14107821_14108821	end
chr3R_14121749_14122749	end
chr3R_14121920_14122920	end
chr3R_14129611_14130611	end
chr3R_14288165_14289165	end
chr3R_14315216_14316216	end
chr3R_14326189_14327189	end
chr3R_14327235_14328235	end
chr3R_14369508_14370508	end
chr3R_14369317_14370317	end
chr3R_14372451_14373451	end
chr3R_14376844_14377844	end
chr3R_14396001_14397001	end
chr3R_14422049_14423049	end
chr3R_14511212_14512212	end
chr3R_14510960_14511960	end
chr3R_14568347_14569347	end
chr3R_14569371_14570371	end
chr3R_14569144_14570144	end
chr3R_14575387_14576387	end
chr3R_14625203_14626203	end
chr3R_14654697_14655697	end
chr3R_14655216_14656216	end
chr3R_14658728_14659728	end
chr3R_14662697_14663697	end
chr3R_14723761_14724761	end
chr3R_14730774_14731774	end
chr3R_14731009_14732009	end
chr3R_14740819_14741819	end
chr3R_14748399_14749399	end
chr3R_14897872_14898872	end
chr3R_14903561_14904561	end
chr3R_15095131_15096131	end
chr3R_15131426_15132426	end
chr3R_15146607_15147607	end
chr3R_15146899_15147899	end
chr3R_15147031_15148031	end
chr3R_15195555_15196555	end
chr3R_15195710_15196710	end
chr3R_15224829_15225829	end
chr3R_15230016_15231016	end
chr3R_15241736_15242736	end
chr3R_15262958_15263958	end
chr3R_15264753_15265753	end
chr3R_15267929_15268929	end
chr3R_15268038_15269038	end
chr3R_15274741_15275741	end
chr3R_15277609_15278609	end
chr3R_15278168_15279168	end
chr3R_15290299_15291299	end
chr3R_15319569_15320569	end
chr3R_15320191_15321191	end
chr3R_15327769_15328769	end
chr3R_15329908_15330908	end
chr3R_15332633_15333633	end
chr3R_15345676_15346676	end
chr3R_15347512_15348512	end
chr3R_15356424_15357424	end
chr3R_15361157_15362157	end
chr3R_15362318_15363318	end
chr3R_15362350_15363350	end
chr3R_15363357_15364357	end
chr3R_15371712_15372712	end
chr3R_15405005_15406005	end
chr3R_15419874_15420874	end
chr3R_15426394_15427394	end
chr3R_15434238_15435238	end
chr3R_15463009_15464009	end
chr3R_15495120_15496120	end
chr3R_15792079_15793079	end
chr3R_15792911_15793911	end
chr3R_15792987_15793987	end
chr3R_15802995_15803995	end
chr3R_15832132_15833132	end
chr3R_15833925_15834925	end
chr3R_15839015_15840015	end
chr3R_15963367_15964367	end
chr3R_15964851_15965851	end
chr3R_15972413_15973413	end
chr3R_16048921_16049921	end
chr3R_16050193_16051193	end
chr3R_16098261_16099261	end
chr3R_16082570_16083570	end
chr3R_16093650_16094650	end
chr3R_16146355_16147355	end
chr3R_16146242_16147242	end
chr3R_16185735_16186735	end
chr3R_16186397_16187397	end
chr3R_16204461_16205461	end
chr3R_16204750_16205750	end
chr3R_16208435_16209435	end
chr3R_16208554_16209554	end
chr3R_16208984_16209984	end
chr3R_16209333_16210333	end
chr3R_16214457_16215457	end
chr3R_16271915_16272915	end
chr3R_16321689_16322689	end
chr3R_16341488_16342488	end
chr3R_16348726_16349726	end
chr3R_16350301_16351301	end
chr3R_16356515_16357515	end
chr3R_16358818_16359818	end
chr3R_16358966_16359966	end
chr3R_16428476_16429476	end
chr3R_16432397_16433397	end
chr3R_16442507_16443507	end
chr3R_16453321_16454321	end
chr3R_16480350_16481350	end
chr3R_16480570_16481570	end
chr3R_16483723_16484723	end
chr3R_16572658_16573658	end
chr3R_16610825_16611825	end
chr3R_16624217_16625217	end
chr3R_16655162_16656162	end
chr3R_16733926_16734926	end
chr3R_16745886_16746886	end
chr3R_16829549_16830549	end
chr3R_16829252_16830252	end
chr3R_16891598_16892598	end
chr3R_16899332_16900332	end
chr3R_16933742_16934742	end
chr3R_16985745_16986745	end
chr3R_16986350_16987350	end
chr3R_16995571_16996571	end
chr3R_17020620_17021620	end
chr3R_17042636_17043636	end
chr3R_17072175_17073175	end
chr3R_17077602_17078602	end
chr3R_17079445_17080445	end
chr3R_17118582_17119582	end
chr3R_17122182_17123182	end
chr3R_17121332_17122332	end
chr3R_17121587_17122587	end
chr3R_17148912_17149912	end
chr3R_17151130_17152130	end
chr3R_17219384_17220384	end
chr3R_17390837_17391837	end
chr3R_17391673_17392673	end
chr3R_17393809_17394809	end
chr3R_17394140_17395140	end
chr3R_17400954_17401954	end
chr3R_17539463_17540463	end
chr3R_17546031_17547031	end
chr3R_17610901_17611901	end
chr3R_17611011_17612011	end
chr3R_17614433_17615433	end
chr3R_17618299_17619299	end
chr3R_17619188_17620188	end
chr3R_17621612_17622612	end
chr3R_17644762_17645762	end
chr3R_17644759_17645759	end
chr3R_17669485_17670485	end
chr3R_17670395_17671395	end
chr3R_17701373_17702373	end
chr3R_17705081_17706081	end
chr3R_17732707_17733707	end
chr3R_17782825_17783825	end
chr3R_17793990_17794990	end
chr3R_17802760_17803760	end
chr3R_17810634_17811634	end
chr3R_18020661_18021661	end
chr3R_18052484_18053484	end
chr3R_18135083_18136083	end
chr3R_18157797_18158797	end
chr3R_18163897_18164897	end
chr3R_18182979_18183979	end
chr3R_18187375_18188375	end
chr3R_18188207_18189207	end
chr3R_18191467_18192467	end
chr3R_18199095_18200095	end
chr3R_18223182_18224182	end
chr3R_18225582_18226582	end
chr3R_18249779_18250779	end
chr3R_18250050_18251050	end
chr3R_18254987_18255987	end
chr3R_18283028_18284028	end
chr3R_18292136_18293136	end
chr3R_18294226_18295226	end
chr3R_18299544_18300544	end
chr3R_18310273_18311273	end
chr3R_18311247_18312247	end
chr3R_18365662_18366662	end
chr3R_18375997_18376997	end
chr3R_18380236_18381236	end
chr3R_18380678_18381678	end
chr3R_18398669_18399669	end
chr3R_18399839_18400839	end
chr3R_18404226_18405226	end
chr3R_18412374_18413374	end
chr3R_18640957_18641957	end
chr3R_18658809_18659809	end
chr3R_18663052_18664052	end
chr3R_18668982_18669982	end
chr3R_18677039_18678039	end
chr3R_18739596_18740596	end
chr3R_18745541_18746541	end
chr3R_18758373_18759373	end
chr3R_18794669_18795669	end
chr3R_18905155_18906155	end
chr3R_18912422_18913422	end
chr3R_18928159_18929159	end
chr3R_18980466_18981466	end
chr3R_18980824_18981824	end
chr3R_18983150_18984150	end
chr3R_19023530_19024530	end
chr3R_19028357_19029357	end
chr3R_19027515_19028515	end
chr3R_19029659_19030659	end
chr3R_19030771_19031771	end
chr3R_19093770_19094770	end
chr3R_19094405_19095405	end
chr3R_19095555_19096555	end
chr3R_19095568_19096568	end
chr3R_19095771_19096771	end
chr3R_19147410_19148410	end
chr3R_19153186_19154186	end
chr3R_19156312_19157312	end
chr3R_19156517_19157517	end
chr3R_19161800_19162800	end
chr3R_19179822_19180822	end
chr3R_19180038_19181038	end
chr3R_19226058_19227058	end
chr3R_19226151_19227151	end
chr3R_19228776_19229776	end
chr3R_19247636_19248636	end
chr3R_19288796_19289796	end
chr3R_19325717_19326717	end
chr3R_19327060_19328060	end
chr3R_19326668_19327668	end
chr3R_19376725_19377725	end
chr3R_19462566_19463566	end
chr3R_19598455_19599455	end
chr3R_19624140_19625140	end
chr3R_19624977_19625977	end
chr3R_19632218_19633218	end
chr3R_19640586_19641586	end
chr3R_19640728_19641728	end
chr3R_19642222_19643222	end
chr3R_19643886_19644886	end
chr3R_19647910_19648910	end
chr3R_19860791_19861791	end
chr3R_19863893_19864893	end
chr3R_19875178_19876178	end
chr3R_19874724_19875724	end
chr3R_19877014_19878014	end
chr3R_19878809_19879809	end
chr3R_19903189_19904189	end
chr3R_19902735_19903735	end
chr3R_19904368_19905368	end
chr3R_19914912_19915912	end
chr3R_20008012_20009012	end
chr3R_20027540_20028540	end
chr3R_20030809_20031809	end
chr3R_20056990_20057990	end
chr3R_20327503_20328503	end
chr3R_20511968_20512968	end
chr3R_20551811_20552811	end
chr3R_20550607_20551607	end
chr3R_20557167_20558167	end
chr3R_20557154_20558154	end
chr3R_20553900_20554900	end
chr3R_20553909_20554909	end
chr3R_20559260_20560260	end
chr3R_20559611_20560611	end
chr3R_20559780_20560780	end
chr3R_20563567_20564567	end
chr3R_20574543_20575543	end
chr3R_20576510_20577510	end
chr3R_20580264_20581264	end
chr3R_20581022_20582022	end
chr3R_20585333_20586333	end
chr3R_20587856_20588856	end
chr3R_20588049_20589049	end
chr3R_20592171_20593171	end
chr3R_20634232_20635232	end
chr3R_20677358_20678358	end
chr3R_20735512_20736512	end
chr3R_20810226_20811226	end
chr3R_20772101_20773101	end
chr3R_20815690_20816690	end
chr3R_20821348_20822348	end
chr3R_20822856_20823856	end
chr3R_20822249_20823249	end
chr3R_20822560_20823560	end
chr3R_20823739_20824739	end
chr3R_20830080_20831080	end
chr3R_20912369_20913369	end
chr3R_20912379_20913379	end
chr3R_21023663_21024663	end
chr3R_21060153_21061153	end
chr3R_21060300_21061300	end
chr3R_21063940_21064940	end
chr3R_21063971_21064971	end
chr3R_21072819_21073819	end
chr3R_21097327_21098327	end
chr3R_21101218_21102218	end
chr3R_21107472_21108472	end
chr3R_21110334_21111334	end
chr3R_21115646_21116646	end
chr3R_21117399_21118399	end
chr3R_21126985_21127985	end
chr3R_21133381_21134381	end
chr3R_21137714_21138714	end
chr3R_21139865_21140865	end
chr3R_21218291_21219291	end
chr3R_21222343_21223343	end
chr3R_21223084_21224084	end
chr3R_21224089_21225089	end
chr3R_21268560_21269560	end
chr3R_21269575_21270575	end
chr3R_21316365_21317365	end
chr3R_21349101_21350101	end
chr3R_21359268_21360268	end
chr3R_21373075_21374075	end
chr3R_21407824_21408824	end
chr3R_21433633_21434633	end
chr3R_21446037_21447037	end
chr3R_21465992_21466992	end
chr3R_21486944_21487944	end
chr3R_21498905_21499905	end
chr3R_21556682_21557682	end
chr3R_21594352_21595352	end
chr3R_21632822_21633822	end
chr3R_21646103_21647103	end
chr3R_21671250_21672250	end
chr3R_21722734_21723734	end
chr3R_21782036_21783036	end
chr3R_21822174_21823174	end
chr3R_21823586_21824586	end
chr3R_21855766_21856766	end
chr3R_21874422_21875422	end
chr3R_21878186_21879186	end
chr3R_21886855_21887855	end
chr3R_21913091_21914091	end
chr3R_22018684_22019684	end
chr3R_22018882_22019882	end
chr3R_22025006_22026006	end
chr3R_22026814_22027814	end
chr3R_22026980_22027980	end
chr3R_22033786_22034786	end
chr3R_22035117_22036117	end
chr3R_22038425_22039425	end
chr3R_22082973_22083973	end
chr3R_22132867_22133867	end
chr3R_22323594_22324594	end
chr3R_22333650_22334650	end
chr3R_22355764_22356764	end
chr3R_22361871_22362871	end
chr3R_22365483_22366483	end
chr3R_22410309_22411309	end
chr3R_22410415_22411415	end
chr3R_22420568_22421568	end
chr3R_22446763_22447763	end
chr3R_22467657_22468657	end
chr3R_22528163_22529163	end
chr3R_22539419_22540419	end
chr3R_22579892_22580892	end
chr3R_22613156_22614156	end
chr3R_22626134_22627134	end
chr3R_22632518_22633518	end
chr3R_22638887_22639887	end
chr3R_22635956_22636956	end
chr3R_22686010_22687010	end
chr3R_22689880_22690880	end
chr3R_22697490_22698490	end
chr3R_22740591_22741591	end
chr3R_22747099_22748099	end
chr3R_22750097_22751097	end
chr3R_22775874_22776874	end
chr3R_22763211_22764211	end
chr3R_23010062_23011062	end
chr3R_23035063_23036063	end
chr3R_23042169_23043169	end
chr3R_23047714_23048714	end
chr3R_23053582_23054582	end
chr3R_23060804_23061804	end
chr3R_23117431_23118431	end
chr3R_23125922_23126922	end
chr3R_23127481_23128481	end
chr3R_23141406_23142406	end
chr3R_23157362_23158362	end
chr3R_23189919_23190919	end
chr3R_23190620_23191620	end
chr3R_23190783_23191783	end
chr3R_23250800_23251800	end
chr3R_23250977_23251977	end
chr3R_23257587_23258587	end
chr3R_23280356_23281356	end
chr3R_23294738_23295738	end
chr3R_23313815_23314815	end
chr3R_23333303_23334303	end
chr3R_23354663_23355663	end
chr3R_23355564_23356564	end
chr3R_23355511_23356511	end
chr3R_23359428_23360428	end
chr3R_23359707_23360707	end
chr3R_23430974_23431974	end
chr3R_23506976_23507976	end
chr3R_23530486_23531486	end
chr3R_23604995_23605995	end
chr3R_23669159_23670159	end
chr3R_23679355_23680355	end
chr3R_23729929_23730929	end
chr3R_23732962_23733962	end
chr3R_23732511_23733511	end
chr3R_23752334_23753334	end
chr3R_23757517_23758517	end
chr3R_23758057_23759057	end
chr3R_23760100_23761100	end
chr3R_23766988_23767988	end
chr3R_23772359_23773359	end
chr3R_23773627_23774627	end
chr3R_23780909_23781909	end
chr3R_23781121_23782121	end
chr3R_23818319_23819319	end
chr3R_23818737_23819737	end
chr3R_23859130_23860130	end
chr3R_23889552_23890552	end
chr3R_23890560_23891560	end
chr3R_23922473_23923473	end
chr3R_23923819_23924819	end
chr3R_23927134_23928134	end
chr3R_23928500_23929500	end
chr3R_23929488_23930488	end
chr3R_23930934_23931934	end
chr3R_23931058_23932058	end
chr3R_23932228_23933228	end
chr3R_23933030_23934030	end
chr3R_23935464_23936464	end
chr3R_23942601_23943601	end
chr3R_23947883_23948883	end
chr3R_23947924_23948924	end
chr3R_23954999_23955999	end
chr3R_23957891_23958891	end
chr3R_23957888_23958888	end
chr3R_23992416_23993416	end
chr3R_23994952_23995952	end
chr3R_23994752_23995752	end
chr3R_23995948_23996948	end
chr3R_23996517_23997517	end
chr3R_24031327_24032327	end
chr3R_24037230_24038230	end
chr3R_24038347_24039347	end
chr3R_24046512_24047512	end
chr3R_24046868_24047868	end
chr3R_24047221_24048221	end
chr3R_24047490_24048490	end
chr3R_24047549_24048549	end
chr3R_24047765_24048765	end
chr3R_24056810_24057810	end
chr3R_24108460_24109460	end
chr3R_24105263_24106263	end
chr3R_24111889_24112889	end
chr3R_24134154_24135154	end
chr3R_24140436_24141436	end
chr3R_24148467_24149467	end
chr3R_24149703_24150703	end
chr3R_24160789_24161789	end
chr3R_24160998_24161998	end
chr3R_24169062_24170062	end
chr3R_24188199_24189199	end
chr3R_24188396_24189396	end
chr3R_24192923_24193923	end
chr3R_24218218_24219218	end
chr3R_24229535_24230535	end
chr3R_24252179_24253179	end
chr3R_24270733_24271733	end
chr3R_24258988_24259988	end
chr3R_24289318_24290318	end
chr3R_24319282_24320282	end
chr3R_24332816_24333816	end
chr3R_24348291_24349291	end
chr3R_24357438_24358438	end
chr3R_24517628_24518628	end
chr3R_24523178_24524178	end
chr3R_24529896_24530896	end
chr3R_24530058_24531058	end
chr3R_24542925_24543925	end
chr3R_24543414_24544414	end
chr3R_24556049_24557049	end
chr3R_24555694_24556694	end
chr3R_24556298_24557298	end
chr3R_24556821_24557821	end
chr3R_24582364_24583364	end
chr3R_24571465_24572465	end
chr3R_24571995_24572995	end
chr3R_24584660_24585660	end
chr3R_24607295_24608295	end
chr3R_24625062_24626062	end
chr3R_24629575_24630575	end
chr3R_24654320_24655320	end
chr3R_24659765_24660765	end
chr3R_24718864_24719864	end
chr3R_24748625_24749625	end
chr3R_24723420_24724420	end
chr3R_24767984_24768984	end
chr3R_24786548_24787548	end
chr3R_24786921_24787921	end
chr3R_24799077_24800077	end
chr3R_24799168_24800168	end
chr3R_24804759_24805759	end
chr3R_24813512_24814512	end
chr3R_24816507_24817507	end
chr3R_24816631_24817631	end
chr3R_24821850_24822850	end
chr3R_24829459_24830459	end
chr3R_24849912_24850912	end
chr3R_24850885_24851885	end
chr3R_24859866_24860866	end
chr3R_24867151_24868151	end
chr3R_24870316_24871316	end
chr3R_24876154_24877154	end
chr3R_24894105_24895105	end
chr3R_24917364_24918364	end
chr3R_24921885_24922885	end
chr3R_24926585_24927585	end
chr3R_24926354_24927354	end
chr3R_24944456_24945456	end
chr3R_24943395_24944395	end
chr3R_24949039_24950039	end
chr3R_25022367_25023367	end
chr3R_25023982_25024982	end
chr3R_25024517_25025517	end
chr3R_25032965_25033965	end
chr3R_25046909_25047909	end
chr3R_25048955_25049955	end
chr3R_25054153_25055153	end
chr3R_25065091_25066091	end
chr3R_25066218_25067218	end
chr3R_25070414_25071414	end
chr3R_25074107_25075107	end
chr3R_25122420_25123420	end
chr3R_25137501_25138501	end
chr3R_25207783_25208783	end
chr3R_25231821_25232821	end
chr3R_25240953_25241953	end
chr3R_25241168_25242168	end
chr3R_25246972_25247972	end
chr3R_25247014_25248014	end
chr3R_25248600_25249600	end
chr3R_25261998_25262998	end
chr3R_25262136_25263136	end
chr3R_25265221_25266221	end
chr3R_25292477_25293477	end
chr3R_25295094_25296094	end
chr3R_25315616_25316616	end
chr3R_25328816_25329816	end
chr3R_25334743_25335743	end
chr3R_25476415_25477415	end
chr3R_25482078_25483078	end
chr3R_25482334_25483334	end
chr3R_25489966_25490966	end
chr3R_25490436_25491436	end
chr3R_25553835_25554835	end
chr3R_25582679_25583679	end
chr3R_25624162_25625162	end
chr3R_25623245_25624245	end
chr3R_25626424_25627424	end
chr3R_25646100_25647100	end
chr3R_25660786_25661786	end
chr3R_25678182_25679182	end
chr3R_25680050_25681050	end
chr3R_25684551_25685551	end
chr3R_25686649_25687649	end
chr3R_25686870_25687870	end
chr3R_25739965_25740965	end
chr3R_25738189_25739189	end
chr3R_25759822_25760822	end
chr3R_25850791_25851791	end
chr3R_25880927_25881927	end
chr3R_25887571_25888571	end
chr3R_25887730_25888730	end
chr3R_25892770_25893770	end
chr3R_25982236_25983236	end
chr3R_26001964_26002964	end
chr3R_26004181_26005181	end
chr3R_26005523_26006523	end
chr3R_26011068_26012068	end
chr3R_26016970_26017970	end
chr3R_26018809_26019809	end
chr3R_26020576_26021576	end
chr3R_26022627_26023627	end
chr3R_26024079_26025079	end
chr3R_26033547_26034547	end
chr3R_26040508_26041508	end
chr3R_26051757_26052757	end
chr3R_26054938_26055938	end
chr3R_26061739_26062739	end
chr3R_26062511_26063511	end
chr3R_26129690_26130690	end
chr3R_26136648_26137648	end
chr3R_26261091_26262091	end
chr3R_26260912_26261912	end
chr3R_26261015_26262015	end
chr3R_26415692_26416692	end
chr3R_26451827_26452827	end
chr3R_26460481_26461481	end
chr3R_26521779_26522779	end
chr3R_26542709_26543709	end
chr3R_26716889_26717889	end
chr3R_26719306_26720306	end
