chrom	start	end	length
chr4	510179	510180	1637
chr4	511792	511793	929
chr4	514388	514389	354
chr4	515599	515600	448
chr4	517265	517266	2280
chr4	519714	519715	1048
chr4	521684	521685	896
chr4	523741	523742	343
chr4	526846	526847	1656
chr4	529120	529121	1705
chr4	530575	530576	778
chr4	532585	532586	493
chr4	537194	537195	209
chr4	543705	543706	1933
chr4	548586	548587	1059
chr4	554273	554274	372
chr4	555169	555170	632
chr4	563077	563078	350
chr4	563955	563956	488
chr4	564925	564926	657
chr4	575076	575077	722
chr4	584427	584428	534
chr4	585204	585205	302
chr4	587372	587373	203
chr4	588256	588257	738
chr4	600530	600531	1161
chr4	605478	605479	1741
chr4	612445	612446	456
chr4	613230	613231	498
chr4	615309	615310	775
chr4	616652	616653	268
chr4	617516	617517	329
chr4	621764	621765	318
chr4	624868	624869	344
chr4	632961	632962	319
chr4	637876	637877	482
chr4	639383	639384	626
chr4	641228	641229	827
chr4	643783	643784	657
chr4	645417	645418	340
chr4	653913	653914	279
chr4	654716	654717	240
chr4	656139	656140	451
chr4	666244	666245	379
chr4	671838	671839	363
chr4	682209	682210	296
chr4	694907	694908	802
chr4	698683	698684	367
chr4	700083	700084	274
chr4	701039	701040	1182
chr4	702145	702146	533
chr4	705400	705401	260
chr4	710383	710384	366
chr4	713850	713851	504
chr4	714848	714849	293
chr4	715956	715957	518
chr4	717941	717942	475
chr4	719038	719039	229
chr4	719683	719684	399
chr4	727431	727432	229
chr4	728035	728036	309
chr4	729883	729884	371
chr4	733467	733468	521
chr4	734660	734661	758
chr4	735929	735930	226
chr4	737102	737103	232
chr4	739375	739376	476
chr4	743066	743067	475
chr4	745503	745504	994
chr4	747228	747229	315
chr4	748818	748819	1616
chr4	755861	755862	2286
chr4	757443	757444	322
chr4	758978	758979	285
chr4	761038	761039	262
chr4	762162	762163	1527
chr4	767556	767557	885
chr4	770084	770085	219
chr4	771862	771863	879
chr4	781439	781440	390
chr4	782699	782700	439
chr4	784768	784769	669
chr4	785928	785929	442
chr4	801435	801436	650
chr4	802846	802847	688
chr4	810531	810532	560
chr4	812318	812319	1538
chr4	813845	813846	407
chr4	814669	814670	466
chr4	815751	815752	551
chr4	816880	816881	866
chr4	818782	818783	1194
chr4	820170	820171	522
chr4	821507	821508	396
chr4	822407	822408	935
chr4	824012	824013	1282
chr4	825224	825225	358
chr4	827035	827036	473
chr4	828445	828446	1149
chr4	830256	830257	615
chr4	831104	831105	249
chr4	838094	838095	511
chr4	839630	839631	360
chr4	841832	841833	219
chr4	842796	842797	450
chr4	854356	854357	220
chr4	857139	857140	2196
chr4	859317	859318	905
chr4	860967	860968	766
chr4	863767	863768	1276
chr4	864934	864935	239
chr4	869247	869248	537
chr4	876961	876962	421
chr4	877867	877868	453
chr4	878646	878647	218
chr4	886810	886811	642
chr4	888408	888409	1489
chr4	891411	891412	328
chr4	896296	896297	3278
chr4	899106	899107	406
chr4	899824	899825	408
chr4	900889	900890	640
chr4	901697	901698	445
chr4	903352	903353	242
chr4	906699	906700	248
chr4	907791	907792	670
chr4	910067	910068	779
chr4	916253	916254	787
chr4	917234	917235	596
chr4	920567	920568	1099
chr4	921486	921487	217
chr4	923205	923206	465
chr4	924559	924560	278
chr4	925769	925770	1026
chr4	928247	928248	271
chr4	938776	938777	423
chr4	940495	940496	531
chr4	942090	942091	639
chr4	943443	943444	600
chr4	952755	952756	617
chr4	954224	954225	274
chr4	956468	956469	282
chr4	967717	967718	448
chr4	971664	971665	759
chr4	973333	973334	250
chr4	991274	991275	974
chr4	993210	993211	586
chr4	994574	994575	472
chr4	996025	996026	1318
chr4	998554	998555	253
chr4	1000601	1000602	1400
chr4	1001861	1001862	248
chr4	1002559	1002560	387
chr4	1004465	1004466	481
chr4	1014344	1014345	299
chr4	1015514	1015515	475
chr4	1016503	1016504	753
chr4	1019006	1019007	702
chr4	1020156	1020157	362
chr4	1023227	1023228	637
chr4	1024420	1024421	348
chr4	1025098	1025099	204
chr4	1038887	1038888	253
chr4	1039639	1039640	312
chr4	1040732	1040733	352
chr4	1042416	1042417	1070
chr4	1044312	1044313	679
chr4	1046318	1046319	509
chr4	1058303	1058304	314
chr4	1059168	1059169	300
chr4	1059724	1059725	335
chr4	1066045	1066046	434
chr4	1068079	1068080	277
chr4	1074540	1074541	1106
chr4	1082366	1082367	463
chr4	1083630	1083631	609
chr4	1090232	1090233	681
chr4	1091298	1091299	239
chr4	1093115	1093116	224
chr4	1093621	1093622	306
chr4	1096418	1096419	1133
chr4	1097717	1097718	330
chr4	1101462	1101463	236
chr4	1102132	1102133	363
chr4	1104726	1104727	750
chr4	1105812	1105813	993
chr4	1109908	1109909	445
chr4	1118459	1118460	312
chr4	1119230	1119231	376
chr4	1129095	1129096	253
chr4	1129878	1129879	317
chr4	1131032	1131033	241
chr4	1138718	1138719	285
chr4	1140370	1140371	367
chr4	1141143	1141144	721
chr4	1142566	1142567	1432
chr4	1149489	1149490	694
chr4	1152321	1152322	205
chr4	1153409	1153410	452
chr4	1154874	1154875	1501
chr4	1157137	1157138	316
chr4	1159176	1159177	1209
chr4	1160589	1160590	834
chr4	1163190	1163191	459
chr4	1163771	1163772	266
chr4	1165041	1165042	839
chr4	1176125	1176126	434
chr4	1177950	1177951	380
chr4	1190995	1190996	213
chr4	1194311	1194312	288
chr4	1196158	1196159	290
chr4	1226859	1226860	596
chr4	1227818	1227819	376
chr4	1229906	1229907	371
chr4	1239577	1239578	469
chr4	1240979	1240980	535
chr4	1242728	1242729	1242
chr4	1247328	1247329	322
chr4	1251448	1251449	224
chr4	1253580	1253581	757
chr4	1256299	1256300	213
chr4	1261356	1261357	210
chr4	1263440	1263441	436
chr4	1264613	1264614	251
chr4	1267144	1267145	496
chr4	1268786	1268787	1063
chr4	1269745	1269746	255
chrX	161799	161800	267
chrX	345010	345011	245
chrX	365689	365690	326
chrX	551577	551578	203
chrX	893142	893143	342
chrX	1106955	1106956	435
chrX	1127382	1127383	328
chrX	1443134	1443135	206
chrX	1445341	1445342	586
chrX	1566752	1566753	488
chrX	1572163	1572164	234
chrX	1580931	1580932	360
chrX	1581845	1581846	329
chrX	1830212	1830213	364
chrX	1947306	1947307	313
chrX	1972262	1972263	841
chrX	1976177	1976178	1072
chrX	1978644	1978645	628
chrX	2003256	2003257	330
chrX	2011579	2011580	288
chrX	2037458	2037459	301
chrX	2046084	2046085	1223
chrX	2084914	2084915	757
chrX	2090510	2090511	271
chrX	2256892	2256893	841
chrX	2258065	2258066	397
chrX	2266109	2266110	377
chrX	2272459	2272460	443
chrX	2302140	2302141	1016
chrX	2306281	2306282	799
chrX	2336378	2336379	542
chrX	2342746	2342747	680
chrX	2347125	2347126	502
chrX	2351647	2351648	326
chrX	2358401	2358402	390
chrX	2359996	2359997	681
chrX	2361493	2361494	952
chrX	2362700	2362701	274
chrX	2364889	2364890	232
chrX	2370347	2370348	1313
chrX	2373885	2373886	856
chrX	2452755	2452756	727
chrX	2459198	2459199	660
chrX	2476936	2476937	226
chrX	2488108	2488109	253
chrX	2494033	2494034	403
chrX	2495008	2495009	458
chrX	2495981	2495982	298
chrX	2497367	2497368	337
chrX	2498384	2498385	508
chrX	2499923	2499924	400
chrX	2504046	2504047	334
chrX	2504609	2504610	206
chrX	2506839	2506840	235
chrX	2507401	2507402	311
chrX	2514209	2514210	415
chrX	2519005	2519006	244
chrX	2522458	2522459	225
chrX	2528721	2528722	222
chrX	2532341	2532342	470
chrX	2534544	2534545	906
chrX	2535522	2535523	273
chrX	2537459	2537460	329
chrX	2543594	2543595	500
chrX	2559616	2559617	292
chrX	2570120	2570121	297
chrX	2635793	2635794	486
chrX	2638280	2638281	218
chrX	2678933	2678934	239
chrX	2771605	2771606	280
chrX	2798565	2798566	451
chrX	2804745	2804746	296
chrX	2832258	2832259	222
chrX	2866508	2866509	378
chrX	2867227	2867228	218
chrX	2869873	2869874	566
chrX	2870879	2870880	319
chrX	2877272	2877273	403
chrX	2879227	2879228	938
chrX	2880155	2880156	430
chrX	2886715	2886716	479
chrX	2898647	2898648	243
chrX	2900467	2900468	231
chrX	2902533	2902534	339
chrX	2914248	2914249	309
chrX	2917786	2917787	302
chrX	2931736	2931737	439
chrX	2958066	2958067	499
chrX	2960340	2960341	342
chrX	2961532	2961533	656
chrX	2964750	2964751	655
chrX	2974694	2974695	599
chrX	2976176	2976177	383
chrX	2980089	2980090	557
chrX	2993817	2993818	326
chrX	3012970	3012971	312
chrX	3024220	3024221	218
chrX	3031059	3031060	570
chrX	3032506	3032507	418
chrX	3042125	3042126	385
chrX	3053698	3053699	264
chrX	3063789	3063790	296
chrX	3064737	3064738	633
chrX	3070209	3070210	292
chrX	3081222	3081223	435
chrX	3086781	3086782	461
chrX	3087498	3087499	279
chrX	3097611	3097612	423
chrX	3110753	3110754	224
chrX	3117431	3117432	310
chrX	3120685	3120686	320
chrX	3149810	3149811	258
chrX	3154276	3154277	382
chrX	3156268	3156269	257
chrX	3226791	3226792	427
chrX	3322657	3322658	270
chrX	3342259	3342260	371
chrX	3375110	3375111	508
chrX	3376694	3376695	266
chrX	3379420	3379421	301
chrX	3380147	3380148	272
chrX	3381635	3381636	252
chrX	3384084	3384085	907
chrX	3405741	3405742	227
chrX	3407359	3407360	469
chrX	3437680	3437681	704
chrX	3446797	3446798	250
chrX	3453323	3453324	205
chrX	3501258	3501259	273
chrX	3554272	3554273	206
chrX	3564462	3564463	405
chrX	3566295	3566296	363
chrX	3597719	3597720	240
chrX	3598568	3598569	211
chrX	3611103	3611104	261
chrX	3710597	3710598	405
chrX	3809932	3809933	277
chrX	3817610	3817611	219
chrX	3888065	3888066	414
chrX	3908942	3908943	312
chrX	3914752	3914753	443
chrX	3932863	3932864	282
chrX	4147903	4147904	397
chrX	4158049	4158050	239
chrX	4165213	4165214	503
chrX	4193594	4193595	621
chrX	4195089	4195090	539
chrX	4196583	4196584	299
chrX	4202329	4202330	496
chrX	4203972	4203973	544
chrX	4389662	4389663	240
chrX	4390769	4390770	462
chrX	4392269	4392270	296
chrX	4408791	4408792	501
chrX	4409746	4409747	215
chrX	4410698	4410699	368
chrX	4411685	4411686	872
chrX	4418290	4418291	2550
chrX	4422006	4422007	2594
chrX	4424476	4424477	1667
chrX	4429813	4429814	1212
chrX	4431800	4431801	1723
chrX	4434821	4434822	2401
chrX	4436766	4436767	466
chrX	4437788	4437789	943
chrX	4438971	4438972	690
chrX	4441303	4441304	3418
chrX	4444691	4444692	2174
chrX	4447091	4447092	2118
chrX	4450308	4450309	2782
chrX	4452357	4452358	300
chrX	4454063	4454064	2666
chrX	4456505	4456506	796
chrX	4457398	4457399	262
chrX	4458663	4458664	1201
chrX	4460095	4460096	495
chrX	4462431	4462432	2678
chrX	4465663	4465664	3293
chrX	4468671	4468672	2154
chrX	4471505	4471506	2881
chrX	4473920	4473921	1265
chrX	4477107	4477108	4206
chrX	4479951	4479952	928
chrX	4481576	4481577	1902
chrX	4488523	4488524	3775
chrX	4492652	4492653	3137
chrX	4496903	4496904	3581
chrX	4499682	4499683	1356
chrX	4504785	4504786	6342
chrX	4511175	4511176	5308
chrX	4515514	4515515	2669
chrX	4518393	4518394	1613
chrX	4520267	4520268	1151
chrX	4523696	4523697	5230
chrX	4527134	4527135	1208
chrX	4556438	4556439	580
chrX	4557220	4557221	435
chrX	4565891	4565892	1935
chrX	4567694	4567695	580
chrX	4575868	4575869	6698
chrX	4580751	4580752	980
chrX	4582111	4582112	712
chrX	4584296	4584297	3197
chrX	4586466	4586467	311
chrX	4587629	4587630	1169
chrX	4593482	4593483	9254
chrX	4598863	4598864	267
chrX	4600419	4600420	2306
chrX	4604928	4604929	5754
chrX	4621095	4621096	4898
chrX	4628643	4628644	903
chrX	4632538	4632539	624
chrX	4672477	4672478	4939
chrX	4675445	4675446	487
chrX	4689945	4689946	859
chrX	4691080	4691081	595
chrX	4694458	4694459	5630
chrX	4700947	4700948	432
chrX	4712304	4712305	286
chrX	4713862	4713863	2334
chrX	4717497	4717498	2505
chrX	4720065	4720066	1050
chrX	4721285	4721286	656
chrX	4799669	4799670	251
chrX	4802243	4802244	733
chrX	4842405	4842406	1061
chrX	4843904	4843905	1181
chrX	4845040	4845041	265
chrX	4846383	4846384	1487
chrX	4849284	4849285	3759
chrX	4851612	4851613	282
chrX	4854794	4854795	5444
chrX	4859241	4859242	2983
chrX	4862018	4862019	1996
chrX	4863616	4863617	768
chrX	4865820	4865821	3064
chrX	4869399	4869400	2974
chrX	4872275	4872276	835
chrX	4879610	4879611	960
chrX	4882644	4882645	2887
chrX	4884510	4884511	378
chrX	4886807	4886808	2812
chrX	4889195	4889196	1428
chrX	4890474	4890475	264
chrX	4891144	4891145	401
chrX	4894880	4894881	6510
chrX	4898765	4898766	595
chrX	4900157	4900158	1517
chrX	4934555	4934556	399
chrX	4944872	4944873	1885
chrX	4965894	4965895	2027
chrX	4967684	4967685	752
chrX	5003087	5003088	2014
chrX	5005661	5005662	2659
chrX	5007943	5007944	1286
chrX	5010805	5010806	3771
chrX	5013163	5013164	411
chrX	5015741	5015742	4031
chrX	5021100	5021101	6113
chrX	5026802	5026803	4373
chrX	5031270	5031271	3804
chrX	5034814	5034815	2636
chrX	5036720	5036721	565
chrX	5038561	5038562	2090
chrX	5057160	5057161	1131
chrX	5067044	5067045	4609
chrX	5073117	5073118	476
chrX	5074010	5074011	420
chrX	5081116	5081117	1163
chrX	5093198	5093199	6235
chrX	5104552	5104553	1429
chrX	5106259	5106260	1285
chrX	5108543	5108544	2840
chrX	5111229	5111230	1665
chrX	5113136	5113137	1741
chrX	5114732	5114733	660
chrX	5116096	5116097	1568
chrX	5119843	5119844	5344
chrX	5134201	5134202	1006
chrX	5136334	5136335	2319
chrX	5138237	5138238	1031
chrX	5139678	5139679	1405
chrX	5142100	5142101	2762
chrX	5144496	5144497	1370
chrX	5146752	5146753	2601
chrX	5150520	5150521	2862
chrX	5153740	5153741	2928
chrX	5159672	5159673	8036
chrX	5166573	5166574	946
chrX	5167563	5167564	592
chrX	5170361	5170362	3916
chrX	5173529	5173530	1938
chrX	5192917	5192918	4403
chrX	5196937	5196938	2228
chrX	5198745	5198746	710
chrX	5200207	5200208	1085
chrX	5201862	5201863	1593
chrX	5208507	5208508	9704
chrX	5214124	5214125	602
chrX	5220756	5220757	10501
chrX	5227400	5227401	1871
chrX	5229093	5229094	396
chrX	5230195	5230196	983
chrX	5236014	5236015	8869
chrX	5241974	5241975	1596
chrX	5253080	5253081	360
chrX	5341957	5341958	1007
chrX	5343612	5343613	1772
chrX	5346367	5346368	3072
chrX	5348369	5348370	494
chrX	5350169	5350170	2639
chrX	5352862	5352863	2320
chrX	5355297	5355298	928
chrX	5362397	5362398	1671
chrX	5367698	5367699	1030
chrX	5369300	5369301	1561
chrX	5371027	5371028	1288
chrX	5372044	5372045	238
chrX	5373693	5373694	1585
chrX	5374945	5374946	230
chrX	5375571	5375572	373
chrX	5377894	5377895	3141
chrX	5380429	5380430	278
chrX	5381577	5381578	336
chrX	5382737	5382738	542
chrX	5384657	5384658	2696
chrX	5386506	5386507	341
chrX	5387184	5387185	243
chrX	5389213	5389214	981
chrX	5393678	5393679	283
chrX	5394593	5394594	431
chrX	5402177	5402178	399
chrX	5450984	5450985	777
chrX	5452220	5452221	356
chrX	5454761	5454762	4053
chrX	5458812	5458813	2813
chrX	5461042	5461043	1177
chrX	5463144	5463145	2102
chrX	5468245	5468246	690
chrX	5469466	5469467	220
chrX	5471189	5471190	2614
chrX	5476900	5476901	8081
chrX	5485816	5485817	1470
chrX	5487392	5487393	899
chrX	5488562	5488563	903
chrX	5489675	5489676	813
chrX	5552547	5552548	14015
chrX	5598785	5598786	1835
chrX	5600609	5600610	1225
chrX	5601927	5601928	901
chrX	5606109	5606110	7007
chrX	5610126	5610127	274
chrX	5630532	5630533	3269
chrX	5651968	5651969	369
chrX	5652833	5652834	919
chrX	5741725	5741726	3938
chrX	5829296	5829297	1588
chrX	5898237	5898238	370
chrX	5918930	5918931	1121
chrX	5920155	5920156	633
chrX	5921152	5921153	890
chrX	5922317	5922318	993
chrX	5924974	5924975	3549
chrX	5932897	5932898	985
chrX	5935467	5935468	3676
chrX	5937742	5937743	230
chrX	5938804	5938805	1476
chrX	5940266	5940267	660
chrX	5956605	5956606	300
chrX	5960998	5960999	4207
chrX	5968166	5968167	710
chrX	5970079	5970080	2433
chrX	6048726	6048727	1162
chrX	6098988	6098989	346
chrX	6100295	6100296	400
chrX	6102159	6102160	1639
chrX	6104853	6104854	383
chrX	6110207	6110208	1627
chrX	6113295	6113296	3971
chrX	6116319	6116320	806
chrX	6117644	6117645	1144
chrX	6118702	6118703	470
chrX	6119661	6119662	947
chrX	6121191	6121192	1076
chrX	6122684	6122685	643
chrX	6124699	6124700	2392
chrX	6126989	6126990	1534
chrX	6128715	6128716	1446
chrX	6130314	6130315	398
chrX	6130930	6130931	266
chrX	6132597	6132598	2327
chrX	6134366	6134367	751
chrX	6135376	6135377	560
chrX	6137892	6137893	2538
chrX	6139931	6139932	562
chrX	6140876	6140877	369
chrX	6142126	6142127	604
chrX	6143100	6143101	891
chrX	6145011	6145012	2310
chrX	6147089	6147090	1144
chrX	6148925	6148926	381
chrX	6149909	6149910	565
chrX	6150899	6150900	370
chrX	6151752	6151753	386
chrX	6153291	6153292	2195
chrX	6155088	6155089	449
chrX	6155900	6155901	728
chrX	6156901	6156902	609
chrX	6157766	6157767	421
chrX	6159025	6159026	1463
chrX	6160832	6160833	665
chrX	6162958	6162959	2083
chrX	6164837	6164838	1138
chrX	6168281	6168282	4387
chrX	6171278	6171279	629
chrX	6179441	6179442	766
chrX	6180529	6180530	918
chrX	6181614	6181615	625
chrX	6182918	6182919	1213
chrX	6184983	6184984	2257
chrX	6188792	6188793	4767
chrX	6191752	6191753	301
chrX	6228717	6228718	4074
chrX	6232136	6232137	538
chrX	6248067	6248068	6567
chrX	6269127	6269128	459
chrX	6312431	6312432	4778
chrX	6426387	6426388	4912
chrX	6429584	6429585	987
chrX	6436516	6436517	2138
chrX	6439392	6439393	3128
chrX	6442203	6442204	1763
chrX	6443740	6443741	873
chrX	6444719	6444720	426
chrX	6452424	6452425	2733
chrX	6455118	6455119	1659
chrX	6457908	6457909	3327
chrX	6460027	6460028	352
chrX	6467914	6467915	1984
chrX	6470151	6470152	1534
chrX	6480373	6480374	378
chrX	6481230	6481231	350
chrX	6482661	6482662	795
chrX	6485263	6485264	3758
chrX	6488262	6488263	1150
chrX	6489890	6489891	996
chrX	6491262	6491263	1011
chrX	6492579	6492580	208
chrX	6493765	6493766	1588
chrX	6496524	6496525	3103
chrX	6498769	6498770	957
chrX	6500113	6500114	1039
chrX	6501080	6501081	332
chrX	6502996	6502997	2104
chrX	6506099	6506100	3623
chrX	6508736	6508737	1166
chrX	6509787	6509788	435
chrX	6510852	6510853	270
chrX	6511565	6511566	573
chrX	6512539	6512540	965
chrX	6515258	6515259	4057
chrX	6558915	6558916	7124
chrX	6562906	6562907	436
chrX	6578499	6578500	10323
chrX	6603378	6603379	630
chrX	6604396	6604397	810
chrX	6605253	6605254	364
chrX	6608619	6608620	254
chrX	6613278	6613279	8447
chrX	6619254	6619255	2778
chrX	6623594	6623595	5260
chrX	6700936	6700937	455
chrX	6703198	6703199	2391
chrX	6706001	6706002	576
chrX	6707378	6707379	1572
chrX	6712425	6712426	4759
chrX	6718416	6718417	788
chrX	6722089	6722090	1707
chrX	6761137	6761138	1207
chrX	6763157	6763158	1005
chrX	6764201	6764202	515
chrX	6765595	6765596	1168
chrX	6767819	6767820	536
chrX	6768768	6768769	597
chrX	6809233	6809234	5083
chrX	6857044	6857045	724
chrX	6857860	6857861	251
chrX	6871356	6871357	3255
chrX	6873364	6873365	208
chrX	6910430	6910431	1006
chrX	6911537	6911538	589
chrX	6912698	6912699	792
chrX	6915309	6915310	2981
chrX	6921943	6921944	9542
chrX	6927924	6927925	1814
chrX	6930094	6930095	1791
chrX	6933038	6933039	3619
chrX	6936066	6936067	1969
chrX	6937591	6937592	320
chrX	6939470	6939471	2845
chrX	6942967	6942968	3423
chrX	6946538	6946539	2872
chrX	6949195	6949196	1570
chrX	6950691	6950692	1000
chrX	6952671	6952672	971
chrX	7034679	7034680	7386
chrX	7039266	7039267	1301
chrX	7042669	7042670	564
chrX	7045115	7045116	2857
chrX	7053326	7053327	1574
chrX	7056186	7056187	2527
chrX	7058207	7058208	809
chrX	7059791	7059792	1593
chrX	7080662	7080663	1930
chrX	7089534	7089535	1614
chrX	7091129	7091130	1150
chrX	7094396	7094397	869
chrX	7139995	7139996	744
chrX	7140827	7140828	465
chrX	7142038	7142039	1171
chrX	7143337	7143338	640
chrX	7147758	7147759	463
chrX	7153988	7153989	5566
chrX	7158010	7158011	1657
chrX	7159774	7159775	1332
chrX	7169909	7169910	1312
chrX	7173404	7173405	5132
chrX	7182177	7182178	11469
chrX	7190658	7190659	4947
chrX	7199123	7199124	3203
chrX	7207039	7207040	11664
chrX	7214298	7214299	2133
chrX	7219661	7219662	7349
chrX	7231787	7231788	7301
chrX	7237112	7237113	2899
chrX	7239280	7239281	1008
chrX	7246346	7246347	5121
chrX	7249991	7249992	1377
chrX	7251900	7251901	1699
chrX	7253760	7253761	1164
chrX	7255674	7255675	1746
chrX	7257208	7257209	584
