ID	HYB_2_Z30_downsamp	HYB_2_ZHR_downsamp	HYB_1_Z30_downsamp	HYB_1_ZHR_downsamp	Z30_2_downsamp	Z30_1_downsamp	ZHR_3_downsamp	ZHR_1_downsamp	chrom	start	end	ZHR_1	ZHR_3	Z30_1	Z30_2	HYB_1_ZHR	HYB_2_ZHR	HYB_1_Z30	HYB_2_Z30
8737	22	24	11	12	14	16	15	15	chr3L	14442167	14442487	19	76	41	14	34	37	61	41
8738	21	27	19	23	34	28	27	25	chr3L	14453710	14453930	41	93	74	34	51	46	65	51
874	1	4	3	6	4	2	12	8	chrX	8029314	8029604	11	28	14	4	13	5	6	9
8741	4	3	7	8	2	2	2	2	chr3L	14475705	14476015	2	4	9	2	21	13	4	10
8742	30	34	32	38	16	17	20	5	chr3L	14476174	14476514	16	68	42	16	89	73	84	78
8743	14	16	33	22	15	21	19	23	chr3L	14483060	14483291	32	65	48	15	55	77	35	47
8744	25	17	26	21	27	19	14	17	chr3L	14484921	14485211	31	44	63	27	57	48	58	62
8745	31	32	40	27	16	22	21	11	chr3L	14485669	14485989	24	82	68	16	65	70	72	94
8746	32	33	32	21	14	12	19	14	chr3L	14499818	14500178	30	79	40	14	50	63	72	70
8747	14	18	8	12	22	10	16	24	chr3L	14506510	14506949	29	57	30	22	40	30	46	32
8748	6	8	4	7	5	9	9	11	chr3L	14507039	14507339	20	25	13	5	17	13	14	11
8749	4	4	3	11	4	1	8	7	chr3L	14508649	14508879	15	18	6	4	18	12	8	13
875	264	270	295	387	400	398	386	493	chrX	8058600	8058830	772	1322	1103	400	902	722	703	662
8751	31	57	63	80	28	36	116	79	chr3L	14514529	14514779	115	379	88	28	186	152	140	94
8752	62	85	70	63	48	40	84	46	chr3L	14522980	14523320	82	289	125	48	157	164	203	139
8753	2	12	16	6	3	9	19	8	chr3L	14533050	14533270	10	44	19	3	20	34	28	13
8754	43	66	48	77	61	46	90	72	chr3L	14534572	14534772	123	312	116	61	186	105	163	98
8755	8	7	6	2	1	3	4	6	chr3L	14535192	14535412	14	22	9	1	5	11	18	23
8756	197	211	229	226	224	256	269	271	chr3L	14537442	14537702	421	796	711	224	579	503	564	511
8757	5	8	4	5	4	1	4	6	chr3L	14540352	14540652	10	15	4	4	16	13	19	13
8758	8	4	5	6	3	5	4	2	chr3L	14555492	14555832	4	14	10	3	11	13	7	10
876	7	7	9	16	10	8	11	11	chrX	8063781	8064081	18	41	28	10	42	26	16	17
8760	79	86	64	84	44	52	71	46	chr3L	14559716	14560246	64	231	126	44	196	146	252	190
8761	37	21	22	31	11	18	16	21	chr3L	14562719	14562929	34	49	58	11	72	47	70	80
8764	20	21	23	20	38	27	20	22	chr3L	14567472	14567872	28	55	74	38	53	46	70	55
8767	125	113	141	137	141	135	138	96	chr3L	14624517	14624717	157	402	341	141	378	311	299	285
8768	280	298	212	231	275	311	190	217	chr3L	14634717	14634927	356	643	825	275	552	469	786	682
8769	9	11	12	12	6	10	10	15	chr3L	14645596	14645866	22	44	19	6	24	24	25	23
877	5	3	1	4	3	2	7	3	chrX	8066411	8066651	4	16	6	3	8	6	13	14
8770	16	11	16	12	20	12	22	14	chr3L	14648647	14648987	21	69	25	20	32	34	25	47
8771	9	18	12	21	11	13	24	10	chr3L	14657106	14657316	14	67	37	11	43	30	45	30
8772	5	5	13	9	8	3	10	10	chr3L	14659136	14659446	17	32	22	8	21	32	14	14
8773	758	828	360	394	654	732	423	437	chr3L	14673935	14674285	670	1448	2021	654	896	856	2175	1910
8774	15	16	11	7	12	14	8	15	chr3L	14680345	14680585	23	37	32	12	22	19	30	35
8775	10	6	3	5	4	7	3	2	chr3L	14769901	14770161	7	16	19	4	10	10	29	22
8776	186	168	189	210	216	236	204	209	chr3L	14785322	14785682	336	716	592	216	480	424	469	466
8777	3	8	3	4	4	6	7	7	chr3L	14788342	14788562	12	24	22	4	10	9	21	12
8779	46	67	57	47	76	63	56	41	chr3L	14804800	14805080	73	200	180	76	127	131	178	123
878	6	6	23	10	3	11	17	4	chrX	8070262	8070480	8	44	26	3	23	36	13	14
8780	2	1	2	2	1	3	5	6	chr3L	14814514	14814804	8	27	5	1	8	7	4	3
8781	7	6	10	19	16	11	24	24	chr3L	14816405	14816605	40	75	30	16	39	31	18	20
8782	12	4	9	12	5	10	6	8	chr3L	14819677	14819897	11	22	26	5	16	16	8	26
8783	3	4	5	5	2	2	6	7	chr3L	14832943	14833143	18	22	10	2	8	16	12	7
8784	5	9	7	2	5	6	6	5	chr3L	14834812	14835052	8	26	11	5	9	17	15	11
8785	2	5	4	1	3	2	1	5	chr3L	14835142	14835432	6	12	7	3	2	10	7	4
8786	3	2	3	4	2	2	4	3	chr3L	14839552	14839842	4	16	7	2	11	5	4	7
879	5	6	4	8	9	7	8	11	chrX	8071661	8071871	14	19	18	9	19	7	10	17
8790	2	7	1	3	5	7	8	1	chr3L	14858184	14858434	3	23	16	5	8	3	13	8
8791	3	1	7	1	6	4	4	7	chr3L	14868163	14868383	11	19	9	6	5	14	5	7
8792	7	7	5	4	4	3	1	4	chr3L	14875011	14875221	4	8	7	4	14	12	12	21
8795	6	4	2	6	2	1	8	10	chr3L	14911350	14911580	16	25	4	2	19	8	8	15
8798	437	556	510	550	531	559	443	480	chr3L	14973298	14973698	786	1691	1497	531	1361	1198	1388	1173
8799	576	567	502	547	671	567	466	514	chr3L	14978547	14978777	846	1706	1656	671	1269	1112	1499	1414
88	7	12	15	8	10	7	10	10	chrX	4784633	4784933	16	32	21	10	19	29	21	32
880	12	4	11	2	11	8	15	9	chrX	8076562	8076802	12	36	20	11	5	21	9	22
8800	37	36	46	70	47	45	56	56	chr3L	14979927	14980227	85	214	105	47	154	103	98	105
8801	25	15	19	20	18	24	22	9	chr3L	14990207	14990848	18	83	54	18	42	45	36	64
8802	3	5	14	6	12	4	18	9	chr3L	14992987	14993197	15	65	11	12	12	27	17	11
8803	4	6	14	15	10	17	17	5	chr3L	14994827	14995157	9	53	32	10	27	32	16	12
8804	8	12	10	16	9	6	21	18	chr3L	14995937	14996217	27	82	15	9	39	16	21	17
8805	185	231	153	158	176	221	156	168	chr3L	14999362	14999772	268	554	566	176	372	368	557	517
8806	20	11	12	9	14	17	11	8	chr3L	15003150	15003470	16	44	42	14	16	22	27	40
8807	45	57	49	62	57	57	67	43	chr3L	15005850	15006310	76	226	147	57	143	105	143	97
8808	69	79	18	35	92	56	74	44	chr3L	15008400	15008621	70	249	149	92	91	58	204	156
8809	8	12	11	11	12	8	25	19	chr3L	15009301	15009621	38	80	19	12	20	26	20	20
881	4	2	4	2	6	1	3	2	chrX	8078402	8078601	4	14	2	6	10	7	8	10
8810	10	8	5	12	4	3	11	2	chr3L	15010971	15011271	2	27	13	4	25	13	25	28
8811	17	8	18	13	19	7	22	21	chr3L	15012051	15012251	33	71	23	19	28	43	35	40
8812	6	22	31	41	6	10	21	25	chr3L	15014022	15014281	43	82	24	6	80	65	42	19
8814	7	7	7	1	4	7	6	1	chr3L	15022675	15022955	2	18	14	4	4	14	14	11
8816	4	3	2	7	5	3	7	8	chr3L	15024934	15025145	15	19	16	5	22	5	12	11
8817	3	2	6	9	4	6	4	4	chr3L	15027781	15028061	7	23	12	4	18	10	8	9
8818	2	2	1	8	5	3	12	5	chr3L	15054542	15054805	5	32	4	5	17	8	3	4
882	7	7	7	5	6	4	3	5	chrX	8078911	8079131	9	21	10	6	21	10	15	16
8821	6	3	6	6	4	6	8	4	chr3L	15064035	15064235	6	29	10	4	17	14	11	8
8824	12	11	1	6	18	9	15	10	chr3L	15077421	15077731	15	51	33	18	20	7	32	28
8825	6	6	9	15	7	8	20	9	chr3L	15078732	15078942	15	49	17	7	34	22	19	20
8827	19	18	23	42	27	24	49	40	chr3L	15089524	15089824	60	129	68	27	84	59	44	41
8828	9	20	21	29	16	25	61	46	chr3L	15090235	15090495	70	224	58	16	61	60	71	27
8829	11	9	16	15	7	18	10	19	chr3L	15097157	15097407	35	42	53	7	35	30	19	20
883	9	10	4	9	10	6	7	9	chrX	8081811	8082131	11	27	23	10	29	11	19	27
8830	18	19	24	25	12	9	18	17	chr3L	15097887	15098136	36	90	30	12	62	65	44	48
8831	33	20	24	37	30	30	35	35	chr3L	15099355	15099575	54	127	64	30	80	64	58	60
8833	491	460	463	483	673	631	532	665	chr3L	15107449	15107839	1098	1819	1699	673	1222	1067	1242	1159
8834	7	8	6	8	2	6	11	7	chr3L	15140899	15141109	9	53	12	2	19	20	14	16
8835	80	73	91	103	111	86	105	119	chr3L	15142589	15142928	180	342	235	111	214	206	219	192
8836	1	2	3	6	2	4	6	8	chr3L	15154543	15154773	9	12	10	2	16	7	10	2
8837	5	5	9	7	8	4	2	5	chr3L	15157403	15157633	8	11	16	8	14	19	12	13
8839	8	3	14	13	9	13	7	5	chr3L	15184999	15185229	12	24	31	9	31	30	14	21
884	7	1	1	7	2	2	7	8	chrX	8097026	8097256	9	18	13	2	13	8	5	19
8840	7	11	23	9	5	10	12	13	chr3L	15185619	15185979	17	30	24	5	32	47	34	19
8841	33	34	32	31	27	36	42	31	chr3L	15198972	15199182	54	101	107	27	76	65	72	67
8842	49	97	89	110	65	101	63	61	chr3L	15214977	15215267	100	226	246	65	261	192	232	137
8843	6	8	5	6	9	2	8	4	chr3L	15219437	15219787	6	25	10	9	12	13	23	21
8844	33	19	27	28	18	23	19	14	chr3L	15223167	15223457	21	49	55	18	74	45	57	74
8846	26	23	47	63	49	68	61	61	chr3L	15236158	15236458	101	158	164	49	156	107	71	81
8847	10	19	28	19	26	20	19	29	chr3L	15237328	15237628	49	70	42	26	64	66	44	30
8848	20	14	12	18	9	10	18	7	chr3L	15250981	15251221	12	61	40	9	42	26	28	32
8849	13	12	30	22	33	20	27	36	chr3L	15257811	15258011	65	103	66	33	45	69	28	27
885	8	12	7	5	12	11	6	10	chrX	8098106	8098386	17	21	47	12	11	18	29	23
8850	13	11	7	11	14	9	5	14	chr3L	15264302	15264512	20	40	35	14	27	24	24	23
8852	30	31	36	33	22	33	45	43	chr3L	15305229	15305439	65	156	98	22	64	75	73	73
8854	5	7	6	2	12	6	12	9	chr3L	15325528	15325778	12	34	12	12	13	13	19	22
8856	7	6	11	10	4	6	9	13	chr3L	15329838	15330118	16	28	17	4	21	22	14	15
8857	12	9	10	14	6	9	19	17	chr3L	15378309	15378509	26	38	18	6	31	32	16	25
8859	9	9	3	3	6	4	11	5	chr3L	15382429	15382749	8	32	15	6	9	12	23	24
886	37	35	17	35	27	21	16	30	chrX	8100046	8100526	46	66	81	27	87	42	85	91
8867	12	4	6	6	12	18	12	18	chr3L	15504378	15504658	29	40	36	12	22	12	13	28
887	8	3	6	4	9	17	6	21	chrX	8104644	8104864	29	13	31	9	13	12	11	18
8870	47	33	31	43	25	27	75	66	chr3L	15532604	15532814	96	260	76	25	120	88	90	97
8871	63	54	462	554	58	56	344	348	chr3L	15534634	15534915	574	1183	159	58	1271	1002	130	158
8872	9	9	7	11	8	7	10	9	chr3L	15599384	15599613	18	36	19	8	24	18	20	19
8874	6	10	6	7	14	3	6	11	chr3L	15616022	15616392	18	26	10	14	12	15	25	18
8875	3	9	5	8	4	4	15	11	chr3L	15637420	15637620	15	47	12	4	22	13	24	15
8879	2	11	7	3	1	2	1	6	chr3L	15665677	15665897	10	10	7	1	14	14	16	6
8880	12	7	13	7	8	10	10	9	chr3L	15670397	15670597	16	26	21	8	18	27	15	23
8881	44	37	36	24	59	45	68	41	chr3L	15671467	15671677	74	190	127	59	81	66	121	115
8882	9	2	6	5	3	10	10	4	chr3L	15676947	15677207	11	25	25	3	19	16	10	22
8883	8	8	2	7	2	4	5	7	chr3L	15680137	15680357	10	13	15	2	19	13	12	25
8885	5	10	5	8	6	11	5	5	chr3L	15689867	15690107	9	24	20	6	17	14	23	16
8886	32	20	17	36	16	18	22	17	chr3L	15709674	15709934	22	72	45	16	85	49	53	76
8888	4	8	13	11	16	7	15	13	chr3L	15720533	15720873	18	51	22	16	24	34	22	12
889	3	3	2	3	1	3	2	3	chrX	8110428	8110629	3	5	5	1	11	7	7	4
8890	7	9	1	4	3	5	4	12	chr3L	15746165	15746365	14	14	12	3	9	5	22	15
8891	76	84	28	34	87	68	39	31	chr3L	15749445	15749785	54	128	180	87	68	73	192	174
8892	25	13	42	50	12	12	28	32	chr3L	15752845	15753295	55	106	30	12	105	99	35	67
8893	4	2	63	75	2	1	31	38	chr3L	15753315	15753515	54	104	5	2	179	130	4	8
8895	299	292	309	331	356	351	414	396	chr3L	15762406	15762676	631	1377	945	356	781	709	707	701
8896	12	5	11	5	4	6	5	1	chr3L	15771994	15772256	4	16	16	4	14	30	26	31
8898	3	2	9	5	4	5	3	6	chr3L	15841209	15841469	7	9	12	4	14	14	6	4
890	30	19	32	37	29	27	21	31	chrX	8113909	8114299	58	81	89	29	75	78	46	68
8900	8	3	9	7	3	6	5	9	chr3L	15847942	15848152	18	16	18	3	17	26	19	16
8903	11	7	3	8	14	13	7	5	chr3L	15904173	15904423	11	28	25	14	16	15	17	27
8907	55	53	43	43	52	61	70	40	chr3L	15954895	15955165	70	181	167	52	113	123	121	146
8908	150	148	140	136	126	163	108	106	chr3L	15959004	15959203	172	348	463	126	313	304	430	367
8909	6	3	6	9	14	13	8	12	chr3L	15960233	15960463	20	29	31	14	20	10	10	18
8910	4	8	9	7	10	4	9	11	chr3L	15975029	15975309	16	38	10	10	17	20	23	16
8912	2	9	12	11	11	16	8	16	chr3L	16007377	16007687	25	26	35	11	20	23	17	3
8913	3	5	2	2	5	6	4	2	chr3L	16012167	16012367	4	9	15	5	6	4	14	12
8914	16	18	21	20	25	14	11	19	chr3L	16016918	16017132	30	46	46	25	41	47	41	48
8915	46	36	29	52	49	49	34	31	chr3L	16018653	16018923	49	112	120	49	102	76	121	109
8916	14	12	24	18	19	16	24	28	chr3L	16026320	16026570	39	74	63	19	37	57	34	35
8917	78	84	81	104	71	65	113	81	chr3L	16037187	16037447	127	359	194	71	248	205	214	200
8918	126	188	128	168	129	149	148	134	chr3L	16041206	16041406	225	537	435	129	388	284	484	305
8919	157	205	211	219	158	150	240	168	chr3L	16045936	16046466	278	781	440	158	524	491	509	407
892	5	3	8	9	24	13	13	16	chrX	8121733	8121943	23	39	45	24	28	20	11	14
8920	37	45	41	56	25	43	48	50	chr3L	16048416	16048676	77	168	121	25	119	80	118	101
8921	25	21	31	35	15	8	32	25	chr3L	16048746	16048946	39	117	38	15	98	83	55	48
8922	4	2	7	2	6	4	3	12	chr3L	16049506	16049756	14	22	6	6	8	17	8	10
8927	9	10	4	5	3	5	4	4	chr3L	16091131	16091341	8	24	8	3	14	12	11	20
8928	7	5	5	7	9	8	11	7	chr3L	16096500	16096730	10	28	20	9	17	15	14	19
8929	110	121	108	102	76	81	86	71	chr3L	16121891	16122101	123	336	229	76	269	227	298	235
893	20	17	9	8	22	14	15	13	chrX	8123333	8123557	18	42	44	22	26	26	37	45
8930	18	16	23	11	10	14	17	20	chr3L	16122341	16122571	28	60	42	10	26	55	38	43
8931	12	7	13	8	22	21	30	29	chr3L	16140702	16141022	53	84	58	22	30	36	23	29
8932	6	12	10	6	1	3	9	8	chr3L	16150960	16151300	19	24	9	1	19	25	25	21
8934	26	23	19	27	19	26	24	22	chr3L	16157000	16157230	32	73	66	19	62	56	60	55
8935	13	8	10	15	4	4	15	3	chr3L	16161881	16162171	8	49	8	4	26	21	23	21
8936	1	2	18	4	4	4	5	18	chr3L	16168702	16168992	25	28	13	4	11	30	4	4
8938	81	105	202	211	62	70	186	131	chr3L	16173753	16174043	225	645	219	62	558	451	262	185
8939	312	335	258	269	387	404	265	313	chr3L	16175923	16176213	506	896	1065	387	658	616	883	735
894	10	5	8	5	2	22	10	5	chrX	8124457	8124717	11	38	47	2	20	25	17	22
8940	99	97	123	135	35	62	96	77	chr3L	16179334	16179704	127	316	180	35	340	271	279	229
8941	41	45	37	41	56	47	52	46	chr3L	16181204	16181454	81	146	157	56	96	88	119	112
8942	135	128	127	132	159	134	130	156	chr3L	16182754	16183104	253	427	387	159	334	312	326	308
8943	6	11	10	9	4	1	13	6	chr3L	16183304	16183534	9	37	15	4	21	29	30	21
8944	124	119	146	139	154	191	124	135	chr3L	16189789	16190019	228	449	470	154	330	352	328	297
8946	25	20	10	20	26	35	19	23	chr3L	16205131	16205351	35	55	72	26	52	41	52	65
8947	178	139	276	261	128	190	111	126	chr3L	16209930	16210129	195	366	509	128	622	659	399	424
8948	13	7	21	10	5	8	8	1	chr3L	16210309	16210539	6	28	27	5	30	38	26	36
8949	45	31	7	15	44	35	10	8	chr3L	16211199	16211519	15	42	98	44	24	20	70	104
8950	419	448	26	56	437	347	36	44	chr3L	16211649	16211889	70	104	929	437	142	72	1199	1010
8951	71	95	74	89	119	71	139	106	chr3L	16212109	16212419	182	471	212	119	244	189	265	161
8954	10	8	8	6	2	5	11	3	chr3L	16225229	16225539	7	39	15	2	9	21	17	22
8955	4	2	2	1	7	2	9	5	chr3L	16226409	16226609	5	24	6	7	1	5	8	15
8956	11	2	16	13	7	2	20	4	chr3L	16234468	16234758	11	48	5	7	32	27	6	19
8958	3	1	2	2	1	2	2	1	chr3L	16247403	16247663	2	11	3	1	3	6	3	5
896	73	63	79	101	28	37	81	36	chrX	8132040	8132290	60	266	110	28	235	172	185	187
8960	12	2	7	9	8	10	17	13	chr3L	16267884	16268104	23	61	28	8	16	13	5	22
8961	10	12	13	15	23	15	16	13	chr3L	16269494	16269764	17	53	48	23	29	31	36	29
8962	15	11	18	8	26	26	14	21	chr3L	16271104	16271424	40	53	69	26	23	40	28	43
8963	2	2	6	2	3	2	5	5	chr3L	16274994	16275214	10	21	3	3	11	16	9	5
8964	9	7	8	5	6	8	9	7	chr3L	16277024	16277314	11	37	27	6	20	19	17	17
8966	11	10	3	9	5	13	7	7	chr3L	16279144	16279364	9	15	37	5	16	6	22	28
8967	5	4	12	10	5	8	13	10	chr3L	16285158	16285378	15	46	22	5	22	21	8	12
8968	34	23	40	29	25	41	16	23	chr3L	16288935	16289305	34	63	97	25	68	91	70	82
8969	19	16	18	27	16	11	15	11	chr3L	16291116	16291316	14	39	37	16	53	39	45	47
897	4	4	3	2	10	8	3	4	chrX	8133300	8133530	5	12	25	10	4	10	11	13
8970	9	3	7	8	7	9	9	17	chr3L	16292739	16292989	21	35	26	7	18	18	17	21
8973	17	18	20	22	17	11	13	23	chr3L	16314716	16315076	39	45	40	17	46	40	33	40
8974	11	6	25	15	21	20	30	34	chr3L	16319068	16319318	55	81	51	21	36	49	25	26
8975	10	8	7	15	19	16	22	10	chr3L	16319778	16320028	21	61	48	19	26	33	27	20
8976	5	16	9	11	11	21	12	22	chr3L	16320078	16320348	31	60	46	11	20	33	33	13
8977	12	3	5	5	10	14	13	16	chr3L	16323028	16323288	22	36	47	10	21	15	13	29
8978	6	8	6	6	5	7	10	10	chr3L	16324058	16324348	14	35	16	5	18	15	22	20
898	60	60	83	80	43	52	67	53	chrX	8142250	8142610	86	258	116	43	180	170	168	148
8980	4	3	8	8	9	9	8	7	chr3L	16327166	16327446	13	28	29	9	18	19	13	20
8981	2	1	6	2	4	7	6	4	chr3L	16329667	16329947	7	14	16	4	5	11	4	5
8982	7	6	14	14	3	4	14	17	chr3L	16330097	16330307	24	30	12	3	24	18	16	20
8983	21	16	10	16	11	11	14	12	chr3L	16331447	16331667	17	39	31	11	42	31	35	47
8984	14	21	17	21	31	33	23	29	chr3L	16335968	16336258	51	82	100	31	61	44	51	32
8986	17	13	9	16	18	20	25	27	chr3L	16346976	16347256	41	74	56	18	28	28	33	35
8987	73	72	91	81	67	87	97	79	chr3L	16351829	16352069	127	326	241	67	187	195	196	185
8988	18	39	58	63	20	24	51	51	chr3L	16357567	16357837	94	188	62	20	162	119	94	47
8989	16	3	9	6	12	6	14	7	chr3L	16363137	16363367	11	47	15	12	20	18	10	28
899	52	41	65	60	72	68	80	106	chrX	8145280	8145590	157	261	188	72	156	155	143	147
8990	19	34	30	33	13	17	41	25	chr3L	16364206	16364506	39	124	56	13	82	64	82	39
8991	10	8	5	4	9	4	9	6	chr3L	16369566	16369959	8	34	9	9	15	15	21	20
8993	159	160	175	169	175	209	204	203	chr3L	16385368	16385658	339	637	590	175	387	414	436	401
8994	7	9	18	20	3	13	21	51	chr3L	16394291	16394541	65	80	37	3	35	42	15	15
8996	7	10	9	16	4	11	26	14	chr3L	16395571	16395931	24	62	34	4	30	18	24	19
8998	209	256	207	237	264	246	300	277	chr3L	16408864	16409074	448	1026	691	264	589	478	665	533
8999	8	5	7	10	1	4	1	6	chr3L	16412054	16412274	8	10	10	1	18	11	17	14
9	12	7	7	6	8	9	11	2	chrX	4411905	4412125	5	31	26	8	22	24	16	25
900	11	7	10	4	11	15	7	7	chrX	8147920	8148210	11	27	38	11	19	23	18	27
9000	10	16	16	16	9	5	9	7	chr3L	16412774	16413014	14	40	14	9	39	31	32	31
9001	4	7	2	7	8	8	6	5	chr3L	16414874	16415114	14	13	17	8	16	9	16	9
9002	7	4	5	4	4	5	3	7	chr3L	16422034	16422274	9	16	9	4	12	10	13	16
9003	3	3	3	10	6	4	3	4	chr3L	16422374	16422624	8	14	17	6	18	5	8	11
9004	7	4	3	2	6	4	8	11	chr3L	16426549	16426809	16	20	20	6	8	7	13	16
9006	3	3	10	5	3	3	5	5	chr3L	16434117	16434537	6	22	14	3	15	18	9	9
9007	12	13	13	8	18	4	11	10	chr3L	16438116	16438416	13	35	19	18	17	30	26	26
9008	3	7	4	6	2	2	2	10	chr3L	16449656	16449996	12	20	4	2	11	12	13	7
9009	291	277	263	339	314	296	290	292	chr3L	16451886	16452266	497	1035	874	314	787	627	714	664
901	30	17	6	23	14	15	17	6	chrX	8148940	8149270	19	59	57	14	43	23	37	57
9010	4	10	13	2	6	3	6	5	chr3L	16456279	16456659	6	24	17	6	4	30	21	13
9011	9	3	9	1	7	7	11	8	chr3L	16461058	16461418	13	31	27	7	12	17	18	24
9012	17	20	10	14	33	19	34	26	chr3L	16461892	16462432	34	97	48	33	58	38	52	41
9015	29	38	23	40	33	49	27	22	chr3L	16469978	16470192	36	87	104	33	101	49	102	71
9016	13	8	5	10	9	9	10	13	chr3L	16475232	16475552	20	35	23	9	29	20	20	30
9017	328	296	305	261	322	388	242	362	chr3L	16484053	16484253	559	918	1012	322	711	690	756	760
9018	67	58	47	42	42	82	31	24	chr3L	16485433	16485723	33	103	201	42	118	111	142	150
9019	10	15	5	20	17	12	12	14	chr3L	16486923	16487393	21	47	33	17	34	21	32	34
9020	188	231	225	244	228	276	217	203	chr3L	16488633	16488983	338	699	718	228	584	519	592	479
9021	36	37	60	90	14	30	55	26	chr3L	16490573	16490883	44	188	80	14	223	160	97	83
9022	92	64	92	68	50	59	79	64	chr3L	16495063	16495363	104	277	170	50	175	202	186	212
9023	6	4	4	8	7	2	6	9	chr3L	16496043	16496283	10	26	10	7	13	16	6	12
9024	3	8	10	8	1	2	9	5	chr3L	16500083	16500363	7	30	9	1	17	19	11	17
9025	5	3	7	7	10	7	6	9	chr3L	16501353	16501653	16	28	17	10	16	19	11	15
9026	6	7	10	7	5	11	8	12	chr3L	16504063	16504333	13	28	25	5	18	20	24	19
9028	6	5	13	2	4	4	9	5	chr3L	16513173	16513403	13	35	16	4	13	25	15	18
903	3	3	2	12	4	2	4	9	chrX	8150160	8150360	11	19	13	4	20	8	12	12
9030	1	2	2	4	4	3	6	2	chr3L	16516373	16516573	7	23	10	4	8	13	8	7
9032	5	7	5	10	10	3	5	13	chr3L	16520183	16520403	27	29	20	10	26	8	24	17
9034	1	4	4	5	1	1	4	2	chr3L	16528867	16529107	2	16	2	1	7	11	6	4
9035	1	2	7	8	7	3	4	7	chr3L	16530347	16530597	16	19	13	7	16	18	8	8
9038	2	4	4	9	11	6	10	8	chr3L	16545047	16545407	14	35	15	11	16	9	16	9
904	42	46	57	56	87	79	65	90	chrX	8153100	8153380	153	255	210	87	146	132	136	141
9041	6	10	12	7	6	12	10	13	chr3L	16555655	16555885	24	39	31	6	22	23	30	20
9045	4	5	4	6	7	4	8	7	chr3L	16561235	16561445	10	26	13	7	13	10	14	7
9046	9	7	10	13	8	10	7	8	chr3L	16565701	16565951	19	24	20	8	25	19	20	25
9047	20	11	10	16	6	5	19	22	chr3L	16633983	16634373	34	72	20	6	28	24	36	38
905	9	2	6	3	4	6	6	4	chrX	8154700	8155046	6	20	13	4	16	13	8	23
9050	37	54	48	55	59	51	67	53	chr3L	16641891	16642141	91	260	149	59	133	112	162	107
9051	5	1	4	11	6	2	3	3	chr3L	16643311	16643531	5	21	11	6	17	9	4	16
9053	40	32	11	12	39	46	14	21	chr3L	16653931	16654123	35	57	109	39	28	33	100	97
9054	17	10	13	14	14	18	12	21	chr3L	16658147	16658457	29	53	52	14	38	30	30	36
9055	13	4	5	4	8	10	7	1	chr3L	16659027	16659277	8	21	25	8	12	18	17	35
9056	113	131	88	143	136	155	108	140	chr3L	16660097	16660397	219	373	418	136	317	200	330	266
9057	11	2	9	16	7	11	6	11	chr3L	16663377	16663837	13	34	22	7	28	20	12	22
9059	10	10	2	8	2	7	13	12	chr3L	16668166	16668426	20	38	22	2	17	4	22	23
906	40	29	36	40	34	70	55	66	chrX	8157746	8158036	113	194	180	34	103	85	59	92
9060	8	7	3	9	8	4	12	3	chr3L	16669956	16670206	6	32	6	8	20	10	14	18
9061	2	2	5	9	2	2	2	2	chr3L	16671816	16672076	3	12	7	2	16	10	4	8
9062	11	3	7	2	18	5	8	8	chr3L	16675876	16676096	14	34	13	18	10	18	8	23
9064	24	30	27	23	27	29	30	23	chr3L	16698884	16699154	37	101	67	27	49	53	69	50
9065	7	19	11	17	6	13	25	26	chr3L	16702968	16703318	40	83	36	6	45	31	47	21
9066	10	10	16	13	8	6	8	10	chr3L	16705699	16705939	18	36	30	8	23	35	24	20
9067	7	5	10	8	6	5	13	13	chr3L	16708842	16709162	20	37	20	6	17	24	16	24
9068	101	114	119	121	75	90	97	117	chr3L	16711662	16711932	179	348	229	75	303	256	293	239
9069	15	10	16	15	16	13	10	14	chr3L	16715423	16715673	24	38	42	16	43	34	27	25
907	9	3	7	7	6	16	8	7	chrX	8158326	8158606	14	26	35	6	23	14	14	23
9070	8	5	11	6	7	11	6	13	chr3L	16718634	16718884	27	20	29	7	25	17	8	17
9071	7	7	11	10	7	7	9	3	chr3L	16725263	16725513	4	24	17	7	26	25	17	18
9072	9	5	5	10	11	13	5	17	chr3L	16725993	16726263	27	30	31	11	16	25	14	20
9073	5	9	9	2	7	5	8	3	chr3L	16727103	16727333	5	27	18	7	10	21	20	13
9074	7	15	9	9	5	10	5	17	chr3L	16727773	16728033	26	26	33	5	22	22	31	18
9077	1	8	10	10	11	10	9	13	chr3L	16733424	16733744	17	49	30	11	25	34	23	10
9078	4	5	9	9	8	5	14	7	chr3L	16734223	16734523	12	32	12	8	17	17	12	13
908	2	5	1	9	8	6	11	8	chrX	8160176	8160396	13	32	21	8	20	6	13	8
9080	5	5	5	3	3	8	8	1	chr3L	16737155	16737355	5	29	18	3	9	11	19	16
9081	4	9	6	7	6	18	20	17	chr3L	16740226	16740456	31	67	52	6	20	24	19	15
9082	5	9	8	3	5	3	4	6	chr3L	16741046	16741246	8	12	11	5	8	14	17	12
9084	8	3	11	5	3	7	9	7	chr3L	16748985	16749195	11	33	17	3	11	17	11	16
9086	2	9	4	14	7	11	7	11	chr3L	16750536	16750786	16	32	21	7	28	13	23	9
9087	5	5	5	3	3	10	12	16	chr3L	16754887	16755107	20	28	23	3	12	11	8	12
9088	5	9	8	11	1	9	2	8	chr3L	16757865	16758075	10	11	25	1	20	14	23	13
9089	8	7	6	6	8	2	8	7	chr3L	16759684	16759884	10	33	14	8	12	16	19	18
