chrom	start	end	Paste_locus	P1_1	P1_2	P1_3	P2_1	P2_2	P2_3	HYB_1_P1	HYB_2_P1	HYB_3_P1	HYB_1_P2	HYB_2_P2	HYB_3_P2	pos_start	pos_end	P_est.mean	P_p_value	H_est.mean	H_p_value	H_P_est	H_P_p_value	P_qvalue	H_qvalue	P_H_qvalue	Direction_parent	Direction_hybrid	P_H_ratio	Regulatory_class	Direction	trans_reg_diff	perc_cis
chrX	16765116	16766116	chrX_16765116_16766116	85.3383002697664	33.1930277069036	40.6296640628061	41.9006339725036	80.6939182079847	53.3839492259327	89.8275117552652	94.990439618407	74.6587030716723	69.454314084147	87.4074115845836	69.0829718167117	16765116	16766116	-0.100310029617039	0.357826195774015	0.138256526611987	0.129116916921812	-0.238936708727813	0.0923116294222919	1	1	0.433654742765842	Ambig	P1	0.725535582841281	Conserved/Ambiguous	NA	-0.238566556229026	36.6900364939479
chrX	16846287	16847287	chrX_16846287_16847287	11.9427240866657	14.8880491920671	15.8066090326533	11.1381432078807	14.9840495479903	17.0037764201119	17.156245488393	14.0910774303047	18.0090080008952	10.2015390908305	12.9107721695395	12.9719117385092	16846287	16847287	-0.0111797699750659	0.956567798317174	0.311011484258116	0.154688721949939	-0.324040288439536	0.290877032630605	1	1	0.720599141965845	Ambig	P1	0.0359464860332538	Conserved/Ambiguous	NA	-0.322191254233182	49.1172045463903
chrX	16848675	16849675	chrX_16848675_16849675	81.8598369435531	83.7147684078525	62.3359229456751	61.5249815292458	45.3645536774019	55.3611325305969	49.0409658771988	39.9523489494522	52.1037318860852	24.5954915066597	30.7187337826975	38.161554300498	16848675	16849675	0.339686798164068	0.000849646320868527	0.411619020340154	0.00176302351165605	-0.0718256597502573	0.66866250365689	0.0411417716897147	0.0539935837509934	0.926176844803574	P1	P1	0.825245630980214	Conserved/Ambiguous	NA	-0.071932222176086	85.1241779874715
chrX	16871123	16872123	chrX_16871123_16872123	24.9289871711954	16.5965138534518	36.956297174936	12.1989187514884	17.1835430596219	13.8402831326492	31.5610176437418	30.1714834390054	26.2267106809153	14.1144581941627	19.885557134693	19.1561952417519	16871123	16872123	0.596447312851426	0.00119072264677981	0.50354391010994	0.00310187230936867	0.0928619751248397	0.721227917686963	0.0545767640054635	0.0898315198097007	0.940003342171049	Ambig	P1	1.18449910896788	Conserved/Ambiguous	NA	0.092903402741486	84.4238710210053
chrX	16906036	16907036	chrX_16906036_16907036	29.4509894952727	48.3251432791685	63.1151219824961	38.7183073416806	34.3670861192439	54.5702592087312	36.4165588197021	26.3586036637464	24.3034185643149	37.8714670358226	34.4287257854387	39.3682437645453	16906036	16907036	0.0984875899305291	0.422315956045846	-0.248554019879236	0.0804368299287053	0.347857469444967	0.0641835320690473	1	1	0.360261442428649	Ambig	P2	0.3962421930588	Conserved/Ambiguous	NA	0.347041609809765	41.7320086799532
chrX	16929299	16930299	chrX_16929299_16930299	45.220023240773	47.8370105187729	55.2118174661694	42.9614095161113	35.3293645305827	47.847835972873	47.7461548969428	32.9896989250663	31.1223633413529	38.5702025899891	38.1387177881799	31.2230898822256	16929299	16930299	0.161485620443384	0.183097303289872	0.035572992655823	0.794682232127109	0.125968751525848	0.489252902495746	1	1	0.860521494976837	P1	Ambig	4.53955679258687	Conserved/Ambiguous	NA	0.125912627787561	22.0285822094573
chrX	17028699	17029699	chrX_17028699_17029699	13.7979045273128	22.9422397385951	14.8047816995978	13.2596942950961	13.1969610697897	11.0722265061194	11.3295960772407	9.2835333658478	13.637889554076	10.3412862016637	9.49757952701757	15.234454483598	17028699	17029699	0.317174316878874	0.138070287351706	-0.0234373351360997	0.920389620631467	0.342773655418589	0.288577874039345	1	1	0.719321540056872	P1	Ambig	13.5328660462913	Conserved/Ambiguous	NA	0.340611652014974	6.43796191262954
chrX	17164320	17165320	chrX_17164320_17165320	13.2181606396106	12.203319009891	14.9160958477151	11.6685309796846	7.42329060175668	12.2585364889179	14.7284749004129	14.4226321933707	10.4906842723661	7.54634398499787	15.2851670512939	8.14515388231972	17164320	17165320	0.251847824645656	0.291214925907895	0.246436472334667	0.305386802664776	0.00559075847317106	0.989127469393867	1	1	0.997240655133795	P1	Ambig	1.02195840680449	Conserved/Ambiguous	NA	0.00541135231098902	97.8513404598183
chrX	17234368	17235368	chrX_17234368_17235368	7.1888242075075	7.32199140593462	9.12776014561672	12.7293065232922	8.79797404652644	8.69960654052237	6.79775764634439	4.31021191985791	6.99378951491076	5.17064310083187	3.85839168285089	7.54180915029604	17234368	17235368	-0.245635744634336	0.370063033274542	0.0879392527498141	0.800304312347543	-0.337404761036684	0.439113289881821	1	1	0.832734156022559	Ambig	Ambig	2.79324348289797	Conserved/Ambiguous	NA	-0.33357499738415	20.8626998308754
chrX	17294701	17295701	chrX_17294701_17295701	19.1315482941732	15.6202483326605	20.3704891054617	22.8066741875653	14.0217711366515	17.3992130810447	18.9366105862451	14.7541869564367	11.1900632238572	9.64255064749728	17.0659632126097	13.5752564705329	17294701	17295701	0.0161628220948615	0.935230137548909	0.107779118138409	0.622855354962794	-0.0917918516117753	0.749420468213934	1	1	0.945078853437871	Ambig	Ambig	0.14996246373166	Conserved/Ambiguous	NA	-0.0916162960435475	54.0529573263185
chrX	17297518	17298518	chrX_17297518_17298518	60.641210653652	79.5656399444895	97.3998796026174	74.7846758243419	58.5615147471916	57.7337524961939	66.6827654831879	64.9847335609346	58.0484529737593	41.0856505849884	56.2434787615572	51.5859745880249	17297518	17298518	0.217793592516279	0.0247100274012696	0.24201208591242	0.0266268336918357	-0.0240923638621611	0.867350265998684	0.675976578171177	0.594453087983219	0.975087496552589	Ambig	P1	0.899928578753272	Conserved/Ambiguous	NA	-0.024218493396141	90.9031887099371
chrX	17317950	17318950	chrX_17317950_17318950	35.0165308172139	40.2709527326404	32.8376736945967	31.8232663082306	31.0678458517965	35.984736144888	33.3413827415939	36.1394691741932	47.5577687013932	21.8005492899938	26.8603420998466	29.7147280521664	17317950	17318950	0.0892402638921315	0.523793910861974	0.400858132506777	0.00540836320207625	-0.31206190092398	0.120549510664704	1	0.147076623733961	0.498075295282948	Ambig	P1	0.222623059519998	Conserved/Ambiguous	NA	-0.311617868614645	56.2626856028603
chrX	17465779	17466779	chrX_17465779_17466779	5.56554132194129	10.7389207287041	16.0292373288879	10.6077554360769	9.48531576891131	13.4448464717164	6.15035215621636	7.12842740591885	6.46925530129245	13.1362284183296	7.86518304581143	8.74849861434341	17465779	17466779	-0.036252881251891	0.881434995217904	-0.409720051150534	0.153357890164214	0.376002739279695	0.324964542435171	1	1	0.753443570419017	Ambig	P2	0.0884820773357061	Conserved/Ambiguous	NA	0.373467169898643	52.3144454019133
chrX	17482307	17483307	chrX_17482307_17483307	15.421187412879	30.7523639049254	55.3231316142867	27.5801641337999	17.7334164375298	22.1444530122388	33.1795313690619	22.7115012700205	27.1009343702792	17.1888946324951	26.4151430595176	20.6645570718111	17482307	17483307	0.408378062229222	0.00842449745058728	0.255488013885615	0.123575366788832	0.153054811446193	0.505345120398122	0.285468272608518	1	0.870069369655006	Ambig	Ambig	1.59842356601534	Conserved/Ambiguous	NA	0.152890048343607	62.561640184827
chrX	17504092	17505092	chrX_17504092_17505092	8.81210709307371	7.32199140593462	13.5803260703078	18.0331842413307	18.2832898154377	21.3535796903731	8.7399741167285	10.2781976550458	10.1409947966206	27.6699279449922	33.9835267451097	34.3906497253499	17504092	17505092	-0.663129093612098	0.00228827286794431	-1.19218855876532	3.13991499467647e-10	0.531019270586193	0.0860849262441391	0.096323306629972	2.2624771956186e-08	0.416413092682957	P2	P2	0.556228365669657	Conserved/Ambiguous	NA	0.529059465153222	69.263031370181
chrX	17541829	17542829	chrX_17541829_17542829	16.464726410743	13.1795845306823	18.1442061431162	17.5027964695268	11.409872591589	12.6539731498507	19.2603133313091	12.9306357595737	11.7145974374755	12.7169870858297	13.0591718496492	10.1060242613967	17541829	17542829	0.13922151087084	0.514612249214197	0.201557377739919	0.372583142912227	-0.0622835978227833	0.838678004202371	1	1	0.968333973467324	Ambig	Ambig	0.690728925092911	Conserved/Ambiguous	NA	-0.062335866869079	76.3783771875479
chrX	17548678	17549678	chrX_17548678_17549678	22.8419091754674	28.0676337227494	41.5201772477443	35.5359807108575	29.0058206846418	26.0988196215671	35.283599211978	30.8345929651374	27.8003133217703	22.9185261766602	28.789537941272	22.9270998169	17548678	17549678	0.0193914153630863	0.898180832851754	0.229630952934875	0.138440008556443	-0.21057790490671	0.324342119642333	1	1	0.752951449545789	Ambig	P1	0.0844459996148074	Conserved/Ambiguous	NA	-0.210239537571789	52.2042187168262
chrX	17558261	17559261	chrX_17558261_17559261	8.34831198291193	12.9355181504845	14.3595251071287	14.3204698387038	10.8599992136811	11.4676631670522	15.3758803905409	19.0643988762946	17.6593185251497	10.481033312497	17.2143628927193	12.6702393724973	17558261	17559261	-0.027512483706401	0.905080392657589	0.254975906671782	0.224222475874049	-0.284256569226554	0.365773043443007	1	1	0.786918384039184	Ambig	P1	0.107902287967218	Conserved/Ambiguous	NA	-0.282488390378183	47.4405291795742
chrX	17662871	17663871	chrX_17662871_17663871	11.8267753091252	11.2270534890998	9.57301673808582	12.1989187514884	9.21037907995736	13.0494098107836	7.60701450900444	8.12309169511683	9.09192636938399	4.19241332499882	8.60718144635967	9.05017098035525	17662871	17663871	-0.0543017187491893	0.82278986618109	0.127198904338118	0.668912432795106	-0.183239439333206	0.630275808560348	1	1	0.915369701389943	Ambig	Ambig	0.426903981852276	Conserved/Ambiguous	NA	-0.181500623087307	41.2047616006948
chrX	17773594	17774594	chrX_17773594_17774594	10.0875436460186	13.1795845306823	14.0255826627769	12.1989187514884	9.76025245786527	9.49047986238804	11.9770015673687	11.6044167073098	11.5397526996028	5.58988443333175	11.1299760082237	11.7652222744618	17773594	17774594	0.170137451469985	0.485398016471886	0.209178175846666	0.409402633341295	-0.0388825780032735	0.909568681321764	1	1	0.981665550544561	Ambig	Ambig	0.813361388114891	Conserved/Ambiguous	NA	-0.039040724376681	84.2716552439995
chrX	17803381	17804381	chrX_17803381_17804381	32.1178113787028	32.704894946508	27.2719662887329	19.0939597849384	23.3696185610858	25.3079462997014	33.3413827415939	33.6528084511983	26.7512448945337	9.78229775833057	18.6983596938158	21.8712465358585	17803381	17804381	0.306510620652838	0.0542177472581743	0.621493965787818	0.000238395263126997	-0.315590062171924	0.181352542457191	1	0.00861931265885352	0.607857552280336	P1	P1	0.493183582666485	Conserved/Ambiguous	NA	-0.31498334513498	66.3650852550183
chrX	17872538	17873538	chrX_17872538_17873538	26.4363212792211	13.9117836712758	24.9343691782701	14.3204698387038	15.9463279593292	20.5627063685074	21.3643811742252	16.2461833902337	12.0642869132211	10.6207804233303	16.3239648120615	13.4244202875269	17872538	17873538	0.250047602693922	0.181195057137335	0.207200391836976	0.329819091523446	0.0433461985492291	0.880085724460887	1	1	0.975087496552589	Ambig	Ambig	1.20679116712606	Conserved/Ambiguous	NA	0.042847210856946	82.8643784642101
chrX	17879470	17880470	chrX_17879470_17880470	56.1192083295747	54.9149355445097	60.3322682795641	91.2266967502611	49.4886040117112	61.6881191055223	55.3531694059472	43.2678965801121	37.9413081183909	40.9459034741551	40.3647129898247	37.1057010194565	17879470	17880470	-0.166313747850228	0.108008919346766	0.142406114060865	0.257934523104867	-0.309295252755685	0.0568416949738104	1	1	0.33928763666538	Ambig	P1	1.16788347850813	Conserved/Ambiguous	NA	-0.308719861911093	31.5668176176397
chrX	18448123	18449123	chrX_18448123_18449123	12.9862630845297	24.1625716395842	18.478148587468	10.6077554360769	6.7359488793718	8.30416987958954	12.9481098025607	13.9253000487717	14.5121132434398	7.12710265249799	9.79437888723687	8.44682624833156	18448123	18449123	0.774294584426692	0.000658656932949665	0.489396338146661	0.0485183190141236	0.286222939087535	0.411659672302441	0.033319053183285	0.984312133374987	0.815951057882782	P1	P1	1.58214217000262	Conserved/Ambiguous	NA	0.284898246280031	63.2054450579714
chrX	18517263	18518263	chrX_18517263_18518263	21.1026775123607	23.4303724989908	21.5949447347517	14.3204698387038	14.2967078256055	11.8630998279851	24.2777058798014	29.3425965313404	27.6254685838975	10.3412862016637	14.394768970636	18.2511781437164	18517263	18518263	0.490693949949154	0.012221152343918	0.636541472956257	0.000483386483668417	-0.146223477970158	0.592361620723154	0.383798895240839	0.0166287026134582	0.901959181675278	P1	P1	0.770875065956424	Conserved/Ambiguous	NA	-0.145847523007103	81.3586944909009
chrX	18560383	18561383	chrX_18560383_18561383	47.307101236501	41.4912846336295	43.9690885063244	28.1105519056037	35.4668328750597	31.239496213694	38.6824780351502	45.091447776975	44.7602528954289	28.3686634991587	42.4423085113598	33.7873049933263	18560383	18561383	0.336507250289798	0.0116168907677898	0.205900854425156	0.117814532907067	0.130628741066671	0.489777635313936	0.367655948449864	1	0.860521494976837	P1	P1	1.6343169202929	Conserved/Ambiguous	NA	0.130606395864642	61.1876428361753
chrX	18608985	18609985	chrX_18608985_18609985	17.6242141861474	11.7151862494954	8.68250355314761	11.6685309796846	15.9463279593292	10.6767898451865	15.0521776454769	16.5777381532997	15.3863369328037	12.2977457533299	15.7303660916229	14.6311097515743	18608985	18609985	-0.0068671875178	0.973856531024764	0.0969702256242023	0.649853001061378	-0.104553110021621	0.735540891039469	1	1	0.943331010946578	Ambig	P1	0.0708174851981169	Conserved/Ambiguous	NA	-0.103837413142002	48.2901079958927
chrX	18935125	18936125	chrX_18935125_18936125	14.6095459700959	15.6202483326605	24.7117408820355	13.7900820668999	12.6470876918818	15.0265931154477	20.3932729390332	14.9199643379697	10.1409947966206	19.1453541841613	16.4723644921711	12.2177308234796	18935125	18936125	0.281260546701665	0.170982767269566	-0.0507917755814963	0.804805758224174	0.333862715446673	0.253818828888297	1	1	0.697319194886724	P1	Ambig	5.53752144873096	Conserved/Ambiguous	NA	0.332052322283161	13.2669605891253
chrX	18938598	18939598	chrX_18938598_18939598	19.9431897369563	22.4541069781995	24.9343691782701	19.0939597849384	23.5070869055628	18.5855230638432	29.9425039184217	25.5297167560815	27.4506238460247	20.1235839599943	29.234736981601	29.4130556861546	18938598	18939598	0.0954674312024703	0.591769598616672	0.0511629965291967	0.747844403588255	0.044220112449292	0.85436077918444	1	1	0.97380975261141	Ambig	Ambig	1.86594683030324	Conserved/Ambiguous	NA	0.0443044346732736	53.5920951100995
chrX	18942678	18943678	chrX_18942678_18943678	14.7254947476363	20.0134431762213	20.2591749573444	23.3370619593691	7.14835391280273	11.4676631670522	17.641799605989	14.2568548118377	18.5335422145135	9.36305642583069	17.2143628927193	10.2568604444026	18942678	18943678	0.270557678506378	0.186570062944845	0.314032838448878	0.146155676585282	-0.0433060633230205	0.882874609003004	1	1	0.975087496552589	Ambig	Ambig	0.861558554967565	Conserved/Ambiguous	NA	-0.0434751599425	87.839388170861
chrX	18945154	18946154	chrX_18945154_18946154	44.8721769081516	31.7286294257167	28.1624794736711	24.9282252747806	25.8440487616714	21.7490163513059	34.798045094382	31.0003703466703	22.72981592346	24.1762501741598	28.0475395407238	17.3461610456809	18945154	18946154	0.367678204966177	0.0150917558528865	0.240803624479009	0.13248663940548	0.126963151115319	0.568477864548775	0.456834631596291	1	0.891668057912616	P1	P1	1.5268798622183	Conserved/Ambiguous	NA	0.126874580487168	65.4930374513661
chrX	18967740	18968740	chrX_18967740_18968740	10.3194412010995	14.6439828118692	13.8029543665424	12.7293065232922	9.21037907995736	13.0494098107836	9.87293372445257	8.45464645818282	9.44161584512952	6.98735554166469	13.2075715297588	8.29599006532564	18967740	18968740	0.102212831760367	0.664717326158623	-0.0253282235015757	0.922528243018226	0.128685432109225	0.719244187335328	1	1	0.939526963716645	Ambig	Ambig	4.03553102545894	Conserved/Ambiguous	NA	0.127541055261943	16.5685504023063
chrX	18979736	18980736	chrX_18979736_18980736	7.65261931766927	5.61352674454988	14.0255826627769	12.1989187514884	7.2858222572797	8.69960654052237	7.60701450900444	7.79153693205084	8.04285794214737	5.03089598999858	6.52958592482458	6.03344732023683	18979736	18980736	-0.0318419855882957	0.903958552510559	0.28679422232355	0.365670863330068	-0.321933068950381	0.436355974070715	1	1	0.831575074120787	Ambig	P1	0.111027291032289	Conserved/Ambiguous	NA	-0.318636207911846	47.3703018548378
chrX	18990570	18991570	chrX_18990570_18991570	43.2488940225854	50.5217407009489	46.6406280611391	41.9006339725036	41.7903767210006	60.5018091227238	40.4628431330023	38.6261298971882	43.3614949924467	27.9494221666588	35.0223245058773	28.9605471371368	18990570	18991570	-0.0264487841305131	0.821445478002154	0.286496416057177	0.0369946041076408	-0.313604919851917	0.0836809207024505	1	0.786553901295879	0.411324814660267	Ambig	P1	0.0923180278989411	Conserved/Ambiguous	NA	-0.31294520018769	47.7938815546209
chrX	19020490	19021490	chrX_19020490_19021490	25.3927822813571	34.6574259880905	27.4945945849674	36.5967562544652	20.0703782936384	26.0988196215671	24.1158545072694	20.8879500731576	26.0518659430426	13.6952168616628	18.8467593739255	20.2120485227934	19020490	19021490	0.0559402083589543	0.717996751486198	0.297649126032412	0.100288971391413	-0.242183804895931	0.307105859263728	1	1	0.735238793070887	Ambig	P1	0.187940106207007	Conserved/Ambiguous	NA	-0.241708917673458	55.1858138588789
