Gene	P_est.mean_RNA	P_p_value_RNA	H_est.mean_RNA	H_p_value_RNA	H_P_est_RNA	H_P_p_value_RNA	P_qvalue_RNA	H_qvalue_RNA	P_H_qvalue_RNA	Direction_parent_RNA	Direction_hybrid_RNA	P_H_ratio_RNA	Regulatory_class_RNA	perc_cis_RNA	chrom	start	end	Paste_locus	P_est.mean	P_p_value	H_est.mean	H_p_value	H_P_est	H_P_p_value	P_qvalue	H_qvalue	P_H_qvalue	Direction_parent	Direction_hybrid	P_H_ratio	Regulatory_class	perc_cis	class	beg_first_exon	div_category	distance_to_exon1
CG8465	0.107506760742253	2.8974315449076e-06	0.214438590883062	6.53466989081293e-11	-0.106917377199638	0.00151028419984867	5.70684478273293e-05	1.73510012507653e-09	0.00388471362013249	Ambig	Ambig	0.501340548357169	Conserved/Ambiguous	66.7262998877964	chrX	17557918	17559603	chrX_17557918_17559603	-0.025259808353726	0.768209703284208	0.205692092496922	0.00742661338147112	-0.231187732629575	0.0454315616670431	1	0.0888175896329498	0.0856142907923226	Ambig	Ambig	0.12280398360041	Conserved/Ambiguous	47.1075053431894	intra	17575049	AccC_ExpD	15446
CG8486	-0.0542615157819678	0.249668547647129	-0.178781900348386	0.000144209805118534	0.124503851150756	0.0625969103769226	1	0.00250382146108043	0.103732022910329	P2	Ambig	0.303506762576247	Conserved/Ambiguous	58.945121497718	chr2L	8165058	8166955	chr2L_8165058_8166955	-0.186590783872605	0.0524037159771504	-0.563033070520243	0	0.376606705923695	0.00260998106769002	0.611869680082744	0	0.00739662588295164	Ambig	P2	0.331402884914371	Compensatory	59.9305842590218	intra	8163297	AccC_ExpC	3658
CG8486	-0.0542615157819678	0.249668547647129	-0.178781900348386	0.000144209805118534	0.124503851150756	0.0625969103769226	1	0.00250382146108043	0.103732022910329	P2	Ambig	0.303506762576247	Conserved/Ambiguous	58.945121497718	chr2L	8167232	8174413	chr2L_8167232_8174413	-0.0305709212089424	0.542610975434679	-0.442486494565279	0	0.411969310287374	7.0070206918685e-10	1	0	6.5309881750241e-09	Ambig	P2	0.0690889362374253	Compensatory	51.7890242987887	intra	8163297	AccC_ExpC	11116
CG8491	-0.370901799802001	0	-0.10417828299607	0.00108337263485958	-0.266719503265986	3.84172635925495e-08	0	0.0172070490961352	2.19378891325794e-07	P2	P2	3.56026024940335	Cis_+_Trans,opposing	28.0878343140108	chr3L	19872386	19873240	chr3L_19872386_19873240	-1.35426782112082	0	-2.02339776269078	0	0.669231750594303	9.51824247542835e-10	0	0	8.76673707087386e-09	P2	P2	0.669303804764453	Cis_+_Trans,same	75.1486329922954	intra	19836613	AccD_ExpD_S	36627
CG8511	0.283220362824453	6.21480538099621e-11	-0.124756476108027	7.68894164795419e-05	0.408044796539406	6.68773050684713e-11	1.67655476103736e-09	0.00137549221967859	4.75641024070134e-10	P1	P2	2.27018565817146	Cis_*_Trans	23.4181855322003	chr2R	12400347	12401720	chr2R_12400347_12401720	-0.0135183317173372	0.839905377318435	-0.117646751573392	0.0778769126460763	0.104125636753751	0.275841841788423	1	0.704351499727925	0.350561327082319	Ambig	P2	0.114906119689195	Conserved/Ambiguous	53.0477558939996	inter	12407835	AccC_ExpD	6115
CG8532	0.0525363225012397	0.0165647419964507	-0.128067447325922	2.78833423017488e-08	0.180628902326299	1.23155953636089e-08	0.211430119470966	6.5750307676941e-07	7.41945643290328e-08	Ambig	P2	0.410223859366375	Compensatory	41.489922030018	chr3L	7573674	7579803	chr3L_7573674_7579803	0.0758223702944467	0.00167034319665329	0.050825977861611	0.0438289774796239	0.024985386729582	0.475451675894463	0.0174217718761688	0.407902514167674	0.554435504788983	Ambig	Ambig	1.49180347303688	Conserved/Ambiguous	67.032958300083	inter	7533506	AccD_ExpC	46297
CG8532	0.0525363225012397	0.0165647419964507	-0.128067447325922	2.78833423017488e-08	0.180628902326299	1.23155953636089e-08	0.211430119470966	6.5750307676941e-07	7.41945643290328e-08	Ambig	P2	0.410223859366375	Compensatory	41.489922030018	chr3L	7580373	7583107	chr3L_7580373_7583107	-0.0288647197359186	0.538799888330136	0.0436536952069391	0.394951464658206	-0.0725709360419556	0.295560927336316	1	1	0.371918495558528	Ambig	Ambig	0.661220535835196	Conserved/Ambiguous	37.5767429468659	inter	7533506	AccC_ExpC	49601
CG8538	-0.219801982356348	3.31348845294954e-06	-0.00615872448762656	0.898543752415461	-0.213666624956204	0.0017940493984494	6.49603505744327e-05	1	0.00450874946526196	P2	Ambig	35.689529998939	Trans	2.80194219433467	chr3R	14337474	14340553	chr3R_14337474_14340553	0.0341189508484867	0.682976749317007	-0.0164616164956033	0.854615445549738	0.0506853229267531	0.683172792889534	1	1	0.767595807655228	Ambig	Ambig	2.07263672177027	Conserved/Ambiguous	24.5541173523899	intra	14326178	AccC_ExpD	14375
CG8547	-0.784018364882627	0	-0.696538200149538	0	-0.0874515735658446	0.10758156125676	0	0	0.165484273633643	P2	P2	1.12559277397034	Cis	88.8420770926475	chr2R	14265080	14266706	chr2R_14265080_14266706	0.293321207784424	4.3607628994033e-06	0.530463747762056	4.60275803858139e-11	-0.23728684080242	0.00260806809495207	8.61142352926962e-05	1.19039956387945e-09	0.00739662588295164	P1	P1	0.552952410078729	Cis_+_Trans,same	69.1062275328766	intra	14264128	AccD_ExpD_O	2578
CG8549	-0.482213971593414	0	0.045893587008845	0.0827241048270464	-0.528168128586097	0	0	0.968237082430293	0	P2	Ambig	10.5072190478482	Trans	7.99538247610724	chr3L	6765428	6767936	chr3L_6765428_6767936	0.0472252442146865	0.326828737207387	0.0982743148014961	0.0105700139613977	-0.0510830093488939	0.404579648182918	1	0.103789124844392	0.486038637749948	Ambig	Ambig	0.480545138473635	Conserved/Ambiguous	65.8130771318506	inter	6752912	AccC_ExpD	15024
CG8549	-0.482213971593414	0	0.045893587008845	0.0827241048270464	-0.528168128586097	0	0	0.968237082430293	0	P2	Ambig	10.5072190478482	Trans	7.99538247610724	chr3L	6771070	6771681	chr3L_6771070_6771681	-0.6492742595384	0	-0.650414257030546	0	0.00124043177044738	0.989502754470243	0	0	0.990886674406565	P2	P2	0.998247274748634	Cis	99.8250341419409	inter	6752912	AccD_ExpD_S	18769
CG8549	-0.482213971593414	0	0.045893587008845	0.0827241048270464	-0.528168128586097	0	0	0.968237082430293	0	P2	Ambig	10.5072190478482	Trans	7.99538247610724	chr3L	6772204	6776921	chr3L_6772204_6776921	0.143091488830212	4.70599588583731e-09	0.336822612567918	6.28523010343425e-11	-0.193721101175242	3.40016503841412e-09	6.83871275801064e-08	1.00801089798617e-09	1.53114350157516e-08	Ambig	P1	0.424827441778003	Conserved/Ambiguous	63.4851080143732	inter	6752912	AccD_ExpD_O	24009
CG8549	-0.482213971593414	0	0.045893587008845	0.0827241048270464	-0.528168128586097	0	0	0.968237082430293	0	P2	Ambig	10.5072190478482	Trans	7.99538247610724	chr3L	6777183	6777966	chr3L_6777183_6777966	-0.377487697740637	4.72291424569171e-06	-0.635786556523121	0	0.25855318510202	0.0180090549066027	5.8948107137701e-05	0	0.0303043086089954	P2	P2	0.593733374617067	Cis_+_Trans,same	71.1102704103281	inter	6752912	AccD_ExpD_S	25054
CG8549	-0.482213971593414	0	0.045893587008845	0.0827241048270464	-0.528168128586097	0	0	0.968237082430293	0	P2	Ambig	10.5072190478482	Trans	7.99538247610724	chr3L	6783215	6785189	chr3L_6783215_6785189	0.0292131881948001	0.540717824121485	-0.0637733962593809	0.140949110578521	0.0930397937893928	0.149079177732156	1	1	0.201587707754908	Ambig	Ambig	0.458077974646096	Conserved/Ambiguous	40.6821919530025	inter	6752912	AccC_ExpD	32277
CG8549	-0.482213971593414	0	0.045893587008845	0.0827241048270464	-0.528168128586097	0	0	0.968237082430293	0	P2	Ambig	10.5072190478482	Trans	7.99538247610724	chr3L	6797021	6802579	chr3L_6797021_6802579	-0.246143670293171	0	0.0110526986716655	0.629063015313342	-0.257220678809376	0	0	1	0	Ambig	Ambig	22.2700064124774	Trans	4.12031205515419	inter	6752912	AccD_ExpD_S	49667
CG8549	-0.482213971593414	0	0.045893587008845	0.0827241048270464	-0.528168128586097	0	0	0.968237082430293	0	P2	Ambig	10.5072190478482	Trans	7.99538247610724	chr3L	6805019	6806381	chr3L_6805019_6806381	-0.19836842366216	0.000134446402113575	-0.0772338550309646	0.107593199050776	-0.121113509403352	0.0871854895366946	0.00153481628901681	0.960527667423626	0.125856472798938	P2	Ambig	2.56841282340018	Conserved/Ambiguous	38.9345509759664	inter	6752912	AccD_ExpD_S	53469
CG8549	-0.482213971593414	0	0.045893587008845	0.0827241048270464	-0.528168128586097	0	0	0.968237082430293	0	P2	Ambig	10.5072190478482	Trans	7.99538247610724	chr3L	6806751	6810505	chr3L_6806751_6810505	0.332615757511529	5.71358322446746e-11	0.0471993814698649	0.119759444439797	0.285421466999903	1.42962844777471e-09	1.03620510520515e-09	1	6.56162800388905e-09	Ambig	Ambig	7.04703636262463	Trans	14.1903624238936	inter	6752912	AccD_ExpD_O	57593
CG8549	-0.482213971593414	0	0.045893587008845	0.0827241048270464	-0.528168128586097	0	0	0.968237082430293	0	P2	Ambig	10.5072190478482	Trans	7.99538247610724	chr3L	6816285	6819067	chr3L_6816285_6819067	-0.836978869970954	0	-0.650394284665661	0	-0.186567364441986	0	0	0	0	P2	P2	1.2868791895999	Cis_+_Trans,opposing	77.7073720735903	inter	6752912	AccD_ExpD_S	66155
CG8549	-0.482213971593414	0	0.045893587008845	0.0827241048270464	-0.528168128586097	0	0	0.968237082430293	0	P2	Ambig	10.5072190478482	Trans	7.99538247610724	chr3L	6822260	6822814	chr3L_6822260_6822814	-1.75609277499804	0	-1.91208294274352	0	0.156169719975982	0.11880629917242	0	0	0.165657858242362	P2	P2	0.918418723237152	Cis	92.4572217996396	inter	6752912	AccD_ExpD_S	69902
CG8549	-0.482213971593414	0	0.045893587008845	0.0827241048270464	-0.528168128586097	0	0	0.968237082430293	0	P2	Ambig	10.5072190478482	Trans	7.99538247610724	chr3L	6826556	6832863	chr3L_6826556_6832863	0.0547970511916606	0.0203261568305178	0.486008129253476	5.94694551333916e-11	-0.431213526185564	0	0.195965714938524	1.00801089798617e-09	0	Ambig	P1	0.112749248198442	Compensatory	52.9871295081168	inter	6752912	AccC_ExpD	79951
CG8549	-0.482213971593414	0	0.045893587008845	0.0827241048270464	-0.528168128586097	0	0	0.968237082430293	0	P2	Ambig	10.5072190478482	Trans	7.99538247610724	chr3L	6833155	6837584	chr3L_6833155_6837584	-0.211072269630482	0	0.0706114278656688	5.72943514899964e-05	-0.28170520550776	0	0	0.000648787463426501	0	Ambig	Ambig	2.98920834786157	Conserved/Ambiguous	20.0432599778803	inter	6752912	AccD_ExpD_S	84672
CG8549	-0.482213971593414	0	0.045893587008845	0.0827241048270464	-0.528168128586097	0	0	0.968237082430293	0	P2	Ambig	10.5072190478482	Trans	7.99538247610724	chr3L	6838241	6840087	chr3L_6838241_6840087	0.426100011852606	5.16390712513883e-11	0.626576196271428	4.5353697317137e-11	-0.200462230783755	0.00055504510324389	1.03620510520515e-09	1.00801089798617e-09	0.00125962692210024	Ambig	P1	0.680045003924826	Conserved/Ambiguous	75.760158715521	inter	6752912	AccD_ExpD_O	87175
CG8549	-0.482213971593414	0	0.045893587008845	0.0827241048270464	-0.528168128586097	0	0	0.968237082430293	0	P2	Ambig	10.5072190478482	Trans	7.99538247610724	chr3L	6845076	6848182	chr3L_6845076_6848182	-0.275152321527635	0	-0.0364107130870007	0.00139953847158747	-0.238738205008514	0	0	0.014873465395392	0	Ambig	Ambig	7.55690559726691	Conserved/Ambiguous	13.232929631431	inter	6752912	AccD_ExpD_S	95270
CG8549	-0.482213971593414	0	0.045893587008845	0.0827241048270464	-0.528168128586097	0	0	0.968237082430293	0	P2	Ambig	10.5072190478482	Trans	7.99538247610724	chr3L	6848598	6851374	chr3L_6848598_6851374	-0.394643971320343	0	-0.117998724995762	0.00526315293677704	-0.276644988428192	2.71724058364953e-06	0	0.0535039721543712	8.4958264536815e-06	P2	Ambig	3.34447657239107	Trans	29.9000449952343	inter	6752912	AccD_ExpD_S	98462
CG8549	-0.482213971593414	0	0.045893587008845	0.0827241048270464	-0.528168128586097	0	0	0.968237082430293	0	P2	Ambig	10.5072190478482	Trans	7.99538247610724	chr3L	6749077	6751449	chr3L_6749077_6751449	0.0404131938268319	0.441194346897148	-0.0837376802518317	0.149344143821178	0.124235412249135	0.112853452724961	1	1	0.185787311331214	Ambig	Ambig	0.482616591542705	Conserved/Ambiguous	40.2800820475705	intra	6752912	AccC_ExpD	1463
CG8549	-0.482213971593414	0	0.045893587008845	0.0827241048270464	-0.528168128586097	0	0	0.968237082430293	0	P2	Ambig	10.5072190478482	Trans	7.99538247610724	chr3L	6758002	6759797	chr3L_6758002_6759797	-0.174022938238202	0.112163135313864	-0.0838337723347055	0.408202958856905	-0.0901553595786033	0.545401438337141	1	1	0.651139830637142	Ambig	Ambig	2.07580946666001	Conserved/Ambiguous	48.1739782027781	intra	6752912	AccC_ExpD	6885
CG8549	-0.482213971593414	0	0.045893587008845	0.0827241048270464	-0.528168128586097	0	0	0.968237082430293	0	P2	Ambig	10.5072190478482	Trans	7.99538247610724	chr3L	6791020	6793056	chr3L_6791020_6793056	-0.475144127092973	0	-0.24240810514452	5.92258940779189e-07	-0.232730705519372	0.000447136210381505	0	1.00124771027782e-05	0.00153184587360572	Ambig	P2	1.96010000082175	Conserved/Ambiguous	51.017805192631	intra	6752912	AccD_ExpD_S	40144
CG8561	-0.617011028221551	0	-1.04990974464929	0	0.432894222403568	6.2653349192783e-11	0	0	4.75641024070134e-10	P2	P2	0.587680066182885	Cis_+_Trans,same	70.805486494641	chr2R	14283099	14284952	chr2R_14283099_14284952	-0.289451673354992	1.76710845956052e-09	-0.282303722371573	3.8193346818538e-07	-0.00721588130520141	0.92048304501793	4.57493422943549e-08	6.52703471655445e-06	0.945039620143743	P2	P2	1.02532007344207	Cis	97.530520069009	intra	14270800	AccD_ExpD_S	14152
CG8569	-0.0598396065282476	0.163672726663882	0.0375287475944211	0.408902733836517	-0.0974213354167822	0.118209034410512	1	1	0.179130288824946	Ambig	Ambig	1.59450049266081	Conserved/Ambiguous	27.8202771718013	chr2R	12524470	12526320	chr2R_12524470_12526320	0.426726588946524	5.15847905388847e-11	0.185473527964144	0.000174444126967045	0.241258303238242	0.00020870862790484	1.03620510520515e-09	0.00194208171725435	0.000516184378514216	P1	Ambig	2.3007412088965	Conserved/Ambiguous	43.4642538731954	inter	12519148	AccD_ExpC	7172
CG8578	-0.110099051430929	0.00301496820651748	0.0402109523960335	0.293660686122464	-0.150361372768093	0.00471524755040331	0.0424120606273298	1	0.0105345183188014	Ambig	Ambig	2.738036402286	Trans	21.1057897216138	chrX	15831723	15833657	chrX_15831723_15833657	-0.0763868355343164	0.315584559940526	0.14055390321083	0.120575138620629	-0.217186198795108	0.0658111238087939	1	1	0.117459853800984	Ambig	Ambig	0.543470040954584	Conserved/Ambiguous	39.3163663773564	intra	15844496	AccC_ExpD	10839
CG8582	-0.448621121811906	0	-1.47049806243043	0	1.02189933884374	5.73100859333325e-11	0	0	4.75641024070134e-10	P2	P2	0.305081069655017	Cis_+_Trans,same	58.9998720349687	chr3L	7412035	7416648	chr3L_7412035_7416648	0.359792534532645	1.13821541681231e-08	0.0243165396228775	0.715106373265355	0.335559669781129	0.000260201618631568	1.62050275603047e-07	1	0.000628345224081628	Ambig	Ambig	14.7962062083104	Trans	6.7584892094728	inter	7368889	AccD_ExpD_O	47759
CG8582	-0.448621121811906	0	-1.47049806243043	0	1.02189933884374	5.73100859333325e-11	0	0	4.75641024070134e-10	P2	P2	0.305081069655017	Cis_+_Trans,same	58.9998720349687	chr3L	7419434	7422051	chr3L_7419434_7422051	0.0409041642906376	0.557044896992856	0.199501878533884	0.00891152413135805	-0.158609336628092	0.123418220150463	1	0.087965431799727	0.17059352437786	Ambig	Ambig	0.205031474346194	Conserved/Ambiguous	55.7112832736583	inter	7368889	AccC_ExpD	53162
CG8582	-0.448621121811906	0	-1.47049806243043	0	1.02189933884374	5.73100859333325e-11	0	0	4.75641024070134e-10	P2	P2	0.305081069655017	Cis_+_Trans,same	58.9998720349687	chr3L	7393594	7395145	chr3L_7393594_7395145	0.0193762664075039	0.83025909840616	0.55004187672202	3.22459579928739e-07	-0.531114262107242	0.000159916669309812	1	5.52945327380901e-06	0.000612145164398446	Ambig	Ambig	0.0352268931285322	Compensatory	50.8964621157866	intra	7368889	AccC_ExpD	26256
CG8594	0.0127023771580475	0.732090149489027	0.080951240893054	0.0409213535825576	-0.0682369824072974	0.205497575431385	1	0.512255212848421	0.284846217491114	Ambig	Ambig	0.156913927667012	Conserved/Ambiguous	54.2568258211726	chr2R	12578885	12580707	chr2R_12578885_12580707	0.108183229055404	0.141130501235425	-0.170107877191723	0.0255600862304193	0.278544024375571	0.00851760118554875	1	0.288136535804775	0.0206886750973913	Ambig	P2	0.635968368081357	Conserved/Ambiguous	37.936722310817	intra	12572111	AccC_ExpC	8596
CG8594	0.0127023771580475	0.732090149489027	0.080951240893054	0.0409213535825576	-0.0682369824072974	0.205497575431385	1	0.512255212848421	0.284846217491114	Ambig	Ambig	0.156913927667012	Conserved/Ambiguous	54.2568258211726	chr2R	12580977	12581741	chr2R_12580977_12581741	-0.0607445573382681	0.580557028236061	0.30379176875502	0.0296332417058693	-0.365264123459598	0.0399331515128385	1	0.331673130836998	0.0767301916503232	Ambig	P1	0.199954585956057	Conserved/Ambiguous	45.4554837806081	intra	12572111	AccC_ExpC	9630
CG8599	0.0365067420422217	0.181238449975822	0.0627901614902463	0.0200142439514007	-0.0262699376670391	0.491337900173538	1	0.264654022704377	0.580322141040787	P1	Ambig	0.581408634343019	Conserved/Ambiguous	70.492463454187	chr3R	13211842	13213559	chr3R_13211842_13213559	0.355594896778952	1.14977598798111e-08	0.447800907057044	4.2103397399034e-11	-0.0921601939274477	0.303918021208835	2.81712911867455e-07	1.14340679883074e-09	0.41560470902149	P1	P1	0.794091506236395	Cis	82.9250316397581	intra	13264354	AccD_ExpC	50795
CG8599	0.0365067420422217	0.181238449975822	0.0627901614902463	0.0200142439514007	-0.0262699376670391	0.491337900173538	1	0.264654022704377	0.580322141040787	P1	Ambig	0.581408634343019	Conserved/Ambiguous	70.492463454187	chr3R	13231876	13236134	chr3R_13231876_13236134	0.984128093943378	2.86238010429974e-11	1.32946046258638	1.99287449451207e-11	-0.345312830824591	8.04812458454762e-06	1.39720764856365e-09	6.91007595667603e-10	4.02543335268004e-05	P1	P1	0.740246228931713	Cis_+_Trans,same	79.3805919034469	intra	13264354	AccD_ExpC	28220
CG8604	-0.0160167600621287	0.581793918442039	-0.278042480096234	0	0.262031668615992	6.76954246941368e-11	1	0	4.75641024070134e-10	P2	P2	0.0576054423647246	Compensatory	51.4828460607626	chr2R	12582165	12588037	chr2R_12582165_12588037	0.112125888865225	6.92100881805724e-11	0.208557873888474	6.68328336084282e-11	-0.0964203789497377	0.000342420221058237	1.86678528584051e-09	1.34191937966672e-09	0.00120980236946689	Ambig	P1	0.537624817393296	Conserved/Ambiguous	68.3819044451703	intra	12593582	AccD_ExpC	5545
CG8611	0.225021690013421	6.5245397335337e-11	0.154418281475922	6.70360311661998e-11	0.0705906166761025	0.0420563179043097	1.67655476103736e-09	1.73510012507653e-09	0.0729633949331074	P1	P1	1.45722182543851	Cis	68.6237319907747	chrX	17367449	17372598	chrX_17367449_17372598	0.167586539054901	2.42685753382425e-06	0.132230495176201	0.000512993402653558	0.0353773860223688	0.499309729133762	3.08735018303322e-05	0.00559470083752337	0.578020640355333	P1	Ambig	1.26738192148178	Cis	78.9028139860819	inter	17421982	AccD_ExpD_S	49384
CG8611	0.225021690013421	6.5245397335337e-11	0.154418281475922	6.70360311661998e-11	0.0705906166761025	0.0420563179043097	1.67655476103736e-09	1.73510012507653e-09	0.0729633949331074	P1	P1	1.45722182543851	Cis	68.6237319907747	chrX	17391528	17396686	chrX_17391528_17396686	0.30207859114328	6.36494157620211e-11	0.279431357068627	6.21630399122415e-11	0.0226758267686614	0.536034952223387	1.03620510520515e-09	1.00801089798617e-09	0.611148130241951	Ambig	P1	1.08104757573464	Cis	92.5028668900567	inter	17421982	AccD_ExpD_S	25296
CG8611	0.225021690013421	6.5245397335337e-11	0.154418281475922	6.70360311661998e-11	0.0705906166761025	0.0420563179043097	1.67655476103736e-09	1.73510012507653e-09	0.0729633949331074	P1	P1	1.45722182543851	Cis	68.6237319907747	chrX	17408850	17411573	chrX_17408850_17411573	-0.084480306829273	0.0274475974814807	0.190793130580895	7.27116688843787e-05	-0.275364594115494	7.41511902724312e-06	0.261957107777602	0.000820062754813514	2.20757805551188e-05	Ambig	Ambig	0.44278484540854	Compensatory	40.9368840599941	inter	17421982	AccC_ExpD	10409
